datetime	custid	store	product	brand	corner	import	amount	installment
2000-06-02 17:53	18374	신촌점	4231090013000	YK038	캐릭터캐주얼	0	69000	3
2000-06-02 18:00	17078	신촌점	4417750022974	베이비헤로스	유아동복	0	16000	1
2000-06-02 18:00	17078	신촌점	4417750022974	베이비헤로스	유아동복	0	11000	1
2000-06-02 18:10	38586	천호점	2700000000000	식품	일반식품	0	51000	3
2000-06-02 18:13	18374	신촌점	4202160011000	ENC	영캐주얼	0	98000	3
2000-06-02 18:30	41047	신촌점	4204680011062	애녹	영캐주얼	0	118400	3
2000-06-02 18:40	18374	신촌점	2700000000000	식품	일반식품	0	53332	3
2000-06-02 18:50	17078	신촌점	4545040047980	한올	침구수예	0	39000	1
2000-06-02 18:50	19342	본점	2700000000000	식품	일반식품	0	19000	1
2000-06-02 18:53	48278	신촌점	4109160008000	크리스챤디올화장품	화장품	1	69000	3
2000-06-02 19:22	24986	무역점	4405640027900	레노마수영복	스포츠	0	30000	1
2000-06-02 19:23	17540	천호점	4418820020000	트윈키즈	유아동복	0	30000	1
2000-06-03 10:30	34686	무역점	2700000000000	식품	일반식품	0	27000	1
2000-06-03 10:40	17207	신촌점	4417231028452	르까프슈즈	스포츠	0	27200	1
2000-06-03 10:43	34686	무역점	4229810011000	베네통	영캐주얼	0	68000	3
2000-06-03 10:50	18788	신촌점	2700000000000	식품	일반식품	0	26469	1
2000-06-03 10:50	34686	무역점	2700000000000	식품	일반식품	0	105600	3
2000-06-03 11:10	34686	무역점	2700000000000	식품	일반식품	0	92372	1
2000-06-03 11:14	17207	신촌점	4300380019900	인터메죠	기타	0	208000	3
2000-06-03 11:20	34686	무역점	2700000000000	식품	일반식품	0	18000	1
2000-06-03 11:20	38328	신촌점	2700000000000	식품	일반식품	0	12760	1
2000-06-03 11:30	37086	천호점	2700000000000	식품	일반식품	0	62956	3
2000-06-03 11:33	31090	무역점	2503470140600	오진/코렐	도자기크리스탈	0	20000	1
2000-06-03 12:53	12105	무역점	4406260022300	아가방	유아동복	0	142200	1
2000-06-03 13:53	19948	무역점	4124180008000	시세이도	화장품	1	211000	1
2000-06-03 13:53	42612	무역점	4124180008000	시세이도	화장품	1	40000	1
2000-06-03 14:00	27436	본점	2700000000000	식품	일반식품	0	228560	1
2000-06-03 14:04	41313	천호점	4103610003200	키사	피혁	0	158000	3
2000-06-03 14:10	42612	무역점	4203820413072	쁘렝땅	엘레강스캐주얼	0	149000	3
2000-06-03 14:20	19752	본점	4552400052000	대현사	문화완구	0	12500	1
2000-06-03 14:20	42612	무역점	4100110001100	비비안스타킹	섬유	0	15000	1
2000-06-03 14:20	45994	본점	2700000000000	식품	일반식품	0	66740	1
2000-06-03 14:23	34052	천호점	4123550108300	랑케스타	화장품	0	66000	3
2000-06-03 14:30	43277	본점	4218390010003	로제르	니트단품	0	50000	3
2000-06-03 14:30	45994	본점	2700000000000	식품	일반식품	0	36640	1
2000-06-03 14:34	32687	신촌점	6318225019900	빈폴	트래디셔널캐주얼	0	95000	3
2000-06-03 14:34	34052	천호점	6133910008000	더바디	화장품	0	14900	1
2000-06-03 14:34	34052	천호점	6133910008000	더바디	화장품	0	24000	1
2000-06-03 14:40	37179	천호점	4121400003977	리사	피혁	0	59000	3
2000-06-03 14:43	43475	천호점	4103610003200	키사	피혁	0	148000	3
2000-06-03 14:44	32687	신촌점	6407073025000	아스트라	스포츠	0	118000	3
2000-06-03 14:44	32687	신촌점	6407073025000	아스트라	스포츠	0	216000	3
2000-06-03 14:50	27293	신촌점	4135480003276	고세	피혁	0	59000	1
2000-06-03 14:50	34761	본점	4125440008000	시슬리	화장품	1	480000	1
2000-06-03 14:50	45994	본점	4550390935000	동아전자	기타	0	349000	3
2000-06-03 14:53	14883	천호점	4109160008000	크리스챤디올화장품	화장품	1	242000	3
2000-06-03 14:54	41313	천호점	4217850110000	손정완	디자이너부띠끄	0	1197000	9
2000-06-03 15:00	37179	천호점	4219040011000	O.Z.O.C	영캐주얼	0	49000	1
2000-06-03 15:03	21022	무역점	4203760010000	데무	캐릭터캐주얼	0	505000	3
2000-06-03 15:04	31926	신촌점	4227690111000	엘르스포츠	영캐주얼	0	166000	3
2000-06-03 15:13	23291	신촌점	4218910013100	비비안	니트단품	0	84000	3
2000-06-03 15:23	21022	무역점	4203160010000	마인	캐릭터캐주얼	0	105000	3
2000-06-03 15:23	21022	무역점	4203760010000	데무	캐릭터캐주얼	0	162000	3
2000-06-03 15:33	41313	천호점	4124180008000	시세이도	화장품	1	39000	1
2000-06-03 15:43	21022	무역점	4208421110000	G보티첼리	캐릭터캐주얼	0	592000	3
2000-06-03 15:43	37179	천호점	4230120211000	스테파넬	영캐주얼	0	205000	3
2000-06-03 15:43	41313	천호점	2116052008000	크리니크	화장품	1	35000	1
2000-06-03 15:50	20448	무역점	4415081026980	나이키골프	스포츠	0	140000	3
2000-06-03 15:50	44918	무역점	2700000000000	식품	일반식품	0	39268	1
2000-06-03 15:50	45994	본점	4109160008000	크리스챤디올화장품	화장품	1	607000	3
2000-06-03 15:53	37179	천호점	4139143008000	비오뗌화장품	화장품	0	25000	1
2000-06-03 16:00	30026	본점	4202281010000	아나카프리	캐릭터캐주얼	0	611000	3
2000-06-03 16:00	30026	본점	4202281010000	아나카프리	캐릭터캐주얼	0	274000	1
2000-06-03 16:03	21022	무역점	4109930210000	발리	수입명품	1	788000	3
2000-06-03 16:10	27074	본점	4115920006000	세훈준보석	장신구	0	295000	6
2000-06-03 16:13	20448	무역점	4119290008000	가네보	화장품	1	154000	3
2000-06-03 16:13	23291	신촌점	4130790009100	룩선글라스ck외	섬유	0	255000	6
2000-06-03 16:20	27074	본점	4104840008000	샤넬	화장품	1	274000	6
2000-06-03 16:20	45994	본점	4109161008000	겔랑	화장품	1	167000	1
2000-06-03 16:23	20448	무역점	4121660008400	오벨리	장신구	0	18000	1
2000-06-03 16:30	30026	본점	4202280010000	데코	캐릭터캐주얼	0	178000	3
2000-06-03 16:50	16447	신촌점	4124440005981	쌤소나이트	피혁	0	67000	3
2000-06-03 16:50	27074	본점	4400213022200	압소바	유아동복	0	120000	3
2000-06-03 16:50	30026	본점	4217340013100	트라이엄프	니트단품	1	74000	3
2000-06-03 16:50	38092	본점	2700000000000	식품	일반식품	0	56994	1
2000-06-03 17:10	48278	신촌점	4404540226274	퀵실버	유니캐주얼	0	125000	3
2000-06-03 17:30	27074	본점	2700000000000	식품	일반식품	0	65920	1
2000-06-03 17:30	27074	본점	2700000000000	식품	일반식품	0	32000	1
2000-06-03 17:33	48278	신촌점	4137660008300	보스향수	화장품	0	99000	3
2000-06-03 17:40	30193	천호점	4501880042172	백산	조리욕실	0	29000	1
2000-06-03 17:43	16447	신촌점	4544940050700	스누피인형	문화완구	0	18300	1
2000-06-03 17:50	31685	신촌점	2700000000000	식품	일반식품	0	12442	1
2000-06-03 18:03	31531	무역점	4229810011000	베네통	영캐주얼	0	79000	3
2000-06-03 18:10	30193	천호점	2700000000000	식품	일반식품	0	43415	1
2000-06-03 18:12	21235	천호점	4401440022900	무냐무냐	유아동복	0	23000	1
2000-06-03 18:23	48278	신촌점	4137660008300	보스향수	화장품	0	151000	3
2000-06-03 18:52	21235	천호점	4414100020000	012베네통	유아동복	0	56000	1
2000-06-03 19:02	21235	천호점	4409230020400	팅클	유아동복	0	20000	1
2000-06-03 19:12	21235	천호점	4413280020400	아이들	유아동복	0	47000	1
2000-06-03 19:13	16171	본점	4405620026000	지오다노	유니캐주얼	0	9800	1
2000-06-03 19:20	21235	천호점	6123910003000	랜드로바현금	피혁	0	38000	1
2000-06-03 19:20	22385	본점	4400102026070	게스	유니캐주얼	0	38000	1
2000-06-03 19:33	39312	신촌점	4230010010000	린	캐릭터캐주얼	0	219000	3
2000-06-04 11:00	32609	신촌점	4226471013074	파드	영캐주얼	0	35000	1
2000-06-04 11:00	46661	본점	4301261016400	파코라반	정장셔츠	0	49000	1
2000-06-04 11:10	32609	신촌점	2700000000000	식품	일반식품	0	29774	1
2000-06-04 11:23	32609	신촌점	4208760026000	1492	유니캐주얼	0	49000	1
2000-06-04 11:30	42515	본점	4417460026980	가르방	스포츠	0	65000	3
2000-06-04 11:33	37340	천호점	4208790011000	쿠기	유니캐주얼	0	138000	1
2000-06-04 11:40	45994	본점	2700000000000	식품	일반식품	0	15600	1
2000-06-04 12:00	45994	본점	2700000000000	식품	일반식품	0	21686	1
2000-06-04 12:03	43196	천호점	4135140006900	아가타	장신구	0	29000	1
2000-06-04 12:10	42515	본점	4407110027000	컬럼비아	스포츠	1	158000	3
2000-06-04 12:20	36914	신촌점	2700000000000	식품	일반식품	0	53506	3
2000-06-04 12:20	42515	본점	6418770027000	나이키의류임대	스포츠	0	26000	1
2000-06-04 12:23	37340	천호점	4103320005900	쌈지	피혁	0	109000	1
2000-06-04 12:30	42515	본점	4408174027000	코오롱스포츠	스포츠	0	65000	3
2000-06-04 12:40	18583	본점	4217440110000	미샤	캐릭터캐주얼	0	225000	3
2000-06-04 12:43	42232	무역점	4503170050100	파카	문화완구	0	26000	1
2000-06-04 12:43	42232	무역점	4531190052000	동신레코드	문화완구	0	47000	1
2000-06-04 12:50	32609	신촌점	4529760047981	한성카페트	침구수예	0	20000	1
2000-06-04 12:50	48890	신촌점	2700000000000	식품	일반식품	0	126854	3
2000-06-04 12:53	21948	본점	4131070003200	미소페	피혁	0	138000	3
2000-06-04 13:00	18583	본점	6124240019900	까르띠에본점	수입명품	1	380000	3
2000-06-04 13:10	32609	신촌점	4547650047980	모드스피쯔	침구수예	0	176000	1
2000-06-04 13:10	42232	무역점	2700000000000	식품	일반식품	0	33466	1
2000-06-04 13:20	24324	신촌점	2700000000000	식품	일반식품	0	57893	3
2000-06-04 13:24	21948	본점	4200640013100	와코루	니트단품	1	236000	3
2000-06-04 13:30	18583	본점	6139050012500	프라다현대본점	수입명품	1	440000	3
2000-06-04 13:40	42515	본점	4200350013100	비너스	니트단품	0	230000	3
2000-06-04 13:52	15565	천호점	4239040010000	밀로스	니트단품	0	168000	3
2000-06-04 13:54	21948	본점	4131070003200	미소페	피혁	0	276000	3
2000-06-04 14:10	18583	본점	4131070003200	미소페	피혁	0	168000	3
2000-06-04 14:10	18583	본점	4222990011220	감	영캐주얼	0	188800	3
2000-06-04 14:10	19686	신촌점	2700000000000	식품	일반식품	0	9000	1
2000-06-04 14:20	14117	신촌점	4200350015074	비너스	니트단품	0	15600	1
2000-06-04 14:43	43196	천호점	4100640003000	소다	피혁	0	128000	6
2000-06-04 14:50	23291	신촌점	4200350015074	비너스	니트단품	0	45000	1
2000-06-04 15:03	39581	무역점	4400590025000	아놀드파마	스포츠	0	333000	1
2000-06-04 15:13	39581	무역점	4300471017000	헨리코튼	트래디셔널캐주얼	0	290000	1
2000-06-04 15:20	38173	신촌점	6318202019953	마에스트로(캐)	트래디셔널캐주얼	0	34300	1
2000-06-04 15:23	39581	무역점	4408171025000	잭니클라우스	스포츠	0	507000	1
2000-06-04 15:30	36327	무역점	4400551026980	임페리얼	스포츠	0	80000	3
2000-06-04 15:30	48278	신촌점	4404540226274	퀵실버	유니캐주얼	0	75000	3
2000-06-04 15:40	38173	신촌점	4413570026971	미라스	스포츠	0	38000	1
2000-06-04 15:40	39232	천호점	2700000000000	식품	일반식품	0	15550	1
2000-06-04 15:40	39581	무역점	6300140019900	빈폴	트래디셔널캐주얼	0	52000	1
2000-06-04 15:50	38173	신촌점	4239170013080	오즈모시스	영캐주얼	0	82000	3
2000-06-04 16:10	21310	신촌점	4300460019970	까르뜨브랑슈	트래디셔널캐주얼	0	37500	1
2000-06-04 16:10	38173	신촌점	4129050003983	조이	피혁	0	59000	3
2000-06-04 16:13	19486	신촌점	4131111006000	발렌티노루디	장신구	0	527000	3
2000-06-04 16:13	19486	신촌점	4131111006000	발렌티노루디	장신구	0	221000	3
2000-06-04 16:23	21161	무역점	4406261022000	엘르뿌뽕	유아동복	0	59900	1
2000-06-04 16:23	37423	천호점	4405620026000	지오다노	유니캐주얼	0	47400	1
2000-06-04 16:30	36327	무역점	2700000000000	식품	일반식품	0	38486	1
2000-06-04 16:30	38092	본점	6315970019900	폴로	트래디셔널캐주얼	0	144000	3
2000-06-04 16:30	39581	무역점	4103320005900	쌈지토탈	피혁	0	49000	1
2000-06-04 16:43	23352	신촌점	4109350003200	탠디	피혁	0	155000	3
2000-06-04 16:50	12461	본점	4308110016400	입생로랑	정장셔츠	0	54500	1
2000-06-04 16:50	27586	신촌점	4135480003276	고세	피혁	0	59000	3
2000-06-04 16:53	37423	천호점	4408172128400	헤드슈즈	스포츠	0	99000	3
2000-06-04 17:00	12461	본점	4314991016400	랑방	정장셔츠	0	108000	1
2000-06-04 17:00	23352	신촌점	6135460003000	랜드로바현금	피혁	0	80000	3
2000-06-04 17:03	19486	신촌점	4417430026000	지피지기	유니캐주얼	0	61000	3
2000-06-04 17:10	38092	본점	6418770027000	나이키의류임대	스포츠	0	15000	1
2000-06-04 17:20	23352	신촌점	4408220027900	아레나수영복	스포츠	0	51000	1
2000-06-04 17:20	41313	무역점	4407073026982	아스트라	스포츠	0	59000	3
2000-06-04 17:33	17808	신촌점	4209560211000	시스템	영캐주얼	0	79000	3
2000-06-04 17:33	21802	무역점	4132320008000	아베다	화장품	0	122000	1
2000-06-04 17:40	12461	본점	4227691011200	about	영캐주얼	0	78000	3
2000-06-04 17:40	34211	본점	4314991019974	랑방	정장셔츠	0	50000	1
2000-06-04 17:40	38092	본점	2700000000000	식품	일반식품	0	11600	1
2000-06-04 17:43	36999	신촌점	4125900006600	쟝폴클라쎄	장신구	0	210000	3
2000-06-04 17:50	15154	신촌점	4400280023100	NUK	유아동복	0	16900	1
2000-06-04 17:53	21802	무역점	4123560008000	클라란스	화장품	1	22000	1
2000-06-04 18:00	12461	본점	4104880000200	서도손수건	섬유	0	14000	1
2000-06-04 18:00	12461	본점	4124180008000	시세이도	화장품	1	116000	3
2000-06-04 18:10	15154	신촌점	4407130020474	캔키즈	유아동복	0	28000	1
2000-06-04 18:10	21802	무역점	4217340213100	트라이엄프	니트단품	1	53000	3
2000-06-04 18:30	31161	천호점	4544800042174	새시대산업	조리욕실	0	18000	1
2000-06-04 18:50	14117	신촌점	4516971046073	파코라반	침구수예	0	179000	3
2000-06-04 18:50	18514	본점	4124180008000	시세이도	화장품	1	32000	1
2000-06-04 18:53	17540	천호점	4405621020000	지오다노쥬니어	유아동복	0	19800	1
2000-06-04 19:00	14117	신촌점	4417750022974	베이비헤로스	유아동복	0	41000	1
2000-06-04 19:00	17808	신촌점	4116900003983	사보	기타	0	59000	3
2000-06-04 19:00	18583	본점	4222990011220	감	영캐주얼	0	90200	3
2000-06-04 19:00	26547	천호점	4214230013072	톰보이	영캐주얼	0	15000	1
2000-06-04 19:20	38092	본점	4300381019976	CP컴퍼니	캐릭터캐주얼	0	90000	3
2000-06-04 19:20	38092	본점	2700000000000	식품	일반식품	0	11700	1
2000-06-04 19:23	13493	무역점	4531190052000	동신레코드	문화완구	0	55000	1
2000-06-04 19:30	18583	본점	4222990011220	감	영캐주얼	0	200000	1
2000-06-04 19:30	38586	천호점	2700000000000	식품	일반식품	0	12034	1
2000-06-04 19:40	14117	신촌점	4239540113080	바디박스	니트단품	0	10900	1
2000-06-04 19:50	14117	신촌점	4552280043981	동성브릴리앙스	조리욕실	0	47000	1
2000-06-05 10:50	33670	무역점	6300123019971	마에스트로	정장셔츠	0	364000	3
2000-06-05 11:10	35759	무역점	4200820113080	강희숙	디자이너부띠끄	0	30000	1
2000-06-05 11:20	30648	본점	2700000000000	식품	일반식품	0	38488	1
2000-06-05 11:30	27514	무역점	2700000000000	식품	일반식품	0	18000	1
2000-06-05 11:30	35759	무역점	2700000000000	식품	일반식품	0	29472	1
2000-06-05 11:30	45994	본점	4139150013081	비엘라수입	수입명품	1	117000	3
2000-06-05 11:40	32232	천호점	2700000000000	식품	일반식품	0	146299	1
2000-06-05 11:40	45994	본점	4132030013084	지엔알수입의류(V2외)	수입명품	1	347000	3
2000-06-05 11:50	27514	무역점	2700000000000	식품	일반식품	0	26701	1
2000-06-05 11:53	42800	무역점	4103220006600	디자이닝이쁘	장신구	0	15000	1
2000-06-05 12:00	45994	본점	4105874013082	오일릴리부틱	수입명품	1	129000	3
2000-06-05 12:03	32232	천호점	4109160008000	크리스챤디올화장품	화장품	1	202000	1
2000-06-05 12:23	17207	신촌점	4109350003200	탠디	피혁	0	128000	3
2000-06-05 14:23	29403	무역점	4217330010000	크레송	캐릭터캐주얼	0	138000	3
2000-06-05 14:40	28045	무역점	2700000000000	식품	일반식품	0	42590	1
2000-06-05 14:50	28045	무역점	2700000000000	식품	일반식품	0	36500	1
2000-06-05 14:50	29640	신촌점	4400102026274	게스	유니캐주얼	0	29900	1
2000-06-05 14:52	11843	신촌점	4100560001100	비너스스타킹	섬유	0	15600	1
2000-06-05 14:53	42036	신촌점	4405230226000	루츠	유니캐주얼	0	47000	1
2000-06-05 15:13	29640	신촌점	4236960010000	율미아스텝	캐릭터캐주얼	0	98000	3
2000-06-05 15:13	39312	신촌점	4215571011000	ON&ON	영캐주얼	0	59000	1
2000-06-05 15:20	11843	신촌점	4417740020470	빈	유아동복	0	28000	1
2000-06-05 15:20	38979	천호점	4234840010000	랄프로렌	엘레강스캐주얼	0	130000	3
2000-06-05 15:20	42036	신촌점	4400540025000	라코스떼	스포츠	0	59000	3
2000-06-05 15:40	29640	신촌점	4407980020474	이솝키드	유아동복	0	27000	1
2000-06-05 15:42	11843	신촌점	4406261022000	엘르뿌뽕	유아동복	0	31000	1
2000-06-05 15:43	38979	천호점	4209560011000	시스템	영캐주얼	0	85000	3
2000-06-05 15:50	42036	신촌점	2700000000000	식품	일반식품	0	3900	1
2000-06-05 15:50	46554	신촌점	2700000000000	식품	일반식품	0	16040	1
2000-06-05 15:53	39397	무역점	4212360010000	오브제	캐릭터캐주얼	0	178000	3
2000-06-05 16:00	41047	신촌점	4407110029970	컬럼비아	스포츠	1	96000	3
2000-06-05 16:10	39397	무역점	4522862046071	레노마	침구수예	0	334000	3
2000-06-05 16:10	42036	신촌점	2128912000800	니나리찌양말직매입	섬유	0	15000	1
2000-06-05 16:13	29640	신촌점	4209560211000	시스템	영캐주얼	0	115000	3
2000-06-05 16:23	20879	신촌점	4409751020000	베이비퀴즈	유아동복	0	49000	1
2000-06-05 16:30	35681	신촌점	4219190013074	엠씨	캐릭터캐주얼	0	38000	1
2000-06-05 16:30	41047	신촌점	4216171013080	이지엔느	기타	0	108000	3
2000-06-05 16:33	20879	신촌점	2139143008000	비오뗌	화장품	0	62000	3
2000-06-05 16:50	47084	무역점	4210560013080	루비나	디자이너부띠끄	0	60000	3
2000-06-05 17:00	41047	신촌점	4550690944072	죠디악	가구	0	240000	3
2000-06-05 17:00	48278	신촌점	4404540226274	퀵실버	유니캐주얼	0	50000	3
2000-06-05 17:10	41047	신촌점	4411660126270	TBJ	유니캐주얼	0	30000	1
2000-06-05 17:10	47084	무역점	2700000000000	식품	일반식품	0	17718	1
2000-06-05 17:13	41047	신촌점	4208760026000	1492	유니캐주얼	0	49000	1
2000-06-05 17:13	48278	신촌점	4130400108300	포렌코즈화장품	화장품	0	10000	1
2000-06-05 17:40	35681	신촌점	2700000000000	식품	일반식품	0	8100	1
2000-06-05 18:00	44815	본점	4400102026070	게스	유니캐주얼	0	29000	1
2000-06-05 18:03	40038	무역점	4100830008000	라프레리	화장품	1	174000	3
2000-06-05 18:10	18583	본점	4222990011220	감	영캐주얼	0	87000	3
2000-06-05 18:30	15565	천호점	4217090113076	미스로즈	니트단품	0	59000	1
2000-06-05 18:40	18583	본점	6315970019900	폴로	트래디셔널캐주얼	0	196000	1
2000-06-05 19:00	38497	본점	4131070003200	미소페	피혁	0	138000	3
2000-06-05 19:03	40038	무역점	4400211022000	파코라반	유아동복	0	32000	1
2000-06-05 19:10	27150	신촌점	2700000000000	식품	일반식품	0	27220	1
2000-06-05 19:10	40038	무역점	2700000000000	식품	일반식품	0	25438	1
2000-06-05 19:10	41313	천호점	2700000000000	식품	일반식품	0	8300	1
2000-06-05 19:30	18583	본점	2116052008000	크리니크	화장품	1	38000	1
2000-06-05 19:30	36399	무역점	2700000000000	식품	일반식품	0	16235	1
2000-06-06 10:33	28413	무역점	4206050110000	꼴레뽀이	캐릭터캐주얼	0	218000	1
2000-06-06 11:03	45759	무역점	4109161008000	겔랑	화장품	1	224000	3
2000-06-06 11:10	28413	무역점	2700000000000	식품	일반식품	0	29148	1
2000-06-06 11:30	42612	무역점	2700000000000	식품	일반식품	0	12000	1
2000-06-06 11:40	40038	무역점	6118890006073	골든듀	장신구	0	696650	3
2000-06-06 11:40	41407	본점	2700000000000	식품	일반식품	0	10000	1
2000-06-06 11:40	45759	무역점	4201640013084	끌리오	디자이너부띠끄	0	99000	3
2000-06-06 11:50	42800	본점	4126750013082	톰볼리니	수입명품	1	95000	1
2000-06-06 12:00	45759	무역점	4219500013081	손석화	디자이너부띠끄	0	258000	3
2000-06-06 12:10	19133	본점	4139141008000	랑콤	화장품	0	100000	3
2000-06-06 12:13	42612	무역점	4405620026000	지오다노	유니캐주얼	0	29800	1
2000-06-06 12:20	31771	신촌점	4417231028400	르까프슈즈	스포츠	0	49000	1
2000-06-06 12:30	28563	신촌점	4417750022974	베이비헤로스	유아동복	0	30000	1
2000-06-06 12:33	18653	신촌점	4405620026000	지오다노	유니캐주얼	0	24800	1
2000-06-06 12:33	18653	신촌점	4201680026000	메이폴	유니캐주얼	0	34800	1
2000-06-06 12:40	31771	신촌점	4418210027051	나이키의류	스포츠	0	34700	1
2000-06-06 12:40	31771	신촌점	4400491027000	리복의류	스포츠	0	17000	1
2000-06-06 12:40	42800	본점	4503174050100	알파문구	문화완구	0	18600	1
2000-06-06 12:43	18653	신촌점	4121120006600	한아름	장신구	0	96000	3
2000-06-06 12:43	18653	신촌점	4109160008000	크리스챤디올화장품	화장품	1	33000	1
2000-06-06 12:50	16870	신촌점	4236220026274	국도상사	유니캐주얼	0	54000	3
2000-06-06 12:50	18653	신촌점	4230120011092	스테파넬	영캐주얼	0	95200	3
2000-06-06 12:50	19133	본점	4405230126000	루츠	유니캐주얼	0	99000	3
2000-06-06 12:50	31685	신촌점	2700000000000	식품	일반식품	0	10000	1
2000-06-06 12:50	31771	신촌점	4400491027000	리복의류	스포츠	0	116000	1
2000-06-06 12:53	18653	신촌점	4205562011000	레니본	영캐주얼	0	139000	3
2000-06-06 13:00	31771	신촌점	4301000019900	노티카	트래디셔널캐주얼	0	82000	1
2000-06-06 13:03	25202	무역점	4413860020000	폴로보이즈	유아동복	0	82000	3
2000-06-06 13:04	18653	신촌점	4800429713003	밀라노  신촌	캐릭터캐주얼	0	134000	3
2000-06-06 13:10	18653	신촌점	4400211022000	파코라반	유아동복	0	37000	1
2000-06-06 13:10	42800	본점	2700000000000	식품	일반식품	0	10500	1
2000-06-06 13:20	25202	무역점	4407110029970	컬럼비아	스포츠	1	29000	1
2000-06-06 13:23	18653	신촌점	2139143008000	비오뗌	화장품	0	17000	1
2000-06-06 13:30	19133	본점	4123660005978	메트로씨티	피혁	0	75000	3
2000-06-06 13:30	25202	무역점	4407110029970	컬럼비아	스포츠	1	61000	3
2000-06-06 13:30	31685	신촌점	2700000000000	식품	일반식품	0	97255	1
2000-06-06 13:33	31771	신촌점	4409270126000	스포트리플레이	유니캐주얼	0	57000	1
2000-06-06 13:33	48686	무역점	4210800010000	이동수	디자이너부띠끄	0	670000	3
2000-06-06 13:40	31685	신촌점	2700000000000	식품	일반식품	0	6100	1
2000-06-06 13:43	36914	신촌점	4405620026000	지오다노	유니캐주얼	0	9800	1
2000-06-06 13:50	25202	무역점	4116430003600	락포트	피혁	1	120000	3
2000-06-06 13:50	41047	신촌점	4204680011062	애녹	영캐주얼	0	121600	3
2000-06-06 14:00	14736	신촌점	4300451019970	준코고시노	캐릭터캐주얼	0	190000	3
2000-06-06 14:00	33107	천호점	2700000000000	식품	일반식품	0	81676	1
2000-06-06 14:10	31685	신촌점	4400801028452	프로스펙스슈즈	스포츠	0	48800	1
2000-06-06 14:10	40038	무역점	6118890006000	골든듀	장신구	0	120650	3
2000-06-06 14:13	36914	신촌점	4221860010000	레인레스	니트단품	0	79000	3
2000-06-06 14:20	14736	신촌점	4312200019900	폴로	트래디셔널캐주얼	0	174000	3
2000-06-06 14:20	36914	신촌점	2700000000000	식품	일반식품	0	22269	1
2000-06-06 14:23	41047	신촌점	4230120011092	스테파넬	영캐주얼	0	76800	3
2000-06-06 14:30	46327	본점	4132030013084	지엔알수입의류(V2외)	수입명품	1	115000	3
2000-06-06 14:33	44246	무역점	4203820410000	쁘렝땅	엘레강스캐주얼	0	456000	3
2000-06-06 14:40	48686	무역점	4210800013083	이동수	디자이너부띠끄	0	124000	3
2000-06-06 14:50	31531	무역점	4511980046072	미찌꼬런던	침구수예	0	212000	3
2000-06-06 14:50	31685	신촌점	2700000000000	식품	일반식품	0	33000	1
2000-06-06 14:50	31685	신촌점	2700000000000	식품	일반식품	0	33000	1
2000-06-06 14:50	41047	신촌점	4539050042174	서원통상	기타	0	14000	1
2000-06-06 15:00	44246	무역점	4217340215072	트라이엄프	니트단품	1	32000	1
2000-06-06 15:10	41047	신촌점	4219180013080	디아프레	기타	0	69000	3
2000-06-06 15:20	41047	신촌점	4515400938000	신일	가전	0	71500	3
2000-06-06 15:23	44246	무역점	4139142008000	헤레나	화장품	0	24000	1
2000-06-06 15:30	45865	본점	4105900003200	메쎄	피혁	0	125000	3
2000-06-06 15:33	11421	신촌점	2139143008000	비오뗌	화장품	0	23000	1
2000-06-06 15:40	19686	신촌점	2700000000000	식품	일반식품	0	22668	1
2000-06-06 15:43	16870	신촌점	4130400108300	포렌코즈화장품	화장품	0	44000	1
2000-06-06 15:43	27586	신촌점	4400102026000	게스	유니캐주얼	0	46900	1
2000-06-06 15:43	44246	무역점	4118960210000	에뜨로	수입명품	1	337000	1
2000-06-06 15:50	33276	본점	2700000000000	식품	일반식품	0	33570	1
2000-06-06 16:10	42908	본점	4109350003200	탠디	피혁	0	135000	3
2000-06-06 16:13	11421	신촌점	4130400108300	포렌코즈화장품	화장품	0	10000	1
2000-06-06 16:20	19686	신촌점	4417740020470	빈	유아동복	0	19000	1
2000-06-06 16:23	44246	무역점	4118960210000	에뜨로	수입명품	1	337000	1
2000-06-06 16:30	11421	신촌점	4400700027000	아디다스의류	스포츠	0	59000	2
2000-06-06 16:30	32923	천호점	2700000000000	식품	일반식품	0	18696	1
2000-06-06 16:30	33751	무역점	4414980026274	루츠	유니캐주얼	0	21500	1
2000-06-06 16:30	42908	본점	4103610003200	키사	피혁	0	138000	3
2000-06-06 16:33	16870	신촌점	4130400108300	포렌코즈화장품	화장품	0	125000	3
2000-06-06 16:33	22029	천호점	4109310008000	아모레	화장품	0	25000	1
2000-06-06 16:40	19686	신촌점	2700000000000	식품	일반식품	0	6000	1
2000-06-06 16:53	22029	천호점	4123560008000	클라란스	화장품	1	42000	1
2000-06-06 16:53	22029	천호점	4123560008000	클라란스	화장품	1	26000	1
2000-06-06 16:54	30193	천호점	4527310944100	시몬스	가구	0	242110	3
2000-06-06 17:00	33751	무역점	4300420019972	라일앤스코트	트래디셔널캐주얼	0	40000	1
2000-06-06 17:10	22385	본점	4400102026070	게스	유니캐주얼	0	19000	1
2000-06-06 17:13	22029	천호점	4126560009500	스왓치패션시계	장신구	0	100000	1
2000-06-06 17:20	22385	본점	4204630011274	톰보이	영캐주얼	0	20000	1
2000-06-06 17:30	22029	천호점	2700000000000	식품	일반식품	0	9900	1
2000-06-06 17:30	42908	본점	2116053008000	바비브라운	화장품	0	207000	3
2000-06-06 17:40	22029	천호점	2700000000000	식품	일반식품	0	14140	1
