comment,like,recom_cnt,unlike,url
Sk 35쓰다가 알뜰쓰니 6600원ㅋㅋㅋ 핵이득,7,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009248970
단통법 즉시 폐지한다는 공약한 대선후보가 없다는게 신기하다!!도대체 서민들 생각하는 후보는 아무도 없는듯!!ㅜㅜ,5,1,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009248970
인간들아 제발 제목만 읽고 댓글달지마라. 일주일간 전산장비교체로 번호이동 안된다는건데. 무슨 정책이라도 바뀌는것처럼 기사제목 달아놓고 그 제목만 보고 한심한 댓글 다는것들이 꼭 있어.,2,1,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009248970
제4이동통신사 추진,44,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009248970
"얼마후 인터넷(SK) 3년 약정이 끝납니다. 타 통신사로 옮기면 사은품이 더 많기야 하겠지만, 휴대폰과의 결합때문에 옮기는게 꺼려집니다. 해지방어 어느정도 해야 성공인가요? 현실적으로 좀 알려주세용. 무리하게 요구하다가 진짜 해지시킬까 겁나서요.",2,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009248970
뽐거지 카더라를 기사 내용으로 쓸정도면 기자가 얼마나 정보력이 없는거냐,2,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009248970
재인이가 분명히 단통법 손본다고 했으니 조치가 있겠지? 아마 새누리 10년간 정책 다 뒤집을것 같아?거기엔 단통법도 포함될거구?,1,0,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009248970
우리가족은 삼성제품 안써요.,4,2,11,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=081&aid=0002819712
난  삼성이 좋던데,2,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=081&aid=0002819712
삼성 반년쓰면 버리야된ㅋㅋㅋ,0,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=081&aid=0002819712
"노트북이 필요없는 대신에 HDMI 케이블, 퀵차지 충전기, 키보드, 마우스, 모니터가 필요하지",318,19,12,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
삼성폰을 TV로 HDMI 연결하는 선을 사서 해봤는데.  한두번 써보곤 안쓴다. 연결도 귀찮고. 베터리소비가 엄청나서 겨우 1-2시간. 걍 폰화면을 얼굴가까이 가져오면 50인치 TV가 됨,125,6,27,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
아무리 그래도  필요없다는게 말이되냐?,121,5,8,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
정보라고 생각하는데. 광고라는 생각들이 많네. 내가 경제적 여력이 있다면 노트4에서 노트8로 갈아타고 덱스 구입하고 싶다. 노트에서도 된다면. 노트북 그램인데도 출퇴근시 짐이다. 비판적인건 필요하지만 부정적인건 조심해야할 듯. 미세먼지에 부패지수 높은 곳에 살다보니 부정적이 되기 쉽다.,5,2,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
손가락만한 스틱pc 10만원이면 사요.  저런거 주렁주렁 필요없고 TV나 모니터 hdmi스롯에 그냥 꼿아서 쓰는것임..   덱스보다 더 싸네??,10,2,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
광고방법도 가지가지 ~,171,2,15,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
국민돈 등쳐먹는 더러운 기업 삼성. 악의 축 삼성. 악의 수괴 이재용.!!!,0,1,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
덱스 살돈이면 윈도우10 내장된 스틱PC도 살수있는 세상임..,12,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
여행갔으면 쉬어라,23,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
노트북으로 동영상 인터넷만 하는 사람들이나 하는 헛소리지,169,1,12,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
"덱스 받았는데 차라리 사도 싸구려 노트북을 사겠다
나갈때마다 모니터챙겨서 여행가야됨",0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
양평 하루짜리 놀러가서도 컴이나 쳐하고있네 ㅉㅉ,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
"예전에느려터진PC방똥컴대신익스트림조립PC맟췄는데속도끝네줌!난WQHD해상풀옵165Hz100프레임이상FPS,MMORPG한다!*CPU:i7-4790k뚜따OC5.2GHz수율*쿨러:NZXT크라켄x62*M/B:애즈락Z97OC포뮬러*RAM:아벡시아 블루LED PC3-19200 8GBx4EA=32GB*VGA:조텍GTX1080AMP익스트림D5X8GB(Sli고민중)*SSD:마이크론 크루셜M550(1TB)*HDD:WD블루3TB×6EA*ODD:LG꺼*POWER:시소닉X750 80+골드*CASE:쿨러마스터 빅타워*모니터:알파스캔AGON271QG165QHD",0,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
삼성광고는 이제 그만...ㅠㅠ,4,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
"저도준용씨처름취직하고싶어요  "" 아빠가 다 얘기 해놨다“  문후보님 언제까지 거짓말 할껍니까? ♥.♥
저도 준용씨처름 취직하고싶어요"" 아빠가 다 얘기 해놨다“  문후보님 언제까지 거짓말 할껍니까?♥.♥",3,0,6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
윈도우 프로그램은 실행이 안되지 기자야 똑바로 기사 써라,2,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
여행 가서 네이버를 왜 굳이 TV로 출력해서 해... 유튜브나 영화가 보고 싶으면 그냥 hdmi만 연결해서 폰 터치로 재생하면 되잖아!!!,2,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
덱스 주변기기 살 돈으로 저가 노트북 한대 사는걸로...,11,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
미러링 정도 생각하는 넘들은 함 써보길. 그냥 새로운 pc환경임. 그리고 빠릿빠릿 해서 넷북이나 스틱pc 같은 답답함은 없더라. 다만 신기할 뿐이지 한달지나면 가지구 다닐거 같진 않고 책상 한구석에 처박힐 뿐이고 ㅎㅎ.,2,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
대기업 광고로 먹고사는 경제지의 기업띄우기 광고는 거르면 됩니다,1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=011&aid=0003028109
그니까 7만원 내면 우리도 진짜 무제한 쓰게 해주라. 무늬만 무제한 말고. 그렇게 해주면 갈아탄다. 해주는 곳으로.,56,5,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
"4인 가족 요금이 티모빌 140. 테터링 라인당 10기가 데이타 무제한
다만 티모빌 가입자 늘면서 엄청 늦어지고 있음 속도가
도심 사는 사람은 문제 없지만 지방 산간은 택도 없음
티모빌 3g는 국내 2g 만도 못함
기기 보조금 지급 제일 먼저 없앤게 티모빌.

즉 미국은 아무리 기기 보조금 줘도 월 비용 비싸면 이탈.
울 나라는 기기보조금 많이 주면 헬렐레 하고 넘어감.

문화가 틀림",19,2,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
방통위가 단통법 끝나기에 맞춰 후속대책 내놓을려는데 미x거 아닙니까?,69,2,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
연예인 쓰고 하루종일 티비광고할논 조금줄여서 싸게 하면 광고안해도 다 가입한다,2,1,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
난 skt T시그니처마스터 요금제 월 2만5천원(부가세포함) 사용하는데... 내가 너무 사기적으로 할인받고 쓰는건가...,2,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
5g고 10g건간에 데이터량이 제한적인 상황에서 의미없는 얘기일뿐이다. 가정용 광인터넷을 쓴 데이터량만큼 돈 내는 인터넷종량제하고자했던 예전이 생각나는군~ 그게 무슨의미인줄 모르는 가정주부와 노인들을 부추겨 찬성 기사를 낸것을 아직도 난 기억한다. 그때 인터넷 총량제 했으면 기가인터넷 이런거 다 의미가 없는것이 될뻔했지~ 모바일도 어서 가정용 인터넷처럼 무제한으로 하면서 각 통신사들끼리 경쟁해서 가격을 낮춰야한다.,5,1,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
음 미국에서는 7만원이 저렴한 요금이구나 29제 요금을 쓰는 나는 흙수저도 안되는 재수저?,1,1,7,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
"단말기 가격으로 사기치고, 요금제로 뒤통수 치고, 약정으로 노예만들고, 위약금으로 불합리한 빚더미에 눌러 앉히면서 여전히 해쳐먹고 있지... 1. 약정,결합,위약 족쇄 관행 철폐 / 2. 이통사에서 단말기 유통에 일절 관여치 못하도록 차단(회선서비스 시장과 단말기 유통시장 원천 분리 - 완전자급제) / 3. 그동안 보조금,할인 명목 미끼로 소비자들 눈가리고 속여오며 폭리나 다름없이 치솟아온 요금제,출고가 대폭 인하를 통한 요금,단말기가격 정상화 / 이상 반드시 해야할 세가지를 실현하지 않는다면 뭘하건 소비자 입장에서는 무의미함...",0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
쓸데없는거 만들지말고 요금좀 내려 데이터 똥찌그리하게 주고 싼요금제라는 소리하지말고,1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
kt망인데 이동중에 자주 끊기는 듯한 느낌이 저 C-DRX 때문이었나...,0,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
"속도만 높이면 뭐하냐 ㅁㅊ
 데이터무제한은 속도제한걸어놓는데",3,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
방통위가만든 법으로 통신사 키워주기가 우리나라는 한몫했지 기기한대사면 통신사는 손해1도 안나는 사업구조를 만들어주는 정부!!,0,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
"유플러스 좋긴한데, 화웨이꺼 장비쓴다니까 슼으로 옮겼음,
내 개인정보야 털려도 아까울껀 없지만, 조선족들의 보이스피싱은 짜정나서 말이지..
싸다고 좋은건 아니지만, 통화품질은 유플이 좋았는데,",1,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
"국민이 개돼지니깐 ㅋㅋㅋㅋㅋ
미국국민과 한국 개돼지들이랑 틀리잖아",0,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
단말기 구입 분리 좀 하자,1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
이통3사는요금 내리는걸 싫어하는 것임 기술만 강조하는 가장 큰 이유 아마 나는 언락폰체제가 좀 오래 갈것같음 이통3사넘들운 죄다 도둑이므로,4,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
요금경쟁을 막는것은 정부,3,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
국가가 지원하는 담합,2,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
우리나라 기업들은 국민을 개호구 돈찍어내는 한국은행으로 보는데 달라질 수가없지,4,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
이미 기술력에서는 대중들이 느끼는 체감성과 차별성은 없다~!대기업통신사 요금제 안쓴다~! 왠지 호구되어 묶여있는 느낌.. 헬로모바일경우 카드할인받으면 무제한 2만3천원이면 쓰는데..뭐하러 돈 몇배더 내고 비싼요금 쓰겠냐..,3,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=417&aid=0000248584
"단말기 가격으로 사기치고, 요금제로 뒤통수 치고, 약정으로 노예만들고, 위약금으로 불합리한 빚더미에 눌러 앉히면서 여전히 해쳐먹고 있지... 1. 약정,결합,위약 족쇄 관행 철폐 / 2. 이통사에서 단말기 유통에 일절 관여치 못하도록 차단(회선서비스 시장과 단말기 유통시장 원천 분리 - 완전자급제) / 3. 그동안 보조금,할인 명목 미끼로 소비자들 눈가리고 속여오며 폭리나 다름없이 치솟아온 요금제,출고가 대폭 인하를 통한 요금,단말기가격 정상화 / 이상 반드시 해야할 세가지를 실현하지 않는다면 뭘하건 소비자 입장에서는 무의미함...",0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=025&aid=0002713480
아이폰7은 안하나? 아참 관심도 없지!,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=025&aid=0002713480
"신모델 나오면 뿌릴 줄 예상했었는데 아니나 다를까 뿌려주고, 기사나오는구나.... 많이 안팔렸다고 하면 영향이 큰데 안팔리니 뿌린거지 뭐.... 조만간 역대최고 이런거 뜨겠네",2,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=025&aid=0002713480
효과도 없이 국민들 지갑만 터는 단통법은 당장 폐지해야함. 보조금 한도 철폐하고 단말기 전면 자급제 실시해서 시장경쟁을 회복시켜야 함. 새로 구입하는 폰에만 모델에 따라 달리 보조금을 주는 현재 방식 대신 중고폰이든 새 폰이든 폰 모델에 상관없이 통신서비스 2년 약정 계약하면 인터넷 가입 계약 때처럼 현금으로 사은품을 주는 방식으로 전환해야함. 그래야 실질 통신요금이 낮아짐. 폰 모델 따라 통신사 보조금을 다르게 주거나 중고는 20%할인으로 차별할 이유가 없음. 이러면 미국처럼 2년 약정하면 갤럭시S8을 반값에 살 수있음.,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=025&aid=0002713480
휴대폰 역사에 옴니아가 빠졌어요. 아이폰을 스펙으로만 우월하던...,105,12,10,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
"이제 종이로 만든 1mm 종이폰 , 5인치를 접었다펴서 10인치 태블릿으로 만드는 패블릿폰 나올때 안됫나??",74,9,9,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
8000X 무계에서 오타가 있네요... kg --&gt; g 으로 고쳐야 합니다. ㅎㅎ,83,6,7,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
"좌파의 모순은 남미나 일부유럽에서 다 드러났습니다. 국민들을 잘살게 해준다고 증세해서 결국 잘산건 공무원들과 관료들 밖에 없었습니다. 그럼 국민들은 또 들고 일어나서 무정부상태로 가게 되는것입니다.브라질 ,베네수엘라 ..보세요..무능한 좌파정권 들어와서 식량이 없어서 쓰레기를 뒤져서 하루하루를 연명하고 살아가는 지금 현실입니다.. 작금의 상황은 상당히 중요한 순간순간입니다. 반드시 어떤일이 있어도 좌파정권후보에게 정권을 뺏겨선 안됩니다. 우리는 반드시 이번대선에 2번 홍준표 우파후보를 찍어야 우리 나라 안보와 평화를 지킬수 있습니다",5,4,11,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
다됫고 팔뚝에 차고 다니는 핸드폰 만들어주세요 들고다니기 귀차나 버튼 하나 누르면 티비에서 본거처럼 레이저빔 같은거 나와서 터치 되겤ㅋㅋㅋㅋㅋㅋ,59,4,11,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
바닥민심 홍으로 기울자 문캠프 극도의 위기감 터져나와...문캠프 단장이 직접 고백한 거다. 부산경남 바닥민심은 젊은애까지 홍으로 돌아섰다고 상당한 충격을 먹고 부산 경남은 패륜집단이란 막말을 해서 홍준표에게 막판에 완연한 승리의 기운을 가져다주네. 단장이란 자 입에서 저런 소리가 나오기까지 내부적으로 문캠프가 얼마나 좌절하고 위기에 처했다는 소리냐. 이번에 진짜 홍이 될 감이 확연히 느껴진다. 여론조사 믿지마라. 이번만큼 바닥민심과 괴리가 큰 선거가 없을 거다. 승리의 여신이 마지막에 홍에게 윙크했다,9,3,11,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
큰것도 좋지만 해상도가 최고지 S8+ 최대해상도 2960×1440...덜덜,5,2,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
스마트폰의 원조는 억시 아이폰!!!!,2,2,6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
"일욜도ㅋ새벽에 나와 날 징그럽게 쳐다보는 대머리■지영이아빠 &lt;&lt; 소름돋아 죽겠구만ㅋ■지영이엄만 8년넘게 일욜마다 남편 잡으러 가게 왔지만 남편 고집을 꺽을 수 없자ㅋ 그 대상인 날 미워 죽네요ㅋ(if 내가 혼자였다면 얼마나 분하고 억울했을까?ㅋ) 남편 질도 못드리는 병신ㅋ~ 자존심보단 돈에 붙어사나?■경리보는■수성4가■지영이어머니 사위, 며느리 잘 쓰구로 돈 많이 모으세요^^■지영씨~엄마가 일욜마다 나땜에 쑈 하느라 고생이 많더군요ㅋ 남편이 안 나오면 모든걸 말해주는데ㅋ 왜저러고 살지?재밌다ㅋ(남잔 또라이, 여잔 무식ㅋ)끼리끼리산다",1,2,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
QLED 스마트폰이 1년 정도 사용하면 자외선으로 화면 컬러색이 REDISH함에 따라 강제 조정해도 되지 않을텐데...어떻게 SERVICE를 대처할까 궁금하다. 내가 아는 QUARD LED와 삼성이 설계한 QUARD LED의 설계 공법이 틀리는 것일까?,1,2,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
핸드폰이라는 의미가 손안에 들어와야 되는거 아님? 요즘 핸드폰이 아니라 테플릿피시를 만들어놓고 핸드폰이라고 .. 주머니에 들어가기는 함? 적당히~ ㅎ,14,2,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
"아이폰은 스마트폰이 아니다. 삼성하고 엘지하고 비교하지마라. 한국에 맞지도 않는 폰가지고 쓸때없이 과장광고 하지마라!! 아이폰은 스마트폰이 아니다. 기술력 삼성, 엘지 발가락에도 못닿는다. 괜히 아이폰7+ 샀다가 사용제한 때문에 스트레스만 받았다. 본인이 미개한 인간이다 생각되는 사람만 아이폰 쓰세요.( DMB, 교통카드, 녹음기능) 없음",1,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
스맛폰의 화질과 크기큰 뽀르노 영화의 화질돠 그 궤를 같이 한다. 공감하믄 추천 눌러,1,1,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
두루마리 디스플레이는 중국가봐...현재 성업중 한국선 찾아보기도 힘듬 아에 없음~삼성이 개발한게 아님~~삼성은 주워온것 일뿐임...,1,1,6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
세계 최초 상업 휴대 전화 무게가 소형 자동차 무게? 784kg!!!!!!,3,1,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
아이폰 처음에 3.5인치였는데 그조차 휴대폰치고 화면 너무 크다면서 까는사람 있었는데ㅋ,6,1,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
종이처럼돌돌말거나 손목에찬다고.. 배터리도 종이처럼말리겨나 손목에찰수있게 휘냐?,1,1,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
"ERICSSON-ROADCOM-1981 모델이 다이나텍 8000X 보다 이른 시기 나왔네요.
세계 최초의 상업용 휴대전화는 1983년 공개된 모토로라의 ‘다이나택 8000X’다. 는 거짓이며 기사수정해주세요.
http://www.ebay.com/itm/ERICSSON-ROADCOM-1981-NMT-VINTAGE-CELL-BRICK-MOBILE-PHONE-OLDER-TH-DYNATAC-8000X-/371923725195?hash=item569861ab8b",5,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
아 좀 4인치대 스마트폰 출시좀해줘라,4,1,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
옴니아로 찌질하게 놀던 삼성이 갤럭시 s로 글로벌 1위하고 어느새 11억이상 달성한 절반 넘는 갤 s 노트 유저와 나머지에 갤럭시 중저가 유저한테도 사랑받고 있다는걸 누가 상상했을까.. 물론 놋7  빼고,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171142
어디서 그렇게 싸게팔지?나도 좀 사자,3,1,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=022&aid=0003171046
잘한다 이렇게 계속 많이 팔리면 좋겠다,2,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=022&aid=0003171888
싸게 파는걸 단속하는 유일한 나라,5444,43,96,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
과자 아이스크림 등등 싸게팔면 불법이되는 유일한 나라...,3905,20,68,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
내가 내걸 싸게 파는데 뭐가 문제인가요 ? 가격 조정하는게 독점이고 민주주의사회에서 불법..,3196,15,84,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
아직도  우린 호갱이군요..,2005,8,35,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
"저는 6년 이상 쓰던 폰 최근에 바꿨는데, 서비스센터가서 ""제값""주고 바꿨어요. 주부이고, 여기저기 떠도는 싸게사는 법도 잘 몰라서요. 그냥..정찰제 하면 안되나요. 혼자 바보같이 제값주고 사냐...소리 들음 우울해져요.",7,7,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
"호갱이중 한명인데, 번호이동이 충성고객보다 유리하단게 어처구니없다. 상식적으로는 오랜동안 한통신사 이용하는 사람이 더 혜택받아야하는거 아닌가 싶은데..",39,4,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
이번 대통령 누가 당선될지는 모르겠다만 이 빌어처먹을 단통법좀 없애라 진짜. 덤으로 방통위도 날려버리면 더 좋고,489,3,9,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
여성부 방통위 전라도빨갱이 이렇게 세곳은 없애버려야됨 사회의 암,7,2,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
배도 애플의 배를 불리는 게 나아. 삼성의 배는 불려도 득이 안 돼.,5,2,7,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
"10년 쓸수있는 핸펀 만들자..
한대 100만원씩 하는데..
대략 2년에 한번씩 구매라니..
이건 쫌 아니지 싶다...
한가족 4명기준 2년에 400만원씩 들어간다.
거기다 핸드폰 요금은 또 어떻고...
보조금이나 할인이 문제가 아니다...
이런것부터도 서민이 살기 힘든 이유중 하나일 밖에..",100,2,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
삼성 망하라고 촛불들고 다니던 떨거지들 힌테는 판매하지 마라.   삼성 불매운동 어쩌구 하면서 갤럭시는 왜 칮냐? 이중성 가진 인간들.,6,2,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
"진짜 대단하다... 써게판다고 잡아가는건 머지 .....  
문재인대통령됬는데 이런거 안뜯어고치네 결국 역시",1,1,6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
"싼 걸 비싸게 팔면 그걸 단속해야지, 싸게 산다고 단속하는 건 진짜 어이가 없다. 법으로 도둑놈들 보호햐주는것도 아니고. 서민들 주머니만 터는구나",14,1,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
방통위를 없애야함.싸게 파는걸 규제하는 개같은 부서,5,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
"핸드폰 사서 오래 쓰면 이익이다 무조건 5년이상 써라 그럼 100만원 비싼거 아니다..
사람들이 새로운거 나오면 그저 좋다고 바꾸니까 호구 되는겨 빙 생 들",1,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
도서정가제 때문에 책 안사게 됐다. 대체 싸게 파는걸 왜 단속하냐? 안그래도 물가 올라서 힘들어 죽겠는데 책도 비싸서 못 사겠다 쓰레기들아,8,1,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
왜 단통법 폐지한다는 후보는 없지?,5,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
"원가대비 판매가너무 높다
이러니 대기업은 이익잉여금이 
남아돌고 소비자인 국민들은
빚에 허덕이지~
거기다가 개같은단통법까지",4,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
단통법은 높은가격에 단말기 팔아먹어서 해외에서 하는 1+1 헐값판매 적자 보존하려는 제조사의 얄팍한 수작이다,2,1,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
정말웃긴 정부 어떤건 정해 놓고 어떤것은 나몰라라하고 일관성있는 행정 했으면 좋겠다 통닭값도 정하고 기름값도 정하고 피시방요금도 정해서 안치키면 영업취소 벌금형 등등 했으면 좋겠다,1,1,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009246606
"미국 등 해외 국가들에선 애플은 정가에 파는데, 한국 폰들은 경쟁력이 떨어지는 반값 떨이하듯 팔 수밖에. ㅋㅋㅋㅋㅋㅋ",6,13,7,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=277&aid=0003988787
