"","x"
"pleaseeeee",-0.595819644259171
"overlook",-0.594713705492476
"talktextdata",-0.594707432187482
"responsibility",-0.593550570548851
"funny",-0.591453768633411
"shock",-0.588995164782427
"began",-0.588987079019987
"banks",-0.588165931524119
"daywent",-0.585637476322963
"counter",-0.584800740992554
"experts",-0.584792571513618
"itry",-0.584773874899964
"workable",-0.584751411179459
"caja",-0.583477433068225
"heartbeat",-0.579923575483044
"resubmit",-0.579489308969293
"evidently",-0.579482199701893
"remained",-0.579355642733474
"reasons",-0.57890228147151
"create",-0.578536424504818
"instantly",-0.578473363262421
"speaking",-0.578162547210942
"wealthiest",-0.577472794399864
"aarp",-0.577384737074409
"subsidiary",-0.577314772219718
"buyer",-0.577279699575318
"operates",-0.577002466912342
"mexicos",-0.576838834461264
"mexican",-0.57680522520811
"largest",-0.576742025476912
"underneath",-0.574891998075201
"steps",-0.574573232238221
"lateras",-0.57348482940301
"recorderthe",-0.573477808604185
"technologies",-0.573476770193663
"pulling",-0.572788043507189
"giving",-0.572470677314578
"contacted",-0.571541772320345
"honor",-0.571104566954136
"november",-0.570426595949463
"compartment",-0.564504406902886
"neatly",-0.564498378272618
"annoying",-0.564169074013358
"rectify",-0.563166912407688
"slowly",-0.561627101785007
"maps",-0.561563847047392
"assuming",-0.56155618111444
"ambulance",-0.560268645931735
"accessoriesi",-0.560214916965667
"assisting",-0.560207103389018
"bypass",-0.560148298522765
"attnokia",-0.560143537682922
"brown",-0.560073060976024
"secondsi",-0.559997592662293
"deviceit",-0.559993462688025
"laid",-0.559982257375843
"pharmacists",-0.559979400046158
"neighbor",-0.55997251725174
"doorsteps",-0.55994315262139
"tagged",-0.559916684514072
"resold",-0.55989843956989
"excitedtook",-0.559891801528278
"reordering",-0.559882705611118
"raised",-0.559861033804641
"gentleman",-0.559853383905623
"problembut",-0.559847999296522
"newany",-0.559840847924931
"lie",-0.559630986365193
"record",-0.559369618146909
"maximum",-0.557965948687671
"swap",-0.557258521490279
"bankanother",-0.557019695868409
"distance",-0.556922677303136
"sideways",-0.55691280965044
"portrait",-0.556911357651144
"lockups",-0.556910468828911
"modei",-0.556905083759956
"branch",-0.556680433874872
"calderon",-0.556635390668777
"executive",-0.556580521028566
"recall",-0.556568246119024
"proclaim",-0.556561476586716
"karen",-0.556557438460221
"prl",-0.556552895401868
"craps",-0.556286211065175
"incase",-0.556206650176558
"screwing",-0.556184524312605
"satisfaction",-0.556177546802669
"lowes",-0.556174402661447
"pier",-0.556172807983173
"michigan",-0.556171489571788
"gears",-0.555280044341163
"imposible",-0.555270008663806
"randomlly",-0.555259768853253
"carries",-0.555013462755416
"fiasco",-0.554974521546509
"lglc",-0.55454485293308
"batch",-0.551779373520205
"flickeri",-0.551751042799558
"practice",-0.550462313740966
"surveillance",-0.549881681240634
"nearby",-0.549655772912027
"covering",-0.548273672029359
"manager",-0.547744403450111
"mvno",-0.547218661203883
"sorts",-0.543590291401768
"false",-0.54304463469052
"sol",-0.543019414633659
"cares",-0.542428828504497
"dislocates",-0.542050236936479
"dislocating",-0.542031404412
"exceptions",-0.54201846984736
"wishes",-0.541997075680675
"secure",-0.541144454132147
"firstly",-0.540746026227267
"drains",-0.540237223693051
"medical",-0.539943982501015
"pressed",-0.539611194849219
"located",-0.539298916825504
"bankrupted",-0.53778900441372
"ericson",-0.537735049175049
"inspired",-0.537725022361835
"readers",-0.53772233471448
"walkman",-0.53772009720703
"marketing",-0.535883213289439
"pull",-0.535722027197913
"duplex",-0.533998614760745
"fire",-0.533774297612053
"row",-0.533753671850278
"entire",-0.533597551277425
"apparently",-0.532081642912267
"adaptor",-0.531475833589799
"audccçFonos",-0.531416704253924
"wirelessthis",-0.531303085463586
"thougt",-0.531287420345783
"reconstruido",-0.531262748565789
"demuestren",-0.531259803546142
"reconstructed",-0.531246076304047
"dontespaÃ‘ol",-0.531235186166626
"papeles",-0.531230099741568
"obtienes",-0.531220708204656
"oakland",-0.531216131089945
"letter",-0.530445700275586
"emitting",-0.529635823844225
"mercate",-0.529629462005604
"error",-0.528362213805578
"asccit",-0.526997060665312
"flimsy",-0.52699688727081
"asi",-0.526921736018762
"zone",-0.526894274870845
"vienen",-0.526852571472719
"venia",-0.526844929442512
"vendido",-0.526835263535205
"totalmente",-0.52681695300356
"caracterccsticas",-0.526805826990304
"sus",-0.526800599163166
"selecciono",-0.526774744840508
"salient",-0.526752675079231
"dealership",-0.526740343131769
"condiciccn",-0.526730684979284
"resaltantes",-0.526705212758673
"deccca",-0.526687435687584
"puk",-0.526687073763347
"recibo",-0.5266810219495
"donde",-0.526624955773379
"ojo",-0.526621496259953
"nombre",-0.526591589830792
"negra",-0.526573769577508
"menciona",-0.526559153158755
"estos",-0.526549168833407
"etiqueta",-0.526536333436558
"europea",-0.526531065353221
"esns",-0.523982752859142
"okthe",-0.52341059627522
"emailed",-0.52198850500765
"standby",-0.521318998455823
"consume",-0.520536971089266
"meager",-0.520484742937719
"mehits",-0.520477369402408
"memorygoogle",-0.52047491023992
"memoryyou",-0.52047437450635
"stare",-0.520472056132656
"idle",-0.519851281802781
"payment",-0.519775298617172
"merchandise",-0.517963205489806
"hair",-0.517274845363019
"arrive",-0.516905779145287
"bull",-0.516815815317001
"turnaround",-0.516664395847387
"rmawarranty",-0.516533472184812
"depths",-0.51589013894286
"ducts",-0.515806158049535
"respond",-0.515773067111779
"guidance",-0.515718742262166
"williams",-0.515689692448828
"immersed",-0.515680056043516
"wendy",-0.515676755610427
"tightly",-0.515656316495093
"immersing",-0.51565180616998
"sandy",-0.515631655704441
"patricia",-0.515627969739131
"rice",-0.515625927765199
"pakistan",-0.514723283309679
"suddenly",-0.513853975602095
"claim",-0.512687299746548
"server",-0.512617135451119
"texas",-0.512304145610071
"indicators",-0.512155092422234
"precautions",-0.512148077289664
"properties",-0.512145009874492
"camerai",-0.511512103252804
"enemysony",-0.511489922032399
"modetouch",-0.511463816293545
"noteworthy",-0.511450598733008
"wellill",-0.511441796672811
"express",-0.510882356936448
"kona",-0.510579190612438
"greater",-0.510315768900562
"lied",-0.510066283517144
"minimum",-0.50952602418077
"annoyed",-0.509303693204087
"bits",-0.508175552371848
"bolts",-0.508109791330805
"disclosed",-0.507975984049175
"drawn",-0.507924418603998
"uneven",-0.507895823514265
"toothis",-0.507881923104039
"includedthats",-0.507859586063063
"strategy",-0.507853172167154
"separately",-0.507833279463998
"phonean",-0.507806586189567
"mix",-0.507794661489366
"justice",-0.505334695018524
"pattern",-0.504214879401675
"january",-0.503469777578532
"stops",-0.503334803667778
"advertising",-0.502640889713124
"kludge",-0.502471140943037
"predates",-0.502456653045452
"seachange",-0.502449905874469
"againthird",-0.502049931314365
"slipping",-0.502039275391457
"bound",-0.501991826761348
"dustbin",-0.501948150625628
"exclusively",-0.501900061162462
"galore",-0.501856164144414
"inactivity",-0.501834234382985
"soonsecond",-0.501830192315102
"itwith",-0.501822726934202
"removei",-0.501821461680207
"recourse",-0.501814710293184
"rage",-0.501810331978624
"bothers",-0.500734954631175
"protected",-0.500718516068042
"odel",-0.500716230365689
"manage",-0.500363620627877
"developmentally",-0.500353330169738
"therapeutic",-0.500309317361741
"prayer",-0.500306666231732
"techy",-0.500305728288538
"sons",-0.500301662107587
"prays",-0.500300496830911
"concerned",-0.499535665930559
"passed",-0.498616015862261
"patients",-0.498365162626143
"treasured",-0.498361379908869
"turtle",-0.498359414575985
"considers",-0.498112282665659
"deplorable",-0.497491859562865
"gratitudei",-0.497485296212148
"insulting",-0.497480956170602
"stateside",-0.497183771311796
"verisonsold",-0.49632071571879
"ocntrario",-0.496316496616706
"spelling",-0.495395479338064
"managing",-0.495290106749273
"minuets",-0.49527644677723
"wallpapers",-0.49526052799168
"cantotally",-0.494837696889881
"garbled",-0.494809614550325
"tin",-0.494803638662385
"moreandroid",-0.494416458644477
"tether",-0.494413397741261
"back",-0.494278683057407
"exchanging",-0.493555991133342
"failures",-0.493459737787415
"lesson",-0.493363957954286
"warned",-0.493301057616997
"entries",-0.491294784210772
"relative",-0.491176359732965
"realized",-0.491015058247021
"culprit",-0.490555570858737
"sluggishness",-0.490546551401524
"flies",-0.490286885867891
"itthis",-0.490137098276981
"fluke",-0.490057259531599
"means",-0.489738931505413
"accent",-0.488817868769295
"accessed",-0.488761267501809
"bbmcontacts",-0.488703328615799
"dismissive",-0.488604335729281
"droppedi",-0.48852452199309
"whispered",-0.488507241447179
"sitethat",-0.488493621829265
"retrieved",-0.488480592024831
"fluent",-0.488475218649819
"parcel",-0.488462310857776
"noon",-0.488440385686511
"himno",-0.488430658556828
"msgs",-0.488424539773808
"incur",-0.488413351030312
"mgr",-0.488409126604885
"jaws",-0.488402797339073
"makehe",-0.488392819952548
"staff",-0.488311650364936
"alerts",-0.488223385066103
"alpha",-0.48816060589232
"batterywhen",-0.488093863032831
"blinding",-0.488035499119924
"volumeoften",-0.488027015637129
"thissometimes",-0.488021066168048
"slew",-0.488012235878482
"signalrestarts",-0.488001055189358
"rundown",-0.487987902101652
"rooms",-0.487972406851009
"donethis",-0.487972013785828
"riskpros",-0.487955992605064
"ringers",-0.487939287104878
"downsummaryif",-0.487937900837009
"restarting",-0.487923057422414
"randomlysometimes",-0.487897369203899
"goodconsslow",-0.487889708329121
"overshadowed",-0.487886279487164
"nitpicky",-0.487880198096369
"mepoor",-0.487879528505534
"touching",-0.486963308013852
"chews",-0.48685609362981
"hog",-0.486843396272996
"alternatives",-0.486641131162236
"amazonafter",-0.48662386194847
"bend",-0.486607646015234
"possibleits",-0.486569780377385
"reliably",-0.486566853355382
"allplease",-0.486003056610609
"appsthe",-0.485973382967366
"byeno",-0.485939582032036
"equipped",-0.485905780063574
"erase",-0.485885096930295
"hide",-0.485859157931015
"pornwhen",-0.485855992889668
"invaded",-0.485855076424438
"opportunity",-0.483919454317148
"background",-0.483810891489565
"searches",-0.483204838337197
"crashes",-0.483198270401486
"temporary",-0.483128378983186
"shippment",-0.480968280700745
"accident",-0.480172970239674
"exposure",-0.478882508688967
"labeled",-0.478742374665233
"hour",-0.478379699726814
"seconds",-0.478234144014422
"imessage",-0.477583963713521
"base",-0.476046578478229
"approve",-0.475498673106569
"drags",-0.475352598927885
"uncertain",-0.47531136445394
"unlockedalso",-0.475310943446556
"process",-0.474320473553153
"equally",-0.474280766146948
"behavior",-0.47422109661315
"themsamsung",-0.474213266658719
"solutioni",-0.47421014155441
"problemsthank",-0.474203776184332
"presentouna",-0.474201180834666
"possibleyou",-0.474201092047685
"clunkiest",-0.47419586731196
"exhibit",-0.474180426528808
"exhibited",-0.474167826411602
"usetldr",-0.474147366137561
"ugliest",-0.47414674115792
"return",-0.473818294853803
"repairs",-0.473180937670505
"frustrations",-0.472875544712206
"iit",-0.472860425292914
"learnt",-0.472851121308732
"miracle",-0.472845664394649
"craziest",-0.472272919330362
"song",-0.471676655550401
"favor",-0.471526473553832
"darkens",-0.469041343447875
"flickers",-0.469022375739254
"lame",-0.468110706065596
"notified",-0.468059867936159
"borrowing",-0.467662380738509
"mass",-0.46751573935144
"deploying",-0.466033291034378
"firmly",-0.466011571238525
"muffled",-0.465999381984333
"lockedtou",-0.465989178216098
"problen",-0.465982034217311
"blah",-0.465542155001866
"randomness",-0.465512097725809
"satellite",-0.463596849390865
"eof",-0.462801119336211
"itâ€™Ll",-0.462757034375544
"meomory",-0.462741576680696
"dim",-0.462711285517099
"inconvenienced",-0.462623405316572
"expired",-0.462432001527855
"tricks",-0.461948778340904
"situation",-0.461709797344666
"eventually",-0.461434002427456
"againthey",-0.460206361121555
"andif",-0.460191169991848
"choicebut",-0.460167509073413
"companyif",-0.460152549846279
"samsungno",-0.460144260492318
"facetime",-0.459155410621406
"policy",-0.457670479365622
"headache",-0.456262938297748
"extreme",-0.45615022956278
"achieve",-0.455798154018059
"freeze",-0.45531725297847
"airplane",-0.455117833866635
"sparq",-0.454565160760925
"disappeared",-0.453490817515293
"unsure",-0.452814802676515
"disclaimer",-0.451320445166863
"final",-0.451130701072329
"heat",-0.450542088836683
"ground",-0.448895247983092
"anuncio",-0.448857499007783
"usarlo",-0.448726438814455
"trabaja",-0.44872605896973
"backlo",-0.448707897178664
"tecnologccçA cdma",-0.448706550371332
"tecnologccçA",-0.448692816270159
"quisiera",-0.448655204993239
"calificaciÃ“n",-0.448642203793774
"qualification",-0.44863173568932
"puedo",-0.448605742767644
"compaÃ‘ccçA de",-0.448576802613312
"thrown",-0.448564733220373
"poder",-0.448552713072921
"perdccd",-0.448517593451923
"devoluciÃ“n",-0.448516046009581
"odio",-0.448489889649965
"devolverlo",-0.44847699694415
"ninguna",-0.448462844633984
"ningccn",-0.448438559997442
"elijo",-0.448432499985152
"motivated",-0.448418050159868
"esa",-0.448412878764785
"motivado",-0.448401498120754
"eso",-0.448400979941947
"garantiza",-0.448394711726417
"lado",-0.448393303202778
"designconseverything",-0.447740646166417
"elsei",-0.447729545951688
"prosnice",-0.447718688035016
"point",-0.447536176774166
"bloat",-0.447409067189926
"department",-0.447040606078877
"excitement",-0.446750077600228
"hell",-0.446670365255322
"repaired",-0.446626612528283
"concluded",-0.446579683220952
"representatives",-0.446565697591798
"payasyougo",-0.44656445731628
"supervisors",-0.44656425997471
"shifty",-0.446404826310974
"slammed",-0.446395493525727
"aggravation",-0.445395335255808
"lengths",-0.445340847011714
"variable",-0.445338527521272
"backward",-0.445050182964199
"exchanged",-0.445028528750224
"possibly",-0.444417532561155
"unused",-0.444347077839638
"hidden",-0.444224978555172
"sells",-0.444104158798733
"pricing",-0.442948582200367
"menu",-0.44224275997599
"supposedly",-0.442078446166915
"disappointedi",-0.441942600553293
"aggravated",-0.440788934888286
"tips",-0.440437654623759
"setting",-0.439813009083362
"overnight",-0.439112956379335
"bounced",-0.43636792952537
"hooking",-0.436321410567617
"inactive",-0.436310323603151
"wierdly",-0.436304514380874
"reaaly",-0.435845455727999
"told",-0.435735077520877
"enhanced",-0.434990820459929
"smarttags",-0.434945735941308
"snugly",-0.434944987484818
"manufacturers",-0.43464645468237
"pinch",-0.434473010388924
"unacceptable",-0.432763787510338
"flaw",-0.432298422746378
"assume",-0.431726506125772
"letting",-0.431483213554753
"dinosaur",-0.431380672188179
"hubbys",-0.431363709016359
"longevity",-0.431351724279384
"wages",-0.431345040239092
"ware",-0.431343817976234
"icons",-0.431085513344038
"disappointingi",-0.430772442312004
"disaster",-0.43076143693289
"indication",-0.430752021441494
"nothinga",-0.430742196460631
"restocking",-0.430055975431564
"reps",-0.430043144401005
"installation",-0.429812053487387
"versiccn",-0.429424676186108
"irritating",-0.429396112817695
"los",-0.429269063452048
"authorized",-0.428201205266915
"loosing",-0.428040357630434
"viper",-0.427756794494597
"programmers",-0.427755231166789
"forplease",-0.427463446365816
"terribly",-0.427279235666039
"bestbuy",-0.42663703766311
"badplease",-0.42607918007871
"butts",-0.426035777791465
"risk",-0.426011287741088
"camperthis",-0.42599888220796
"traded",-0.425947729695286
"thisi",-0.425941683595811
"thingyou",-0.425933306513147
"sucksthis",-0.425923883958911
"fing",-0.425921237721767
"sucksbought",-0.425914826580851
"pleasedpleaseread",-0.425908751926376
"phonemanthis",-0.425907608563827
"phoneyou",-0.425905599323162
"describing",-0.425788325199581
"planand",-0.425783702354113
"answered",-0.425493315760675
"occasionally",-0.425292359909696
"brokeni",-0.425290125011284
"dishonesty",-0.425266317589792
"idiot",-0.425244096064913
"individual",-0.425240716793209
"transit",-0.425240692853012
"disapointed",-0.424948809739093
"ashamed",-0.424073876630451
"contact",-0.42387591134212
"attempted",-0.422959903515616
"extended",-0.422902452242722
"slapped",-0.422200767151166
"random",-0.421485338300856
"cold",-0.4213153976597
"follow",-0.420967277252094
"experiencing",-0.420962364993417
"snap",-0.420671642241081
"imessages",-0.419472267759741
"hours",-0.419191546894686
"daysif",-0.418892486548235
"mood",-0.418870870935708
"rubbish",-0.418869778492007
"toto",-0.418869707236996
"started",-0.418830438861743
"burner",-0.418138687904966
"disconnectedplus",-0.418109553767609
"emaili",-0.418068836285918
"riding",-0.418061309008868
"quicklytheyre",-0.418058560788422
"imei",-0.417942583750796
"trigger",-0.417265138860958
"refund",-0.416515571691873
"caused",-0.416393036373916
"eastconsin",-0.416309091916549
"goodvery",-0.416288286103193
"weightbuilt",-0.416279899795387
"walls",-0.416276773055533
"smashing",-0.416273504024714
"ratingsthe",-0.416269320903121
"randomlyproslooks",-0.416266328272428
"nicelite",-0.416266007807264
"nope",-0.415736057348773
"horribly",-0.415533252037651
"terrorist",-0.415495022875245
"gpsfacebookgames",-0.413815236561675
"htm",-0.413791423618007
"isi",-0.413789300065535
"sucksits",-0.413787874703788
"label",-0.412413636894614
"continued",-0.411144684273778
"tap",-0.411130237697333
"passedi",-0.410445782545036
"squares",-0.410443485729581
"called",-0.410106595708607
"mess",-0.410049972777498
"oem",-0.40974398351663
"lead",-0.409691218329687
"avoid",-0.409539676082834
"utter",-0.409299580851789
"bogus",-0.409055431748175
"colorado",-0.409020575965394
"deceit",-0.408977864086489
"kansas",-0.408941476039876
"sarcasm",-0.408941232642198
"missed",-0.408810574635232
"delays",-0.408492216492803
"reduced",-0.406539043870831
"blames",-0.405424965762341
"status",-0.40537743006186
"baited",-0.405146052622684
"fuss",-0.405096636695079
"marring",-0.405060645039733
"odds",-0.405039052522558
"shrinkwrapped",-0.40503428064302
"recipients",-0.405033168277129
"shrinkwrap",-0.405032965081723
"gallery",-0.404574669421824
"spoke",-0.404556234248783
"david",-0.404521400469743
"disposable",-0.404493047197003
"sweaty",-0.404450543745123
"scratchhad",-0.40444459121766
"referred",-0.404440836652487
"dialed",-0.40427248715094
"skybox",-0.404195886280061
"surely",-0.404059586991955
"trans",-0.403445421904349
"ane",-0.403340821886498
"piss",-0.403316338420137
"possessed",-0.403308374866435
"statuses",-0.403299207088656
"separate",-0.403084292137429
"rep",-0.402667871577621
"sink",-0.402063616831222
"list",-0.40162147573794
"motherboard",-0.401307750150774
"forced",-0.401250506135885
"fourth",-0.401169118469964
"happen",-0.401076348972623
"screws",-0.40092782588504
"effect",-0.400539756471117
"anger",-0.39934388260458
"monopoly",-0.399315966876419
"warranties",-0.399156182429478
"advised",-0.399127077663218
"needless",-0.399093757559381
"cardphone",-0.398499847649209
"methey",-0.398468903420954
"nothave",-0.398455806853892
"whatnot",-0.398448328297922
"righti",-0.398447801714685
"additions",-0.397939919084079
"thanking",-0.397925647323121
"frontthe",-0.397764433463824
"packagingthe",-0.397760438011197
"pic",-0.39741635350055
"til",-0.396858000081045
"beforesamsung",-0.396819890145022
"burning",-0.396807837398913
"chargerstarted",-0.396787614774724
"acting",-0.396755984638372
"dumbest",-0.396513115216965
"minimal",-0.396489897814483
"speakersound",-0.396486439483186
"mistake",-0.396385842438912
"solo",-0.396376015691407
"subway",-0.395967106500643
"turns",-0.395805832985519
"lines",-0.395665181971755
"glitching",-0.395324880601511
"deplete",-0.394359654338987
"learned",-0.394012244179842
"refurbish",-0.39293197748166
"march",-0.392886965962573
"maintain",-0.391946611855767
"minder",-0.391795890342272
"therefor",-0.390863251171426
"gti",-0.390449821689856
"heated",-0.39038972824521
"brickif",-0.38976440498303
"downby",-0.389739840804088
"honoredsoooounless",-0.389726695849735
"honors",-0.389718183814435
"systematically",-0.389706624379387
"itunes",-0.389688742479937
"offering",-0.388954520591784
"bay",-0.388926009080423
"birds",-0.386710421311372
"incompetent",-0.386346448168742
"lawbut",-0.386326637431266
"nowtracfone",-0.386308673163992
"numberi",-0.386295644817698
"obligated",-0.386288118564773
"verizonguess",-0.386284991707941
"smartphonewhat",-0.386284152706042
"planbut",-0.386283602583623
"examined",-0.386078478964766
"preowned",-0.386064283582609
"amfm",-0.385882161125246
"holidays",-0.385867357910036
"deliverydate",-0.385121736618342
"generates",-0.385090960890782
"themhouse",-0.385090855020897
"reaslise",-0.385079930078838
"goods",-0.385077534077763
"goodsyou",-0.385070411324129
"labelwhich",-0.385064647203125
"money",-0.385056879300979
"bloody",-0.384903463068126
"chrips",-0.384878890139548
"guysi",-0.384855296310216
"nither",-0.384835155876322
"opinionboris",-0.384825567344351
"puprpose",-0.384821883093154
"peple",-0.384821733344922
"belongs",-0.384469893817259
"antique",-0.384348174757271
"sensitivity",-0.384331800135639
"track",-0.383887296514118
"claims",-0.383687530880376
"allreally",-0.382614910357037
"overheated",-0.382585583474169
"recharged",-0.382577510266422
"messing",-0.382554180970959
"abuse",-0.382224238853651
"lagged",-0.381584272409259
"butch",-0.381575405718945
"useless",-0.381150521082875
"choreit",-0.381095963146287
"robbing",-0.381094918234676
"rated",-0.380952369358507
"squad",-0.380787956912232
"revealed",-0.380770274289588
"caution",-0.380710832510957
"giant",-0.379490401677489
"fedex",-0.378591466156495
"beginning",-0.377902686769297
"sending",-0.377033186692102
"april",-0.376796074932158
"hiccups",-0.376605767800396
"unclear",-0.376317448947778
"blur",-0.376017579013446
"ups",-0.375894159582205
"forum",-0.375678724670191
"fear",-0.375604606030221
"film",-0.374528880710162
"cheaply",-0.373677588813252
"hit",-0.373263564250214
"partscompletely",-0.37295073664436
"pinki",-0.372948740145537
"firmware",-0.37267331204645
"supported",-0.372158568783292
"john",-0.371767487050687
"microsofts",-0.371706296487406
"formatted",-0.371403138182444
"aaps",-0.371099606746301
"gigsdo",-0.371059218717074
"disappointing",-0.370943139687106
"damagei",-0.370740279934728
"guindado",-0.37069753578817
"independent",-0.370694450868865
"wantsorry",-0.37068876619226
"wind",-0.37027617551612
"frustrating",-0.370078609081308
"selection",-0.370052357135322
"ran",-0.37004290007456
"stuttered",-0.369842752854675
"shortly",-0.368979126305413
"yellow",-0.368975047233649
"warranty",-0.368950270576084
"howsoever",-0.368808538386173
"calls",-0.368611677978513
"alreadyi",-0.368538065638675
"dissappointed",-0.368480089333229
"intentiontions",-0.368454518895775
"upser",-0.368453454338581
"speak",-0.368213080293896
"highest",-0.368023147386624
"applied",-0.367702050115753
"interior",-0.367284295255807
"reset",-0.367103539033096
"trust",-0.366506454888313
"sucks",-0.366459756909281
"tiene",-0.366110448806057
"inglÃ©s",-0.3659977025901
"places",-0.365713084886681
"phoning",-0.365700928507581
"scratched",-0.365246959136272
"userthankshopefully",-0.364786626360349
"surf",-0.364771771404824
"wher",-0.364763772482731
"wthis",-0.364760815391662
"specifically",-0.364650256947978
"fari",-0.363082808480194
"neva",-0.363045966693547
"ova",-0.363039769184544
"textin",-0.36303752255777
"sucksvery",-0.363036822766354
"asap",-0.36280355350132
"duped",-0.362242548974117
"indicating",-0.362229570040259
"redwhite",-0.362224817823877
"stripes",-0.362223740680619
"crashing",-0.361326577852624
"monthseditwent",-0.361178131177418
"flipphone",-0.361176124907233
"beaten",-0.360971975471023
"floating",-0.360943269745052
"padding",-0.360929021532122
"schools",-0.360923409865999
"thiscan",-0.360922813006278
"paltry",-0.36022705747051
"damn",-0.359816011470682
"consuming",-0.35956043636245
"periods",-0.359539552604632
"everytime",-0.359468866514387
"receives",-0.359461114269569
"crash",-0.359270860191957
"deserves",-0.358384148840595
"fraud",-0.357757578428692
"departments",-0.357712610915952
"unfair",-0.357676768315481
"blocky",-0.357492907800496
"iosthe",-0.357436500615479
"jack",-0.357420811373126
"knockoffs",-0.357410380576584
"yelp",-0.357371768783951
"missmicrosoft",-0.35737081924945
"whatsappthey",-0.357367740294693
"plain",-0.357363333086033
"saddled",-0.357357720160286
"stupidfeels",-0.357357143673394
"technically",-0.357225276723266
"thier",-0.356923727063553
"blink",-0.356335442740312
"marked",-0.3562479537111
"matter",-0.356119119376079
"united",-0.355833867862517
"badly",-0.355375154368613
"picked",-0.354912000607792
"defined",-0.354096702047638
"contrast",-0.354048185559337
"ears",-0.353908711476261
"appstore",-0.353878612154728
"flappy",-0.353850931162683
"madden",-0.353850323093463
"significant",-0.353012492433034
"simultaneously",-0.352471495455027
"hinge",-0.352424724615905
"serial",-0.351431330507507
"widespread",-0.350993313394293
"bars",-0.350788728206125
"fromgrrr",-0.349981338088318
"freezes",-0.349694870665907
"ayer",-0.349533882236643
"bajo",-0.349489549572519
"concepto",-0.349445122464484
"verdadero",-0.34940602520156
"verdad",-0.349399159394661
"detalla",-0.349385510526256
"thispara",-0.349377608861937
"siquiera",-0.34936352969501
"econccmica",-0.349356195753416
"publicidad",-0.349349990568217
"engaÃ±osa",-0.349335213806764
"ningÃºn",-0.349331411176173
"entienden",-0.349320744708135
"esto",-0.349312713190328
"informaciccn",-0.349298907560352
"tmob",-0.349186963104451
"pissed",-0.348853074098419
"authenticate",-0.348720189164607
"bellevue",-0.348709266121572
"dealz",-0.348702043815727
"suspicious",-0.348701195406792
"thousand",-0.348700560289132
"chrome",-0.348631765562007
"link",-0.348446319607068
"lies",-0.348245362451149
"depot",-0.347259074857815
"enviroments",-0.347247668201259
"suit",-0.347245489603237
"stood",-0.347240172460147
"pocketyesterday",-0.347233469798827
"nov",-0.34722506859212
"repairable",-0.346890467752422
"earbuds",-0.346293115205349
"drain",-0.345963401429259
"alarmed",-0.345692329523037
"signing",-0.345608535712154
"modified",-0.345604462193118
"modifications",-0.345599778006047
"target",-0.345259667232579
"moral",-0.345060935925799
"ugandalet",-0.345049285224682
"afternoon",-0.345022518061676
"print",-0.344372221608883
"rma",-0.3443414946357
"lacks",-0.34388327802104
"resolve",-0.343435268652375
"series",-0.342766020398809
"talent",-0.34262271998187
"waste",-0.342371608294753
"automail",-0.342354965921419
"wiggle",-0.342320453090036
"wouldnt",-0.342280296980927
"skip",-0.342228888369512
"retailer",-0.342205369758129
"repair",-0.341931995558731
"errormobile",-0.341919996840072
"prompted",-0.341912859474256
"electronicsnow",-0.341790950120429
"moneybought",-0.341756999909261
"renewed",-0.341748901163668
"usei",-0.341743716063551
"workingwhat",-0.341742537271096
"concrete",-0.341435959407759
"nonintuitive",-0.341362759555537
"disappointedbecause",-0.341203170127144
"nicaragua",-0.341189861404673
"purchasenow",-0.34118835363441
"peoples",-0.340957561621888
"doesnt",-0.340878683498669
"tracked",-0.340580580739278
"government",-0.340576548835476
"encountered",-0.34052490394151
"blemishes",-0.340194758761504
"munipulate",-0.340155358072791
"excuse",-0.338196351484402
"registered",-0.338114721044524
"theyll",-0.33788019643621
"expects",-0.337511456598144
"advertises",-0.337170888880711
"wallpaper",-0.337146169934491
"terrible",-0.3364559976397
"amÃ©rica",-0.336136355210783
"page",-0.335972672490534
"touched",-0.334532300234056
"printed",-0.334488030684209
"goodbut",-0.333848187804096
"futile",-0.333582252677704
"reordered",-0.33356752479533
"hacked",-0.332932261760939
"intoso",-0.33291680461148
"moneymy",-0.332907912869847
"nephew",-0.332904568040117
"purchasethe",-0.332900915966048
"presently",-0.332639577827245
"stopped",-0.332502372995739
"grainy",-0.33217455916981
"faulty",-0.332137631516205
"developing",-0.332022568063926
"failing",-0.331995141295194
"fivestar",-0.331968443715708
"frauddo",-0.331932212538748
"transact",-0.331922855702013
"fraudulentthis",-0.33191883002995
"thankfully",-0.331918623151553
"retract",-0.331914422432267
"improperly",-0.331913104556739
"refurbishedafter",-0.33191152369671
"inside",-0.331680677621821
"plugged",-0.331564988561758
"cache",-0.331262143848284
"clearing",-0.331250089934443
"additionally",-0.330808959131995
"work",-0.330385420550309
"turned",-0.330106756144974
"drivers",-0.329987407748903
"closed",-0.329966566177764
"cure",-0.32953927704044
"herpes",-0.329514025392959
"youits",-0.329479425218401
"patheticive",-0.329479413112996
"senior",-0.329476197084743
"mad",-0.329337287336839
"phonewhich",-0.329319938479193
"adefect",-0.329233933027119
"againso",-0.329218136787789
"clearlyalso",-0.329203195208646
"coz",-0.329191281121234
"restore",-0.329176335751859
"load",-0.329076380040956
"detailsfeatures",-0.328832122729195
"ito",-0.328808577087002
"edges",-0.328645088964065
"happening",-0.328305103764842
"lgc",-0.327795985944084
"poor",-0.327773546442128
