"","x"
"derek",0.947479163952941
"thatread",0.947457020511143
"terrific",0.947414897679452
"talkingtextingyou",0.947358836731913
"doodling",0.947318939808883
"storeâ€",0.947309246265835
"stills",0.947257623176178
"shoulder",0.947203938916459
"ebooks",0.947184139389578
"seriesâ€aa",0.947148138868114
"scribble",0.947090682166097
"scan",0.947032239397452
"ereader",0.946991984947426
"rss",0.946972878074868
"routinely",0.94691364840599
"extender",0.946855201131377
"recipe",0.946821658284306
"phonestheyâ€™ve",0.946750104977161
"fave",0.94674668116442
"orange",0.946687811988704
"feedsâ€dlove",0.946649139712292
"opinions",0.946628523387367
"filters",0.946563031578727
"notetaking",0.946521056588254
"fists",0.946499730757148
"needsnow",0.946469635102262
"trails",0.946457963124373
"successful",0.9464275134731
"momuse",0.946419732632893
"goodncrazy",0.946396167677028
"maxâ€™s",0.946378249409268
"grocery",0.946347294567183
"maxiâ€™m",0.94633918292196
"maxed",0.946304895799713
"inand",0.94627646055519
"listmaking",0.946268148203413
"itâ€™s",0.946255387160303
"letâ€™s",0.946244443931962
"journaling",0.946232560075993
"jogging",0.946224571766477
"opted",0.945185723927661
"overused",0.94516250325967
"adjustments",0.942964695333791
"boyfriends",0.942889752829098
"changealso",0.94281225212317
"happensi",0.942704770191889
"thingthe",0.942638598815427
"jailbreaking",0.942618582009416
"tabletsizedi",0.942604224218838
"resort",0.942596997575226
"brightnesscall",0.93835577265239
"brightpicture",0.938202230825512
"butter",0.938050667099871
"youtubemusic",0.937965606619449
"withwithout",0.937957765094607
"wifibattery",0.937942958419019
"unfocused",0.937912759349831
"capgb",0.937909392436735
"truck",0.937883278496345
"toolbar",0.937847692013711
"textwithwithout",0.93780754929677
"spaceoverall",0.937749919925635
"character",0.937746628787388
"sdcard",0.937699884067317
"scruffs",0.937647478930899
"converts",0.937620638804389
"scrolling",0.937593270977073
"relocate",0.937532801217457
"etcpicture",0.937498286930985
"plusmedia",0.937457130730519
"everbased",0.937406101615711
"picturesvideos",0.937404180887503
"phonespeaker",0.937355229240222
"exitturngaming",0.937319521215782
"papervideo",0.937309846711788
"othergps",0.937269605741047
"focused",0.937250775400316
"negativeexternal",0.937236186722948
"lowmid",0.937213671515145
"gingerbread",0.937202826132883
"lord",0.937198766421575
"kinks",0.937193251383016
"grudge",0.937172722300124
"macbook",0.935753166184346
"java",0.930764763891787
"nuts",0.930680805595427
"outtoday",0.930636671370872
"wew",0.93062273429677
"referb",0.930620960622398
"warrantyeditordered",0.930619271845247
"thingit",0.930612744138662
"seeupdate",0.930609933848526
"simismartphonebtw",0.930608508217268
"viewing",0.930163792520022
"fastos",0.929548609963643
"gigabytes",0.929461239021877
"whone",0.929416737350718
"whithout",0.92941234241976
"goodok",0.929404536362802
"useras",0.92939505177419
"unimportant",0.929379449200749
"trace",0.929362112460384
"teenagers",0.929344376895241
"spects",0.929328594290075
"noticing",0.929321885629587
"songs",0.929314933324785
"priceit",0.929314116863562
"smartphonesvery",0.929305037590945
"pricemicro",0.929302321732445
"screenbattery",0.92930074597611
"msg",0.92810937861052
"alter",0.925753484440573
"aspects",0.925679504560658
"buds",0.925618469567179
"understands",0.925553752787242
"pickup",0.925538188822292
"hotspots",0.925531509098005
"acclaimed",0.924594610471096
"wellthe",0.92445424142027
"viewer",0.924450549624851
"act",0.924448684297775
"upgradethe",0.924440923958507
"universal",0.924425737092169
"thatsamsung",0.924375378578394
"surround",0.924341736964302
"addedusing",0.924307269728206
"spherical",0.924264438641462
"reviewerthe",0.92412091071187
"remotely",0.924065454382591
"animated",0.924002817662515
"buildin",0.923890252928033
"pentax",0.923882588248222
"creator",0.923846883416159
"panorama",0.923825778032163
"outputs",0.923771078334061
"onehanded",0.923719552241411
"displaymate",0.92371479873419
"navigating",0.923670825303307
"ergonomically",0.923625332829998
"gif",0.923585909561668
"microusb",0.923581147642613
"longrunning",0.923561782766453
"greatall",0.923561631332179
"intend",0.923554000026954
"androids",0.921346673782343
"notch",0.919515076379059
"minimalist",0.917941059665262
"vision",0.908600738521678
"sleeker",0.904531643287065
"boomsound",0.903649932114862
"fence",0.902618517619789
"accordinglyupgrading",0.90025133891889
"farall",0.900156154895004
"lgghl",0.900094359955817
"valet",0.9000282806522
"netgear",0.900026356033024
"subscriber",0.900017808499598
"relating",0.900008045302522
"happier",0.898377966677953
"saturation",0.897319868894837
"direct",0.895351789502109
"adapterïÅ",0.890405571679299
"areâ€a",0.890273987840516
"avoids",0.890171436504234
"niche",0.890083265869255
"awesomeâ€a",0.890081431133783
"travelâ€a",0.890058225456944
"stationâ€a",0.890044321851073
"simultaneouslyâ€a",0.890025190142476
"receptacle",0.889992163624034
"chargedsome",0.889988249827038
"quintupled",0.889963243135852
"collection",0.889940088079721
"portin",0.889910146223856
"electronicsanyone",0.889883025418592
"maximumspeed",0.889880151206715
"onei",0.889879628287306
"density",0.889136368300615
"wins",0.886701520595706
"highfive",0.881540509754704
"impartial",0.881485179827732
"webos",0.881480741516867
"untangling",0.881465546367585
"manufactureri",0.881444066740852
"producing",0.881443303709095
"pilot",0.881428696278632
"palms",0.881419584171393
"meon",0.881415271420172
"sun",0.879138359645012
"dimensions",0.878616933556311
"autofocus",0.878465280137378
"stored",0.877213506894525
"searched",0.876824970809872
"desire",0.875398495235135
"downsides",0.874414411378205
"cloud",0.868990409874153
"graphically",0.868700164910087
"twist",0.864745304882189
"multitasking",0.861684775018762
"smoothness",0.861572936124595
"customizability",0.861309933843755
"invalidate",0.856570045729966
"notdo",0.856539562029236
"nonsmartphone",0.856536643643392
"aluminium",0.847953086533431
"buyi",0.847794254856408
"cpuit",0.847661026183309
"criteria",0.847554737322575
"featuresoverall",0.847451530408503
"wellone",0.84741045000237
"unlockedi",0.847382506475537
"gravity",0.847365248465047
"toughthe",0.847355734805194
"strengthit",0.847326597641625
"headphonesi",0.847296065821156
"rural",0.847259424069469
"ramthe",0.847225320814729
"inserti",0.84719783460821
"ramit",0.847195024031989
"primeit",0.847170834653977
"iosit",0.847161148713926
"overone",0.847142064838878
"iphonefinally",0.84714089539643
"mindit",0.847131151174662
"mainethe",0.847126608408117
"cad",0.843716043086019
"clients",0.843620155152
"internetalready",0.843365044374238
"usersfour",0.843339745181239
"tabletanother",0.843317515321467
"lolhappy",0.843309929811326
"studying",0.843273400573987
"million",0.843267814809117
"strokes",0.843252439067411
"misunderstandings",0.843239676264375
"savers",0.84323498779263
"project",0.843224003268553
"mon",0.843223636588765
"pouches",0.84321997856644
"bullet",0.839721977160085
"counted",0.839609565432579
"dock",0.839433236738063
"dollarsps",0.839366290148933
"ecosystem",0.839308122482555
"farit",0.83926224717905
"surprisingly",0.839254792619279
"hsdpa",0.839228543078913
"saturate",0.839226659489482
"modems",0.839196529645629
"lockscreeni",0.839184377173414
"streaming",0.837925507018005
"entertainment",0.837920932963415
"metal",0.837727432136417
"mobility",0.833867199689629
"flicking",0.833015309309572
"popped",0.832585350731993
"invariably",0.831629628448766
"compromise",0.831303942859299
"saturated",0.830640308924455
"dictionaries",0.830040963807768
"recognise",0.829992103098399
"insidei",0.829989748835158
"positioning",0.829975420704025
"motionno",0.829960984428927
"nas",0.829956304211181
"understood",0.827593163156997
"forgot",0.827536294187417
"ithardware",0.823316980724566
"thatin",0.823233851023646
"overprocessing",0.823227958985958
"proofcons",0.823205507249247
"fierze",0.819074120409445
"meaning",0.818888650188896
"batter",0.818177818451042
"elected",0.8180939118935
"expectationswhen",0.818011774003586
"highspeed",0.817948260859502
"margins",0.817889267859487
"videosthe",0.81785186045489
"nonexistent",0.8178413049764
"solves",0.817809193345962
"packet",0.817808061436897
"sailing",0.817788288557581
"problemi",0.817786535100773
"rumor",0.817781616440751
"profit",0.817778860223185
"sleep",0.813162698891463
"accelerometer",0.812927483864053
"airvoice",0.812798145661769
"xbattery",0.812605058774244
"wellperformance",0.812598920643482
"welldisplay",0.812586128755276
"visiblereadable",0.812568173824726
"subtantial",0.812527538151358
"sidethis",0.812457547704183
"antutu",0.812447772828792
"sdxc",0.812422715857212
"routerssensors",0.812335319183629
"coldstartstorage",0.812299903234674
"proximity",0.812228555360902
"compass",0.812208849298578
"octacore",0.812192405099809
"oblique",0.812158874674199
"correctphone",0.81213017373169
"nfcgps",0.812127909296683
"detect",0.812070083525169
"dualband",0.812019266055534
"magnetic",0.811991804433936
"eightcore",0.811981348197402
"kingelon",0.811965612726479
"featuresphone",0.811952041280252
"idlewifi",0.811948349949478
"hibernating",0.811937821525928
"fineoverall",0.811935075339141
"greenify",0.811934409948013
"pro",0.809150386078031
"polished",0.809009512305905
"optimization",0.808666360472337
"cars",0.805962806777429
"pleasantly",0.801954497737267
"backs",0.800275956759444
"dings",0.800159497069554
"wiif",0.800107528668124
"typically",0.800101559497848
"calendars",0.799522683986009
"convenience",0.797014798682277
"portable",0.794948156239452
"parameters",0.794450184212268
"reproducing",0.792372535286956
"cymera",0.792064857923226
"stutters",0.791349401365292
"aiming",0.788796449326357
"exploding",0.788660125616007
"sleepyet",0.78861297861882
"usability",0.788612521858596
"sentience",0.78861038335151
"shots",0.788146088303809
"sdhc",0.785388481064412
"collect",0.785178418684432
"knowledgeable",0.785155329416715
"ofdifferent",0.785135663431891
"recharging",0.785132392572036
"antennae",0.784332255367893
"driod",0.784255097895608
"granted",0.784170931372049
"phonewoot",0.784098550059674
"winphonei",0.784067085238083
"slotlol",0.78406399541488
"winphone",0.784059283112808
"whoa",0.784049629345615
"slotwhich",0.784044065624165
"sweetspot",0.784040141133023
"storageit",0.784034792434971
"swarmed",0.784033997022684
"lap",0.781333111345228
"airvoicewireless",0.780154046642635
"battle",0.780091467576327
"quaility",0.779974599401741
"readability",0.779954314862185
"sublet",0.77994902454961
"satisfying",0.779944301323301
"mei",0.779127833611717
"unbelievable",0.7777569308414
"perspective",0.775002116505726
"insane",0.767554936958314
"corners",0.766960669002162
"datawould",0.766862584090906
"dealcomes",0.766773449930388
"usefuleasily",0.766767425316447
"themselvesconsdecent",0.766752976492382
"surpasses",0.76673488223267
"calender",0.766695710192389
"sourcesprosfast",0.766638207772389
"gamesin",0.766607268765637
"cheapit",0.766589803908833
"riptide",0.766569807244913
"ggreat",0.766546754631729
"ratings",0.766537734798316
"rangecustom",0.766506568518576
"grain",0.766497840212654
"pricebright",0.766477358361321
"deviceconsoperating",0.766470173788846
"hiccupslaggames",0.766457030114548
"performanceprice",0.766448470714482
"nowthe",0.766429759121112
"injustice",0.766423566213407
"nfcno",0.766415547102828
"nba",0.766408088148105
"lightno",0.766399352021211
"lteno",0.766385961311386
"fiendsfamilycoworkers",0.766300117210639
"weathertime",0.766296045925353
"timesee",0.766275513377326
"themi",0.766250327408179
"heights",0.766224840890248
"scratchednot",0.76622248034897
"quirky",0.766183242831913
"itbattery",0.766164160362938
"primarily",0.766139558850622
"itcannot",0.766115195347798
"phoneprosits",0.766109920903851
"nownote",0.766084728535106
"itif",0.766080109593587
"novery",0.766065168432873
"itnot",0.766058380695008
"kindathe",0.766048088466677
"marches",0.766047985111881
"alcatel",0.76193895250208
"respects",0.761251714600447
"critically",0.760265672168772
"wide",0.760202816787584
"blueif",0.756805327115283
"cydia",0.756681829756145
"sellersps",0.756635477346215
"itnote",0.75663359197546
"ruggedthe",0.756626036190856
"blazingly",0.754542454887978
"zippy",0.754432363700246
"held",0.750284701743644
"amazingthe",0.749999875498239
"analyze",0.749878197280435
"blind",0.749744295758104
"camerasometime",0.749626949955311
"catches",0.749518235587003
"worldthe",0.749482546666663
"waterproofpersonally",0.749467215291478
"unfocusing",0.749446219547235
"tvconsultrapixel",0.749420228529517
"compelled",0.749412278412122
"surprises",0.749390001684618
"stole",0.74935548517218
"concernnot",0.749322494823491
"speakerscamera",0.749316458961712
"slotprossleek",0.749272259597393
"concert",0.749243215497188
"photographerface",0.749225940598047
"consgood",0.749174565851682
"leaks",0.749158830381079
"launchmicrosdup",0.749118558113031
"katmotion",0.749081315992803
"effectsfind",0.749058568175719
"judgement",0.749046060001088
"elegantfront",0.749020808480689
"gbultra",0.749005908894203
"gaze",0.748980580265076
"featuresimpressions",0.748972116174634
"fallen",0.748960308478538
"fanatic",0.748957853998647
"gateway",0.748032426224516
"sneakythis",0.748023980880876
"spades",0.748014907084876
"subsidized",0.748010088260847
"teach",0.7480064218745
"flagship",0.746970098913499
"trivial",0.745744279424094
"brighter",0.741122248117901
"baked",0.740715021295484
"cabsince",0.740611118589712
"cleaner",0.740507949517063
"creamy",0.740410198585646
"designing",0.740323423418281
"yettouchless",0.740298690881635
"yearsi",0.740285430350202
"upother",0.740266524279778
"tweaks",0.740243550351771
"specsget",0.740211716258914
"greatish",0.740200358785119
"snappier",0.74018466092998
"holy",0.740151093289631
"simpleryou",0.740122287189136
"iphonemy",0.740101787007497
"layer",0.740067434492107
"phonethen",0.740048872801418
"makers",0.740047347569797
"neighbors",0.740034312468589
"phonesince",0.740033555430139
"outstock",0.740030430238289
"youve",0.738871507873635
"fitbit",0.738056077340022
"discovering",0.736181593379335
"stunning",0.734779076499748
"tom",0.73469535919803
"shoot",0.734657422263839
"shealth",0.734637526607604
"coolness",0.733967095712188
"fragility",0.733913038466407
"mindblowing",0.733901916067291
"essential",0.732917231354545
"phonesthe",0.732631502718959
"bodysamsung",0.732566671848049
"fitness",0.732356229664662
"attit",0.731784986349246
"clocks",0.731743828440292
"frequencies",0.731698219333321
"suspect",0.731691923212421
"comparable",0.730632253599819
"trade",0.728663968676198
"clips",0.727375167853991
"comfortably",0.727342707525082
"responsiveness",0.726027103510528
"motion",0.725984664241429
"podcast",0.725310768825623
"productivity",0.725309931687189
"blackwireless",0.722976085332969
"booklet",0.722947710023711
"instantlyconnected",0.722939030099832
"sector",0.722935828988243
"antiquated",0.721831378622042
"attracted",0.721736987218001
"choicea",0.721631883188845
"circa",0.721545088059181
"contextsince",0.721466747125063
"wifiif",0.721432855663285
"userexperience",0.721417338928041
"daytoday",0.72139851268285
"sharper",0.721374192206451
"ringke",0.721349721351195
"factan",0.721335330933111
"reflected",0.721322880497452
"fills",0.721289279935281
"musthavethelatestgadget",0.721260108384097
"forand",0.721251058117097
"forbtw",0.721234693932604
"lightyears",0.721228346623129
"greateven",0.721228247265334
"farther",0.720669672007551
"fragile",0.720628424649769
"lands",0.720040441584426
"bevel",0.719914906659713
"barrier",0.719901070093192
"betterinstead",0.719898938850713
"stylus",0.717796348654445
"amateur",0.71368599571192
"competitioncons",0.713507356381699
"duper",0.713432460585517
"superblypros",0.713400994722866
"steroeo",0.713384683563797
"industrial",0.71337626323882
"leagues",0.713352863954923
"compares",0.713302514154558
"logical",0.712522729404311
"expedited",0.712453357891424
"arm",0.707240170202151
"negatives",0.706822899546075
"lived",0.706368113925293
"limitations",0.703687366718662
"slipped",0.700721307260964
"ultrapixel",0.697914760747121
"frequent",0.696952326503024
"catching",0.696639052165049
"jeep",0.695481366782483
"tablets",0.693875738903705
"blemish",0.693332945867564
"everyonethanksyour",0.693327459822806
"sufficient",0.692302670069094
"juice",0.690695048215709
"lastly",0.690168662353874
"callsi",0.68888422920462
"pencil",0.68864497879507
"content",0.688528876687855
"length",0.686867430516142
"clipping",0.686602199247411
"daytona",0.686533893269448
"exaggerating",0.686472006719824
"vibrant",0.686456985967417
"mapsnavigation",0.686407064137384
"warrant",0.686406383916168
"visibility",0.686399928046711
"mixture",0.686376649739478
"slr",0.686370963895428
"offload",0.686357781898284
"reduction",0.68635081546388
"photosvideos",0.686348707571519
"reviewing",0.685295746553646
"falls",0.684181503521336
"nano",0.682967702949398
"invisishield",0.680419491511273
"batterly",0.678967723070611
"cameraits",0.678848947989236
"uninstalled",0.678806320995841
"goodextremely",0.678786054702896
"strings",0.678782183403206
"motorolastock",0.678773429175513
"overlays",0.678771282737621
"audiophile",0.676809269000465
"browsers",0.676732939165677
"deafening",0.676556468370576
"yall",0.67652705433175
"varying",0.676516316104823
"tumblr",0.676501996317897
"snagged",0.676485159465761
"distorting",0.676447570583282
"primei",0.676443316141715
"enoughthe",0.676421604592266
"expectthis",0.676407469805075
"firm",0.675099610187252
"ordinary",0.674629345945245
"limits",0.674489692073924
"decently",0.6730591985496
"disappointedmy",0.673025873373991
"enlarging",0.673005369697371
"handed",0.672991869303
"toilet",0.672985334176616
"systemi",0.672976543740895
"pagewish",0.672976351629304
"weather",0.672515826158228
"preferred",0.670005992162671
"frustrationdealing",0.666603854486869
"phonewell",0.666571644751956
"suggesting",0.666562946587986
"gem",0.666182904089628
"itthanks",0.666156989247493
"peruse",0.666138366715014
"qualms",0.66612611628189
"repurchased",0.665921677502841
"blown",0.66585097350702
"facial",0.665675117530478
"hoot",0.665635549219752
"mortar",0.665604725200011
"rush",0.665586195481845
"solidly",0.665580588371758
"spread",0.66557946688427
"unscrupulous",0.665578917421899
"alternativesthis",0.664270395316361
"brace",0.664198007818555
"camerait",0.664112988192101
"configurable",0.664039766046824
"stockthe",0.663985347985843
"countryits",0.663983920747476
"rocker",0.663970041539991
"customisation",0.66394041492781
"quibbles",0.663928183090133
"offset",0.66389821510374
"dims",0.663882241847109
"offerings",0.663880057947911
"offbeyond",0.663865962096675
"geared",0.661147221884477
"mixed",0.661131416673927
"nifty",0.6611257344749
"bezel",0.660998993143067
"cheapand",0.660927378889364
"cyan",0.660864297719869
"farmy",0.660804364525549
"particles",0.66077396867699
"flexibility",0.660759867424336
"fond",0.66074442323458
"gunked",0.660737978041098
"homemy",0.660731613290106
"alarms",0.659404248137279
"appsbuilt",0.659308178521194
"betternote",0.659214634963413
"camcorderbuilt",0.659119801660756
"weekall",0.659092043633691
"volumeexcellent",0.659080366067387
"videosconsno",0.659064310389419
"utilities",0.659037814050214
"standbyadequate",0.659012250074413
"cruel",0.658938735831493
"prosexcellent",0.658936931656799
"playeruses",0.658897093537291
"donâ€™t",0.658889769987824
"aah",0.658886750153658
"customizableno",0.658885427990193
"optional",0.65886687539013
"menus",0.658842870494923
"displayvery",0.658837566033378
"manuallykeypad",0.658822176574687
"bedefinitely",0.65881930752751
"manipulated",0.658803272886533
"friendlyincredible",0.658798357755897
"lifeuser",0.65878891244838
"gbfeatures",0.65878238744811
"kies",0.658781054576472
"ittime",0.658777494594948
"deluxe",0.658747293900798
"trident",0.658581481040378
"nurses",0.658576322520945
"retires",0.65857164994145
"responsiveno",0.658559922496615
"payed",0.658549551444743
"caboose",0.657958771370357
"kickstand",0.65785479303112
"pointed",0.65783192677359
"tilt",0.657822080805481
"sorted",0.657819830278692
"pricejust",0.657819186623487
"savy",0.657815629574231
"protection",0.65781476176052
"warm",0.656748589009448
"kits",0.650482662164691
"taller",0.64894369278359
"totality",0.648924360454099
"reproduction",0.648546164744176
"refocus",0.648514700911949
"qwert",0.648356753821865
"onem",0.647994144811216
"amazonok",0.647667376701379
"anywayso",0.647604857130729
"swfparamsallowfullscreen",0.647547036717756
"swfparamsamazonport",0.647547035595436
"swfparamsamazonserver",0.647546096800627
"swfobjectswflocation",0.647544196663227
"swfparamsautoplaytimer",0.647541439014869
"swfparamscanresize",0.647537737786026
"swfparamsenableshare",0.647533134341682
"sunpros",0.647532610741826
"swfparamslocale",0.647527638765122
"swfparamslogurl",0.64752126156403
"swfparamsmarketplaceid",0.647514013640851
"swfparamsmediaobjectid",0.647505906264208
"rfrkaceorbb",0.647492799097493
"assumed",0.64748832171119
"swfparamsnsprefix",0.647487159891552
"regxsplit",0.647482323548287
"swfparamspermurl",0.647476545020702
"swfparamsplayisusergenerated",0.647465118896589
"regexpfirefox",0.647462993853201
"swfparamspreset",0.647452894225227
"refirefox",0.647452056693379
"cardart",0.647445278124917
"swfparamssalign",0.647439883928201
"swfparamsscale",0.647426101120644
"pocketabletechif",0.647423208575281
"transactions",0.647422299547428
"costwho",0.647411732502272
"swfparamssessionid",0.647411559090339
"serviceactually",0.64741089196304
"pocketabletech",0.647409422690314
"swfparamstelemetrypagetypeid",0.647396271277438
"goodno",0.647396257401735
"phonebe",0.647390306293915
"greatpart",0.647382885798568
"swfparamstelemetrysubpagetype",0.647380251255125
"playera",0.647378629904927
"heres",0.647377712215518
"livings",0.647376259084352
"passable",0.647357286158615
"parsefloatpts",0.647339870619953
"targetblank",0.64732851840695
"parsefloatnavigatorap",0.647321652517089
"targettopflash",0.647309680688025
"parentdocumentgetelementbyidnsprefix",0.647302491878193
"textjavascript",0.647290131475203
"offcontract",0.647280127062346
"nsprefix",0.647259141384436
"uptodate",0.647247856797953
"noscale",0.647237289285708
"videoplaceholderstyleheight",0.647203641922085
"node",0.647191680107453
"videoplaceholderstyleheighthpx",0.647180632249181
"navigatoruseragent",0.647166273423111
"videoreview",0.647157031670463
"navigatorappversionindexofmac",0.647141517566147
"wwwamazoncom",0.647132441997897
"movieframeid",0.647088908664809
"minsthis",0.647061787633974
"minorversion",0.647034313327577
"holiday",0.647019425881115
"logtagtype",0.646975825092765
"logtagsrc",0.64694653995526
"logtag",0.646916614351086
"ifrmstyleheight",0.646885750114599
"httpwwwamazoncomgpmpdgetplaylistvmcujjvfiij",0.646824007883949
"httpwwwamazoncomgpmpdgetplaylistv",0.64679238991547
"httpgecximagesamazoncomimagesgamlegacyamplayerprodvswf",0.6467601973417
"httpecximagesamazoncomimagesiaurzkssxphcustomervideovignettepivideoreviewsbottombottomleftoupicustomervideoplaybottomleftcrpng",0.646694158509101
"hrefhttpwwwmacromediacomgogetflashplayer",0.646626021928106
"headappendchildlogtag",0.64659313344215
"happycons",0.646557925716695
"gpmpdpermalink",0.646519905617443
"gpmpdl",0.646483836000414
"gpcustomermediaduloghtmlieutfpcustomerimagescustomervideoplay",0.646447374897592
"fprewritedivnsprefixdivnamehtml",0.646410077411518
"fprewritedivnsprefix",0.646373200164898
"fpresizeplayerspacensprefixwh",0.646336057439265
"fpresizeplayerspacensprefix",0.6462986807516
"flashparamsv",0.646147746781306
"agt",0.646146561987634
"flashparamssalign",0.646109761574498
"agtsplitrefirefox",0.646085181473004
"flashparamsquality",0.646071748806917
"flashparamsbgcolor",0.64603374660498
"alertembedding",0.646024252274655
"flashparamsallowscriptaccess",0.645995794085559
"alertplaceholder",0.645965217672901
"flashparamsallowfullscreen",0.645957931346586
"atvpdkikxder",0.645901118706407
"flashcontentstyleheight",0.645882631072964
"flashcontent",0.645845287748826
"extent",0.645730132300435
"brto",0.645711834538431
"enus",0.645701630341373
"encodeuricomponentswfparamsv",0.645666524670212
"embeddingpopupnsprefix",0.645631797120782
"cdata",0.645602676510859
"embedding",0.645597684444449
"embedattributesv",0.645564194002748
"channelfollow",0.645556499049968
"embedattributestitle",0.645531380659187
"clipdivstyleheight",0.645510714776628
"clipdivstyleheighthpx",0.6454692662872
"documentgetelementsbytagnamehead",0.645468221894664
"coating",0.645430216171464
"documentgetelementbyidcvmodevjltylqspreplayimageid",0.645408395733323
"combat",0.645395273890937
"documentgetelementbyidcvmodevjltylqshiddenpreinnerhtml",0.645379905140332
"documentgetelementbyidcvmodevjltylqsdurationstyledisplaynone",0.645352443313728
"documentgetelementbyidcvmodevjltylqsduration",0.645326071523359
"cvmodevjltylqsamplayerprod",0.645317194918034
"documentgetelementbyidcvmodevjltylqschidivinnerhtml",0.645300851730766
"documentcreateelementscript",0.645276846535344
"cvmodevjltylqsembeddingpopup",0.645260372386908
"divnameinnerhtmlhtml",0.645254455185188
"dategettime",0.645239375708793
"cvmodevjltylqssosetattributev",0.645185208393123
"cvmodevjltylqspreplayonmouseout",0.645158889547072
"cvmodevjltylqssoaddvariablev",0.645156452683871
"cvmodevjltylqspreplayonmouseover",0.645145400067094
"cvmodevjltylqssoaddvariableswfembedtime",0.64514447658472
"cvmodevjltylqssoaddvariableresetbandwidth",0.645134173087704
"cvmodevjltylqspreplayparentnode",0.645134117078657
"cvmodevjltylqssoaddvariableoldfirefox",0.645125594790546
"cvmodevjltylqssoaddvariablecachecode",0.645118793349444
"cvmodevjltylqssoaddparamv",0.645113819336909
"cvmodevjltylqsresetplayerwhbwcc",0.64511316250658
"cvmodevjltylqsrolloverimg",0.645110348147749
"cvmodevjltylqsrolloverimgsrc",0.645109549564693
"loaded",0.644730936344564
"cookie",0.644273407102153
"minutesyr",0.64422671317877
"silicone",0.644224779793127
"preprogrammed",0.64422226476543
"mbps",0.643724505831494
"kinda",0.641873232758338
"shirt",0.641563454953204
"unbelivablebeautiful",0.639692526616304
"amused",0.639651833085983
"traditional",0.638365518243104
"fascinate",0.638262853735125
"focuses",0.634891959995003
"capture",0.625076559581452
"leg",0.624813615591858
"transfered",0.623911404750719
"fingertips",0.623907294649374
"qhd",0.623663871203245
"barnyard",0.622929830916806
"revolution",0.62290589396771
"rubberidium",0.622900481119682
"unlimted",0.622894916030752
"estate",0.622178653930952
"browse",0.621687737120162
"breeze",0.619129987779802
"resized",0.616985863161888
"bundled",0.616479322078961
"setup",0.61455463589161
"bedtime",0.614502398003648
"evolution",0.61411556149592
"household",0.613221170743031
"modes",0.613017437801231
"fees",0.61228073552393
"reminder",0.611095481866804
"fancy",0.609414344729241
"moisture",0.607387280243896
"uncomfortable",0.607241124837414
"great",0.606722771095221
"fierce",0.604632555647527
"metropcs",0.604624640081375
"vitria",0.604620603219659
"agethe",0.603890908963727
"alert",0.603802236665157
"yesno",0.60378177062252
"â€cfyou",0.603779953461089
"wrestle",0.603779760651913
"variation",0.603761624926495
"useboth",0.603748387398958
"upanddown",0.603732424506867
"arrows",0.603717376683629
"systems",0.603693123971666
"strippeddown",0.603670524454947
"seniors",0.603639484947647
"batterythe",0.603617101111307
"ringer",0.603611641886563
"resultsfor",0.60355179060057
"buzzing",0.603540040938055
"remembering",0.603522592040473
"colorblind",0.603480592488422
"prosthis",0.603457553329187
"consthe",0.603429917420607
"numberthe",0.603424559656745
"noteas",0.603399427796689
"nontechsavvy",0.603377677680768
"multidirectional",0.60335883554446
"knowâ€ùSnonethe",0.603346992924758
"distinguish",0.6033459350707
"inclined",0.603328560152127
"hearingthe",0.603324737644931
"essentialsit",0.603323417706824
"actuall",0.603115964273187
"immeditaly",0.603061491166521
"reveiw",0.603032410599116
"reveiws",0.603031492133304
"rose",0.603030990316824
"semi",0.602984026487361
"handles",0.602008830473653
"tapping",0.600070697619943
"grandfathered",0.600043898666037
"millions",0.600022544584802
"shrink",0.600007996901673
"sthere",0.600004028202085
"stratosphere",0.600002123381208
"variant",0.597874854174518
"ppi",0.597677074730021
"ton",0.594492141990204
"appnone",0.59355828849616
"clarityanother",0.593486292920673
"daysthe",0.593418363052883
"eact",0.593340884979489
"easttheyve",0.593284950242426
"textfor",0.593250483203028
"freethe",0.593236187244894
"recordingive",0.593208778928824
"hangsi",0.593196680044073
"providerinitially",0.593188425523748
"properlyuser",0.593169682271748
"inbuilt",0.593167413035195
"promptlg",0.593153840032156
"meim",0.593146555824428
"prebuilt",0.593141482437776
"nononsensesimplethis",0.593136887679042
"pocketexcellent",0.593135549403109
"applaude",0.589791624795477
"powerup",0.589765801291802
"servicewe",0.589738416937717
"snag",0.5897335865586
"therenow",0.589730370901621
"amaizing",0.589011544629584
"finest",0.588983625415033
"inferior",0.58898254677748
"appsit",0.588955206467155
"destroys",0.588908816972294
"priceim",0.588887891231292
"nicelyi",0.58887061785989
"multitask",0.588869383591772
"exynos",0.588344029425045
"octa",0.58833987501646
"deterrent",0.588255861628579
"compliment",0.587368283150988
"craze",0.587355674156814
"vengeance",0.587335620122853
"acquainted",0.586115588152251
"breath",0.586009193090977
"familys",0.585920595938115
"whitedr",0.585910860447345
"viber",0.585904346129963
"textingcalling",0.58589749812675
"contents",0.585774780655491
"lumina",0.585602585595524
"underground",0.585527645763143
"leap",0.584547758989833
"freezy",0.582100347114234
"shocking",0.582077748504529
"youthis",0.58207641658373
"magnet",0.57969154881128
"bear",0.578179803689492
"phonealmost",0.578151850435315
"activities",0.57654711499002
"summary",0.575235208732755
