"","x"
"doubletap",-11.671534237638
"issued",-11.6673312489159
"continually",-11.6635976163609
"insert",-11.6563063720154
"umbrella",-11.6554989070532
"verizons",-11.6549540199582
"havin",-11.6352355669649
"develop",-11.617727939724
"distracting",-11.6130165990069
"doesnt",-11.6033535194176
"current",-11.5982874117789
"designcraftsmanship",-11.578612868454
"vital",-11.5717359353983
"sooner",-11.5558988216891
"prepaid",-11.5531309888329
"eastern",-11.5483224311413
"optional",-11.5310863015689
"maintained",-11.5266085077014
"phonesthe",-11.523048354651
"black",-11.5080632262544
"prestaciones",-11.4996638345209
"hoot",-11.4951842553134
"sounding",-11.4947159207136
"reactivation",-11.4888454569252
"occasions",-11.4861825163661
"set",-11.4819406807478
"devoluciÌÒn",-11.4776674724128
"levels",-11.4665558409459
"exploding",-11.4559060263672
"bring",-11.4251670974234
"ear",-11.3925105802247
"broken",-11.3668954971558
"countryits",-11.3599321824307
"waist",-11.3585942181875
"push",-11.3546408186657
"excellentif",-11.3226657251882
"jitterbug",-11.3126212608604
"couldt",-11.3071888055191
"phone",-11.3015628685946
"badthe",-11.299204809626
"computers",-11.2903962502243
"draining",-11.2883469860264
"harm",-11.2680056408215
"deadline",-11.2576561077281
"deviceÌ÷åÊ",-11.2534865164845
"possession",-11.2400425856087
"guys",-11.2367764125758
"roadupdate",-11.2238359521085
"updateextras",-11.2227784751306
"competitor",-11.2217438259304
"legitimate",-11.2159599491831
"tofor",-11.2104508161779
"clipdivstyleheight",-11.206521576209
"ins",-11.198257262574
"moms",-11.1883363262826
"question",-11.1868552803084
"quiet",-11.1717115421986
"cardit",-11.1711052551846
"shifty",-11.1688587583436
"latin",-11.1638650241042
"underneath",-11.1547610997473
"neededmy",-11.1523884730089
"untill",-11.1437261573993
"comical",-11.1313844748065
"expires",-11.1177220662862
"menus",-11.1058566385466
"matte",-11.0939697518242
"supper",-11.0886044416286
"ended",-11.0336010217505
"redline",-11.0264994946747
"monthyou",-11.0002052599771
"captivate",-10.9986112024373
"linkedin",-10.9912398886506
"proximity",-10.9364279019631
"endscreenthe",-10.928451092603
"term",-10.9270198856725
"praised",-10.9258541518465
"gti",-10.9227948913911
"firm",-10.9220474720783
"equation",-10.9195312250635
"extensive",-10.9090702133982
"choreit",-10.9066930235988
"awful",-10.9058217862421
"liar",-10.9044221665335
"moments",-10.9014904329363
"bad",-10.9004693760575
"basicly",-10.8951123380756
"default",-10.8848683938627
"stories",-10.8715721620654
"yay",-10.8478755614384
"listings",-10.8267126798489
"allrate",-10.820033258411
"wages",-10.8133325610207
"blueif",-10.8060356484575
"fedex",-10.8019740112094
"pro",-10.7905855198886
"suckif",-10.7687099937609
"doim",-10.7564996802674
"awesomei",-10.7297487119072
"spreadsheet",-10.7229844508138
"fact",-10.7162213118543
"aspects",-10.7144068250223
"discontinuing",-10.7108345362153
"farmy",-10.6968839661713
"gesture",-10.6864089876905
"fire",-10.6506149601975
"yetpurchased",-10.6443287792369
"benchmarks",-10.6274241769642
"puts",-10.6254240760045
"onebattery",-10.5940335969179
"format",-10.5733752875472
"vende",-10.5686472673478
"skinwhile",-10.5647278717998
"stars",-10.5509094445892
"kickstand",-10.5447158990079
"driver",-10.5015284811858
"greatall",-10.4998714014806
"move",-10.4768921803764
"optimization",-10.4750234909149
"gentle",-10.4744423174141
"left",-10.4722332699207
"extender",-10.4609686318102
"inaccurate",-10.4479262123998
"technicalities",-10.4458726549584
"permitted",-10.441588684617
"qualcomm",-10.4395703724075
"eventually",-10.4229255808739
"camerasimply",-10.4146135673807
"flick",-10.3450430609355
"funtion",-10.3410734805734
"neighbor",-10.2683884033695
"sons",-10.2577690666199
"wif",-10.2528128915355
"yetthis",-10.2424955864642
"prayer",-10.2322522212316
"let‰Ûªs",-10.2090584777018
"itsamsung",-10.2070149939636
"determined",-10.2060844161106
"mainethe",-10.1994291415113
"failed",-10.1909206209049
"actions",-10.1855736965248
"stations",-10.1710922448023
"timesif",-10.1379523272146
"pauseslocks",-10.1377512560728
"profilefacts",-10.1372006548953
"glue",-10.1359561276886
"reside",-10.1184118454382
"mere",-10.1047305160301
"unavailable",-10.1008011849036
"morethis",-10.0995403734957
"ownership",-10.0864828767877
"elite",-10.0834651964256
"guaranty",-10.0821850053227
"daysif",-10.0771643990202
"place",-10.0646644448109
"click",-10.058192462645
"dealz",-10.0516928421843
"observed",-10.0507298611276
"comings",-10.0500354869644
"discovered",-10.0479105081796
"add",-10.0450525402263
"loaded",-10.035377136745
"decently",-10.0079557892196
"entertain",-10.001769095042
"knew",-9.98677061319838
"allowed",-9.9861812751366
"dell",-9.97294510679591
"german",-9.97237465150574
"lucky",-9.96363694796037
"sample",-9.95308088332437
"bundled",-9.93832289948165
"jotting",-9.92837546533411
"secondsi",-9.91682529904336
"grainy",-9.9100060122792
"thumb",-9.90998012982574
"gig",-9.90742789633016
"bloated",-9.87426281188853
"publicidad",-9.87223887822789
"magically",-9.8713324640071
"reminder",-9.85325521192104
"beg",-9.84503950843123
"panel",-9.84069370521458
"preprogrammed",-9.83487357545849
"sprocessing",-9.81583620352144
"macxpert",-9.8064341174204
"download",-9.80218091187202
"asked",-9.7703749540309
"priceperformance",-9.7539604178993
"snap",-9.7509280982126
"higher",-9.74758427178262
"document",-9.73697070132059
"damage",-9.73277083890614
"block",-9.72745303506357
"installed",-9.71749119593657
"backwards",-9.70698525765513
"refrigerators",-9.70215140540117
"priate",-9.70064215970149
"initially",-9.69581697385049
"defective",-9.69019918875797
"obstaclesas",-9.68565054264592
"reminiscent",-9.67767352995226
"linked",-9.67236496150402
"freeze",-9.66988798156617
"wich",-9.66508334617339
"act",-9.66431741588029
"ocd",-9.64629087697772
"ivr",-9.63636163428974
"repent",-9.63230969210545
"arc",-9.63111468081561
"insanely",-9.62580677777617
"tinny",-9.60534090189467
"uneed",-9.60528522650504
"fixed",-9.59445028095807
"eyes",-9.59323289329486
"superfast",-9.57053918796296
"caribbean",-9.55086345567306
"moneyoverall",-9.54726730057137
"power",-9.54460354807314
"alertembedding",-9.5427528891954
"lasting",-9.53401477122009
"compatible",-9.52249862358784
"bothers",-9.51629121180317
"buildi",-9.49578564133112
"owners",-9.47134592863278
"onehand",-9.43717779845411
"displaythis",-9.43321390961184
"blanksave",-9.426275823537
"projected",-9.42392684023757
"hoped",-9.42071556540015
"dollars",-9.41753259080415
"plusmedia",-9.41706783038624
"goodbut",-9.41670636719198
"dirty",-9.4159778000209
"dock",-9.40408268472307
"compact",-9.4035976017496
"eyesight",-9.40317445916907
"excessive",-9.38531730611114
"confirm",-9.38340976583905
"weekall",-9.36157010999786
"cdma",-9.35159395255429
"lifting",-9.34701765403964
"inserted",-9.34141909699716
"abroad",-9.33775207141861
"frm",-9.32980280904041
"operation",-9.32017640427522
"seconds",-9.31914822445733
"sells",-9.3190755311204
"confusingits",-9.31427736931612
"seachange",-9.28601805755972
"align",-9.28328858308163
"blue",-9.28129476761419
"yhe",-9.28110375499278
"carribbean",-9.27635214476908
"news",-9.26324282011021
"simplemost",-9.26028253855649
"confusion",-9.25497149383289
"specifics",-9.24720979204867
"butch",-9.23432339972856
"constantly",-9.22818254909239
"professionalism",-9.22790844302351
"clocks",-9.22300442930546
"walkman",-9.22211820750391
"internal",-9.22102653044234
"menciona",-9.18949161826945
"coming",-9.18215703798188
"severe",-9.17857732748945
"glitching",-9.17679515218041
"shows",-9.17373102524047
"connected",-9.15884121238594
"position",-9.14142756745058
"yearis",-9.14055544715649
"phablets",-9.13570290723377
"internationally",-9.12603750519945
"sleeping",-9.11568208647102
"tmob",-9.10919047103462
"includedthats",-9.09028210267728
"batteries",-9.06814291438582
"submitted",-9.06565444959792
"system",-9.0519181920027
"conclude",-9.04518684486772
"northern",-9.04346862434469
"sceptical",-9.03512181159329
"crashes",-9.03051140181559
"tampering",-9.02858271234092
"batterysaving",-9.00566216423031
"dissapointing",-8.95550472519816
"blownup",-8.95534800213012
"orientation",-8.94922089892523
"discovering",-8.94492725263542
"file",-8.94226217874111
"supreme",-8.94065055554555
"unbranded",-8.94032652671309
"departments",-8.93182446635288
"tmobilei",-8.92696043652351
"bringing",-8.9268729923561
"wonderfuli",-8.91413778929988
"faulti",-8.90967852660119
"connect",-8.90681315134469
"contrast",-8.90593749144918
"phonehope",-8.90462943722874
"inside",-8.89502889070257
"crag",-8.89327165206398
"based",-8.89016684768535
"calling",-8.88235846252331
"hangs",-8.8754767140641
"tapatalk",-8.85865362424975
"charginga",-8.85842555136797
"costwho",-8.83549942843321
"shoddy",-8.81191379774975
"professionallove",-8.79040018276708
"senses",-8.78944947986968
"browsing",-8.78076516246313
"minimalistic",-8.76250909372417
"proportioned",-8.75814767872533
"restaurant",-8.75447956998776
"unique",-8.75219482500963
"success",-8.74758881270488
"customizable",-8.72545981828402
"specsskip",-8.69684964235544
"extended",-8.68385728412886
"expesive",-8.67535171177791
"daily",-8.67486620990153
"follow",-8.65494965281707
"authenticate",-8.65414686335681
"frontal",-8.6418977116991
"buttonwonderful",-8.6406121172382
"external",-8.63982250542489
"record",-8.63353003476142
"laggybuggy",-8.61912400165536
"contry",-8.61638342240116
"font",-8.6135672716881
"evidence",-8.60313139034036
"reflect",-8.58895785757781
"plays",-8.57163580067854
"maxthon",-8.56660080737454
"sanpdragon",-8.56588293646023
"jumped",-8.56059287653882
"horrid",-8.56017448874
"improving",-8.54649727971099
"flies",-8.53889334184657
"chargingi",-8.53836476652083
"boy",-8.53584610425064
"reply",-8.5215458593662
"claimed",-8.51789371451037
"cheep",-8.5131562311024
"greateven",-8.48159910806772
"bud",-8.47935994529548
"subsequently",-8.46318877148874
"fallen",-8.42803028087843
"resetdidnt",-8.42590369675229
"runs",-8.41115665885524
"called",-8.40244812793503
"phonewhich",-8.3993357487528
"audio",-8.38912908467331
"screem",-8.37984584434651
"faulty",-8.37666643301567
"programing",-8.37335928956843
"countless",-8.36961659522775
"singaporeå¬",-8.366776286584
"flop",-8.36381663106066
"cameral",-8.35862771062886
"stable",-8.34769350149014
"despiste",-8.33102509874447
"volume",-8.3305028654103
"exp",-8.32105282044261
"happening",-8.31633642074534
"somone",-8.31076334769631
"toto",-8.30625379077616
"thiseven",-8.29917039845976
"messed",-8.29814583525838
"support",-8.29426346257484
"hate",-8.27173095191406
"statuses",-8.27103140650549
"messaging",-8.26635280757707
"notified",-8.25999153774314
"corner",-8.25748693096808
"crash",-8.24186372737464
"currentlydisplay",-8.24005906775971
"laymen",-8.23882324565476
"parked",-8.22668608558224
"rooting",-8.225595623858
"dollar",-8.22389852642523
"activated",-8.2080644875574
"returned",-8.20431217634231
"prolly",-8.19402883798194
"invasive",-8.19373656409612
"consumption",-8.17829403272529
"con",-8.16033061253992
"wealthiest",-8.14068998098616
"appearance",-8.14040792630496
"photos",-8.13285407817701
"management",-8.12970162863014
"tex",-8.12426245476943
"gen",-8.11703157854661
"luckily",-8.11548024430847
"wikipedias",-8.10067722613271
"indication",-8.09477646260729
"dialer",-8.05871049478954
"published",-8.05778104795995
"knock",-8.04765092709586
"older",-8.03993070373745
"satisfies",-8.03716865456222
"lowest",-8.02921855511658
"cleaner",-8.0202449477159
"benchmark",-8.0012368122334
"cheap",-8.00009606254196
"types",-7.989322043624
"filtration",-7.98415616469177
"fee",-7.98039039475587
"kindathe",-7.97517689883815
"thinks",-7.9680704708838
"chip",-7.96165136261732
"enjoys",-7.95068500788082
"version",-7.93980692443359
"effects",-7.93350415266694
"lgg",-7.92913508438345
"capacitive",-7.92106905645362
"overlook",-7.91867330884611
"suckedbad",-7.91793854991235
"nowit",-7.91542011040894
"living",-7.90957085056665
"sun",-7.90817836048328
"find",-7.88098869692809
"jad",-7.87850813755422
"motherboard",-7.87741130038785
"scribble",-7.86700540404949
"truthi",-7.85857699060869
"row",-7.85857102421751
"solve",-7.85690605187368
"waterproofpersonally",-7.82877932950457
"completely",-7.82038988176115
"processing",-7.81223872402365
"camer",-7.80800439902816
"mgo",-7.79842915839802
"exploted",-7.79212837553877
"talktextdata",-7.79039008206173
"cartoon",-7.78360652490822
"recognized",-7.76687429041154
"looked",-7.73975850970836
"phonepeople",-7.73585826117952
"leaving",-7.73548837680538
"soundhound",-7.71475046648928
"secure",-7.69577433364092
"mobility",-7.69151787789089
"flaws",-7.67632188786535
"geeksquad",-7.6695647829494
"parks",-7.66738232610792
"att",-7.66476994047135
"configurable",-7.65500696997541
"fills",-7.63141074988317
"chrips",-7.63035702953559
"ditched",-7.62159486101008
"notch",-7.60496324877086
"versionthe",-7.59802084967785
"earbuds",-7.59231940318949
"vcr",-7.59126094690694
"sat",-7.58947136389212
"webpage",-7.58651640624808
"neva",-7.57681938757827
"charger",-7.57342543777818
"dissappoint",-7.53788158273866
"robust",-7.50550567086796
"emaili",-7.49296217105443
"anyoneunfortunately",-7.49169738634373
"duped",-7.48805563873125
"studio",-7.48647757947681
"gpsnegative",-7.45937208492639
"displayed",-7.45289636854521
"receipt",-7.44828369973633
"greatish",-7.44239635835326
"delightsmy",-7.43964024764858
"itand",-7.43537120091398
"hrs",-7.43182873776796
"greatcertainly",-7.43009181568077
"securely",-7.42893281306284
"perfectthe",-7.42708795750974
"gta",-7.4237644834973
"nonoperational",-7.42293284626569
"professionalbattery",-7.42232390671874
"primarily",-7.40415706648731
"tradein",-7.39631268261253
"ramit",-7.38970455573637
"productoa",-7.38302682158331
"ages",-7.38255701723792
"tag",-7.38229291563529
"thirty",-7.37259686493222
"progressively",-7.37217628841434
"replaces",-7.3612816020492
"storm",-7.3437266099916
"unprecise",-7.33928516748049
"microusb",-7.33050186177485
"window",-7.33006865632343
"thatsamsung",-7.32976063575555
"surerecommend",-7.32631709566372
"functionalafter",-7.30822931407988
"canceled",-7.29577096768138
"india",-7.28212122659062
"miami",-7.28153804077476
"phantom",-7.27663894430748
"broad",-7.2706986501106
"netowrk",-7.26497299150692
"lock",-7.25338565635219
"headset",-7.25321349744018
"glitches",-7.24850423336563
"disappointed",-7.248463493719
"tmoblie",-7.24773138648341
"saturday",-7.23810651757867
"gained",-7.23443451823251
"battery",-7.2303477851507
"sideways",-7.22957621389308
"minebut",-7.22286380930545
"mcujjvfiij",-7.21983649182845
"genuine",-7.21238653487708
"safely",-7.20091284237502
"contracy",-7.20073329789819
"honoredsoooounless",-7.19998598376677
"freezes",-7.19152644232348
"verizonyour",-7.19032376928539
"topside",-7.18670946574319
"thingsthe",-7.17966756567916
"photographerface",-7.17951445840826
"lithium",-7.17938768480125
"designno",-7.1767348296567
"blood",-7.17247345861365
"consistently",-7.15700682388476
"instruction",-7.1553905251482
"garbage",-7.1537447669793
"pickpocketed",-7.15345994411865
"inserti",-7.14840575598195
"brightness",-7.14586443311876
"hood",-7.14412036142524
"costo",-7.14329740173131
"userthankshopefully",-7.13659365389337
"roundsout",-7.13018314908157
"disappointment",-7.12950783874348
"lagging",-7.12681395331297
"reservationsthe",-7.11265236335214
"repaired",-7.10801371425971
"shattered",-7.10049024490077
"checked",-7.08480345702296
"freaking",-7.07767190511726
"charged",-7.07597212443249
"rip",-7.06119768188747
"quad",-7.05713208273112
"desktop",-7.05489854429934
"chooses",-7.04444757181804
"boring",-7.04238218747216
"count",-7.01832286629061
"save",-6.99899429407402
"cuts",-6.99618514438505
"bla",-6.98855747264203
"everywhete",-6.98157076215425
"esn",-6.97968635772389
"share",-6.97477494418264
"companies",-6.97293652937813
"reviewfirst",-6.97203478761902
"ram",-6.97118406227948
"public",-6.96955210884706
"earphones",-6.96455023638623
"pricing",-6.95182629715815
"droppable",-6.94436128239136
"drawer",-6.94107045591438
"notthe",-6.93898292131103
"glass",-6.92776182378872
"horrible",-6.92225415864362
"systematically",-6.92026681819583
"espencive",-6.91365493746982
"solutioni",-6.90714378983536
"cellphones",-6.90652970860149
"buggy",-6.89285352142334
"kind",-6.89104410339503
"executes",-6.88946899525511
"exchange",-6.87945151499619
"celluar",-6.87342678087584
"navigatorappversionindexofmac",-6.86393218120971
"dryers",-6.8633101387204
"purchased",-6.86250951223387
"crap",-6.85227495678566
"sensitivity",-6.84993763913534
"purpoose",-6.8414069202311
"snapdragon",-6.83561409776435
"kidgot",-6.82360506597927
"heart",-6.82187461650278
"francÌ©s",-6.82160897442633
"perfection",-6.82066608356889
"magnetic",-6.81708911997602
"alittle",-6.80895046374403
"scam",-6.80291620529965
"expandability",-6.73535023834236
"calendars",-6.7347929015061
"bag",-6.72817974604814
"vetting",-6.71355880336997
"firstly",-6.70917901126499
"city",-6.69714460150388
"method",-6.67564986872623
"reviewerthe",-6.66997924015683
"downs",-6.6699585988446
"stalled",-6.66665371859096
"tallest",-6.66403657340702
"description",-6.66054241458378
"fathers",-6.66004180633718
"hip",-6.65569135550602
"bou",-6.65539429772913
"object",-6.64133985482065
"contrto",-6.63519985731234
"dissapointed",-6.6239789260243
"revolutionary",-6.61876449649964
"hot",-6.61583056376218
"fall",-6.60051188581523
"expecting",-6.59989851604942
"habla",-6.59575947093982
"wishes",-6.58761184550659
"unaccepable",-6.58554648528131
"playpause",-6.56853563247719
"monday",-6.56244732893086
"sad",-6.56205731626049
"capable",-6.55951304925991
"boot",-6.55698932397234
"important",-6.55311505107827
"lateras",-6.55203159057207
"customizing",-6.55175145717187
"gregg",-6.54010823304261
"problemsthank",-6.53446132293182
"generic",-6.53277364459118
"halfduplex",-6.52980826353508
"apple",-6.52882204927361
"rico",-6.51871336183919
"playeruses",-6.51792432717408
"priceunless",-6.51115885427828
"buying",-6.51027221021958
"engage",-6.50058471796912
"unplugged",-6.49897432483708
"language",-6.4946102622324
"zillion",-6.49134418891296
"smart",-6.48209683649754
"cord",-6.4786011274182
"phonevery",-6.47830378896892
"prove",-6.47123397617943
"belong",-6.46919142854302
"beeps",-6.46889011358962
"amazon",-6.46413334228854
"handthis",-6.45798539448649
"headappendchildlogtag",-6.45656961284179
"custome",-6.45077160228987
"cloudy",-6.44766641607633
"considers",-6.44744767458957
"hitch",-6.44717582118272
"happythis",-6.43660620589726
"programmers",-6.43436682000092
"fault",-6.42934962310383
"stripping",-6.42615655508404
"younger",-6.42266224560345
"steroeo",-6.41541516539179
"flexible",-6.41350777340085
"unregion",-6.40803960124449
"mps",-6.3855314928738
"electronic",-6.38200966216521
"easeir",-6.37297687794956
"toolbar",-6.3707749985913
"whatsoever",-6.36873114558347
"hesitant",-6.3680696901379
"ridiculous",-6.36706290553757
"planpros",-6.36132809732683
"lagged",-6.35846894664419
"largewhich",-6.33819758352881
"unknown",-6.32936657449196
"converts",-6.32673970128125
"materials",-6.32521637970285
"crappy",-6.32504938424073
"mins",-6.32435367640017
"day",-6.31959530923388
"damages",-6.31155136119677
"cortexa",-6.29626822868949
"gplacing",-6.28627283568809
"resize",-6.27885672178282
"touchscreen",-6.27803961125319
"face",-6.27481685353159
"logo",-6.26818274521115
"automail",-6.25183711290454
"indicator",-6.24726671363203
"weekends",-6.24578059675434
"pulls",-6.24563338208618
"pakistan",-6.23942117727834
"metal",-6.23722586130823
"videosthe",-6.23212554879782
"removable",-6.22928702910538
"shades",-6.2281384885889
"directly",-6.20806026646031
"china",-6.20378765861112
"pure",-6.19863196009051
"deletes",-6.18920594292423
"uncover",-6.18548134579675
"typos",-6.18445490605326
"friendtechgiant",-6.1577613671028
"cheaply",-6.15442013877405
"global",-6.14645800192462
"slam",-6.14243914739852
"hace",-6.1312422247505
"stall",-6.12196784065952
"screws",-6.11731428139509
"dslr",-6.11438947065069
"sharpness",-6.10854715530189
"trained",-6.10478027148471
"knowledgable",-6.10463926963478
"themes",-6.0990449030765
"path",-6.09833700716184
"turn",-6.09339518120309
"closeup",-6.08103879357058
"qualityexcellent",-6.08065819773327
"saturation",-6.07502738071851
"sender",-6.0720030487184
"borrow",-6.07005222824654
"lol",-6.04867895028597
"pandora",-6.04053448295713
"effectsfind",-6.04014885026639
"till",-6.03654542723724
"enemysony",-6.03503967663621
"winphone",-6.03486572142359
"part",-6.03394953481954
"courier",-6.03358950253605
"usershas",-6.03064705194435
"soda",-6.02730623053631
"favor",-6.0240723824071
"fiendsfamilycoworkers",-6.01917579879926
"wen",-6.01095213573736
"tab",-6.00256276283893
"lenghty",-5.99207227608518
"studied",-5.98751599286935
"speakers",-5.98646725752099
"bands",-5.98566644397871
"frustrated",-5.98244924871283
"prevents",-5.97663279705333
"person",-5.97546261567648
"mhl",-5.96670025062476
"preset",-5.96288371303778
"cracked",-5.96256197665387
"theses",-5.96152700184209
"gallery",-5.95435438014968
"tracked",-5.94684335932735
"accessing",-5.94523892315214
"winner",-5.94059401005416
"people",-5.9346445501591
"experienced",-5.92351009182227
"wiz",-5.90775862610351
"steady",-5.90526036114812
"refuse",-5.90153849769096
"gpcustomermediaduloghtmlieutfpcustomerimagescustomervideoplay",-5.8982489241456
"believeme",-5.88714122865369
"dynamic",-5.87537208176626
"weird",-5.87032496417044
"directions",-5.86901909198306
"sell",-5.86738609162627
"company",-5.86389067919577
"biggest",-5.86278462842646
"goodtoo",-5.85701674979342
"shortcomings",-5.84742576490757
"hmm",-5.84673445822505
"hinge",-5.84617332797491
"solved",-5.84486235524982
"virgin",-5.83709936639527
"appears",-5.83647534951733
"grief",-5.83513114637286
"offices",-5.8266973829009
"damaged",-5.82251631162891
"finishing",-5.82045594166631
"longrunning",-5.82039169564122
"supporti",-5.81740116301347
"microsd",-5.81404570062205
"publication",-5.81274821408625
"yetnow",-5.80794880269451
"descriccion",-5.79702374618986
"deals",-5.79694288799043
"awe",-5.7898203033088
"greatno",-5.78899790803435
"sucks",-5.78593928099802
"dealership",-5.77999770096701
"spspend",-5.7591407225915
"liberated",-5.758339963478
"california",-5.75253409203386
"crazy",-5.74859752552441
"patricia",-5.74221434561935
"lenovo",-5.72957797286371
"concern",-5.71228052160476
"wwwamazoncom",-5.71119207414707
"insteadi",-5.70710303851086
"products",-5.69597840277443
"update",-5.68704605614437
"moves",-5.6771113917676
"hangsi",-5.67593847290208
"standing",-5.6727427199063
"storage",-5.67177128780321
"handsfree",-5.65747975361063
"ties",-5.63789774613423
"speed",-5.63625607789918
"slideshow",-5.62629853833294
"pay",-5.62512817258891
"sms",-5.61150452840843
"quoted",-5.60857389428411
"performant",-5.5789870466268
"loading",-5.57866338452756
"overone",-5.57706579612808
"mistakes",-5.57375665647291
"wizzbang",-5.5648211616994
"wireless",-5.56173855135482
"images",-5.56009993027021
"bootloader",-5.55952662853753
"behavior",-5.54786685215847
"underrated",-5.54082935189318
"viable",-5.53894322228506
"call",-5.53711646558101
"priceunlocked",-5.5277389676922
"worst",-5.52697140489012
"launcher",-5.52564473872265
"meet",-5.51865293722994
"translucid",-5.5172480331435
"satellite",-5.51110830766672
"english",-5.50755727519646
"galaxies",-5.50069451060439
"capabilities",-5.49845841013864
"surprised",-5.49786470968911
"sculpted",-5.49265554015073
"disappointedhad",-5.48863736141303
"ocean",-5.48681428761047
"incredibly",-5.47559448068263
"bezel",-5.47464390992869
"rumor",-5.47450953607273
"uptodate",-5.47251826515195
"definetely",-5.46898847451221
"textingcalling",-5.46759415612693
"wipe",-5.45781162964926
"editor",-5.45741844120804
"recently",-5.43431404361755
"pricethere",-5.42725329364924
"referred",-5.4246610527467
"jokei",-5.42337945842819
"longer",-5.4164652173896
"page",-5.40881330495515
"catch",-5.40853336712728
"innermost",-5.39613954934087
"fees",-5.39233959453719
"carrier",-5.38812582291854
"handle",-5.38680627497011
"fade",-5.38595778675821
"generations",-5.38127276959954
"hurry",-5.37711295844122
"wiggly",-5.37709915484774
"area",-5.37495968254158
"throu",-5.37417890752035
"onehanded",-5.36501610885225
"highclass",-5.36002158378895
"log",-5.35849418003964
"unsure",-5.35211590411757
"kindergarten",-5.34485233341467
"utilizes",-5.33732077562802
"inclined",-5.33549547759595
"omgi",-5.33288538144324
"pinch",-5.32767639258878
"held",-5.32666727513216
"optimumthe",-5.32538727948446
"scratch",-5.32003506825725
"targetblank",-5.31517875833403
"warehouse",-5.31419187820626
"nonexistent",-5.31295065271441
"solidupdate",-5.3129231049801
"exellent",-5.30234501457148
"apply",-5.29782195977055
"simply",-5.28717308608868
"found",-5.28617582822034
"otterbox",-5.28044097047036
"giltching",-5.27538725504603
"imprisonment",-5.26657896992174
"gold",-5.2659690636084
"money",-5.2655243893338
"quintupled",-5.25885814855252
"callers",-5.25830983127198
"unpleasant",-5.25528554511178
"separately",-5.25113890159061
"death",-5.24613084111966
"upand",-5.24039435716882
"fix",-5.23920548972226
"amoled",-5.23892781318453
"mistake",-5.22311475300524
"functionality",-5.22225130034391
"helpfulthanks",-5.21966482370581
"homepage",-5.2145293238355
"marketed",-5.21225494756766
"newststations",-5.21154575842076
"headphones",-5.20599357637882
"phoneextramoto",-5.20106074638286
"locks",-5.20003953404577
"stopped",-5.19453432673846
"deceived",-5.19214664374483
"goodextremely",-5.18812986546476
"slips",-5.16795529660977
"limited",-5.15695373960797
"routerssensors",-5.12775049872067
"dosent",-5.11499009436165
"outdoors",-5.111526622524
"promising",-5.10773537951409
"saves",-5.10577985122291
"viber",-5.10502588413367
"gifs",-5.10402606474793
"compelled",-5.10360702424687
"speaks",-5.09196187075518
"fraudulent",-5.08827169938832
"buyagain",-5.08688086165724
"accessed",-5.08254973384377
"forwarded",-5.07959053265252
"screentheres",-5.07158626512354
"exits",-5.07155938454776
"eats",-5.0699168139337
"malaysia",-5.06155766550736
"enoughthe",-5.05500022802686
"cap",-5.04733863090839
"hub",-5.047066622367
"compass",-5.04169040285081
"message",-5.0310090446883
"excessively",-5.03079764612605
"hours",-5.02462483012377
"fien",-5.0202116264851
"pathetic",-5.01772034471796
"yearwhy",-5.01385598373232
"spects",-4.9989726704868
"tile",-4.99661074760032
"effective",-4.99218459247896
"deleted",-4.98869026062325
"didnt",-4.98486538224204
"dies",-4.97432291792573
"telefoncca",-4.96910366796581
"suggesting",-4.96699623598051
"grand",-4.96652312909013
"gasket",-4.96200329107774
"visited",-4.95723722142491
"moved",-4.95488286716467
"messenger",-4.95112468451598
"solutions",-4.94631074455516
"lightweightfeels",-4.94426251604325
"omission",-4.94297179188751
"ill",-4.93835597924519
"snug",-4.93816391201996
"resold",-4.93310678519108
"bills",-4.9252582983603
"technology",-4.92510770553817
"calificaciÌÒn",-4.92454850161051
"recommend",-4.91748378720953
"negotiable",-4.9159803989536
"hoststhis",-4.91441931087728
"finished",-4.91300677118468
"live",-4.91265065302291
"latest",-4.91204231240001
"comprar",-4.91008287545253
"opened",-4.90216293483043
"hybrid",-4.90156596430782
"pulled",-4.90116030548921
"primary",-4.89877280913831
"textcall",-4.89312876586408
"drains",-4.89276154372684
"porn",-4.89101944256541
"deluxe",-4.88910266785319
"trade",-4.88821916938043
"vitria",-4.88775977381846
"slammed",-4.88686794078157
"nas",-4.88140308560548
"todate",-4.87936798628361
"patterns",-4.87279204945959
"multimedia",-4.86283654568084
"phones",-4.86273390830635
"dim",-4.86207931192603
"form",-4.85578743047512
"hubagain",-4.84596347298865
"uncertain",-4.84461389200816
"mgr",-4.84399840426123
"wifig",-4.83215287523603
"half",-4.82700482423279
"butter",-4.82147356253588
"tosoftware",-4.81545560915488
"included",-4.8125197570208
"flat",-4.81183491890794
"sharp",-4.81076446615692
"outdone",-4.80890288649385
"pixels",-4.80313833496486
"timeonly",-4.80261524355868
"restrictive",-4.79571897104954
"hve",-4.79417581848259
"edit",-4.79144087541014
"supposably",-4.79005317826572
"likescamerathis",-4.78903116892681
"interent",-4.78780146231018
"class",-4.78112344513898
"laugha",-4.77888951201384
"makes",-4.7760402421385
"strippeddown",-4.77469978329036
"lose",-4.77383996867753
"phn",-4.76859133149484
"inmediatamente",-4.76805935717002
"prototypes",-4.76792880961921
"performancepure",-4.76366534827647
"raise",-4.76224130480457
"dustproof",-4.76051462445987
"room",-4.74010071391135
"autofocus",-4.72351082613244
