CUSTOMER_NBR,STATE,ZIP_CODE,SHOPPER_SEGMENT_CODE,city,latitude,longitude,timezone
676267,GA,30655,3.0,Monroe,33.786041,-83.69901,EST
64953,GA,30655,2.0,Monroe,33.786041,-83.69901,EST
689046,GA,30906,0.0,Augusta,33.387089,-82.01236999999999,EST
621377,GA,30906,0.0,Augusta,33.387089,-82.01236999999999,EST
451664,GA,30906,1.0,Augusta,33.387089,-82.01236999999999,EST
359674,GA,30906,3.0,Augusta,33.387089,-82.01236999999999,EST
187187,GA,30906,0.0,Augusta,33.387089,-82.01236999999999,EST
709325,GA,30906,3.0,Augusta,33.387089,-82.01236999999999,EST
389724,GA,30906,1.0,Augusta,33.387089,-82.01236999999999,EST
665331,GA,30906,1.0,Augusta,33.387089,-82.01236999999999,EST
680764,GA,30906,0.0,Augusta,33.387089,-82.01236999999999,EST
554417,GA,30906,0.0,Augusta,33.387089,-82.01236999999999,EST
66073,GA,30906,0.0,Augusta,33.387089,-82.01236999999999,EST
464279,GA,30906,1.0,Augusta,33.387089,-82.01236999999999,EST
222059,GA,30906,1.0,Augusta,33.387089,-82.01236999999999,EST
384810,GA,30132,0.0,Dallas,33.945735,-84.84463000000001,EST
15062,GA,30132,4.0,Dallas,33.945735,-84.84463000000001,EST
489315,GA,30132,4.0,Dallas,33.945735,-84.84463000000001,EST
185896,GA,30132,4.0,Dallas,33.945735,-84.84463000000001,EST
614256,GA,30132,3.0,Dallas,33.945735,-84.84463000000001,EST
704572,GA,30132,3.0,Dallas,33.945735,-84.84463000000001,EST
175548,GA,30132,1.0,Dallas,33.945735,-84.84463000000001,EST
356342,GA,30078,2.0,Snellville,33.860955,-84.01807,EST
690024,GA,30078,1.0,Snellville,33.860955,-84.01807,EST
219042,GA,30078,1.0,Snellville,33.860955,-84.01807,EST
307408,GA,30078,0.0,Snellville,33.860955,-84.01807,EST
170027,GA,30078,5.0,Snellville,33.860955,-84.01807,EST
306776,GA,30078,2.0,Snellville,33.860955,-84.01807,EST
550678,GA,30107,3.0,Ball Ground,34.344939000000004,-84.37204,EST
389052,GA,30815,0.0,Hephzibah,33.32157,-82.08872,EST
426395,GA,30815,1.0,Hephzibah,33.32157,-82.08872,EST
726495,GA,30815,3.0,Hephzibah,33.32157,-82.08872,EST
624338,GA,30815,0.0,Hephzibah,33.32157,-82.08872,EST
55666,GA,30815,4.0,Hephzibah,33.32157,-82.08872,EST
705120,GA,30815,3.0,Hephzibah,33.32157,-82.08872,EST
363057,GA,30815,0.0,Hephzibah,33.32157,-82.08872,EST
405496,GA,30815,4.0,Hephzibah,33.32157,-82.08872,EST
564283,GA,30815,2.0,Hephzibah,33.32157,-82.08872,EST
39513,GA,30228,4.0,Hampton,33.401827000000004,-84.30152,EST
38740,GA,30228,3.0,Hampton,33.401827000000004,-84.30152,EST
220363,GA,30228,3.0,Hampton,33.401827000000004,-84.30152,EST
43263,GA,30228,0.0,Hampton,33.401827000000004,-84.30152,EST
462858,GA,30228,1.0,Hampton,33.401827000000004,-84.30152,EST
396339,GA,30228,4.0,Hampton,33.401827000000004,-84.30152,EST
194847,GA,30228,3.0,Hampton,33.401827000000004,-84.30152,EST
43977,GA,30228,3.0,Hampton,33.401827000000004,-84.30152,EST
158387,GA,30228,3.0,Hampton,33.401827000000004,-84.30152,EST
380687,GA,30228,1.0,Hampton,33.401827000000004,-84.30152,EST
164571,GA,30228,1.0,Hampton,33.401827000000004,-84.30152,EST
238082,GA,31217,4.0,Macon,32.839005,-83.56749,EST
482802,GA,31217,0.0,Macon,32.839005,-83.56749,EST
4584,GA,31217,3.0,Macon,32.839005,-83.56749,EST
602232,GA,31217,4.0,Macon,32.839005,-83.56749,EST
310690,GA,30168,1.0,Austell,33.797456,-84.60621,EST
12586,GA,30168,4.0,Austell,33.797456,-84.60621,EST
274728,GA,30093,1.0,Norcross,33.909952000000004,-84.1794,EST
493933,GA,30093,2.0,Norcross,33.909952000000004,-84.1794,EST
172093,GA,30093,0.0,Norcross,33.909952000000004,-84.1794,EST
307295,GA,30093,1.0,Norcross,33.909952000000004,-84.1794,EST
402034,GA,30093,1.0,Norcross,33.909952000000004,-84.1794,EST
283968,GA,30093,0.0,Norcross,33.909952000000004,-84.1794,EST
437685,GA,30093,3.0,Norcross,33.909952000000004,-84.1794,EST
464651,GA,31029,1.0,Forsyth,33.0409,-83.92941,EST
334848,GA,31029,1.0,Forsyth,33.0409,-83.92941,EST
93631,GA,31029,3.0,Forsyth,33.0409,-83.92941,EST
181959,GA,31029,0.0,Forsyth,33.0409,-83.92941,EST
680369,GA,31029,0.0,Forsyth,33.0409,-83.92941,EST
167435,GA,30441,3.0,Midville,32.792831,-82.23715,EST
144329,GA,30068,0.0,Marietta,33.965601,-84.4433,EST
168553,GA,30068,3.0,Marietta,33.965601,-84.4433,EST
162670,GA,30068,5.0,Marietta,33.965601,-84.4433,EST
693299,GA,30068,5.0,Marietta,33.965601,-84.4433,EST
193742,GA,30068,5.0,Marietta,33.965601,-84.4433,EST
131283,GA,30068,4.0,Marietta,33.965601,-84.4433,EST
367431,GA,30068,0.0,Marietta,33.965601,-84.4433,EST
26651,GA,30068,3.0,Marietta,33.965601,-84.4433,EST
587434,GA,30238,1.0,Jonesboro,33.49348,-84.37871,EST
407812,GA,30238,1.0,Jonesboro,33.49348,-84.37871,EST
664017,GA,30238,0.0,Jonesboro,33.49348,-84.37871,EST
254053,GA,30238,0.0,Jonesboro,33.49348,-84.37871,EST
514460,GA,30238,2.0,Jonesboro,33.49348,-84.37871,EST
600996,GA,30113,0.0,Buchanan,33.846270000000004,-85.20291,EST
267314,GA,30113,3.0,Buchanan,33.846270000000004,-85.20291,EST
371677,GA,30113,1.0,Buchanan,33.846270000000004,-85.20291,EST
372217,GA,30904,1.0,Augusta,33.474136,-82.01018,EST
611965,GA,30904,3.0,Augusta,33.474136,-82.01018,EST
417071,GA,30904,3.0,Augusta,33.474136,-82.01018,EST
552354,GA,31639,1.0,Nashville,31.199,-83.2188,EST
261064,GA,30045,3.0,Lawrenceville,33.949054,-83.98565,EST
539810,GA,30045,1.0,Lawrenceville,33.949054,-83.98565,EST
45899,GA,30045,4.0,Lawrenceville,33.949054,-83.98565,EST
554574,GA,30045,0.0,Lawrenceville,33.949054,-83.98565,EST
347699,GA,30045,1.0,Lawrenceville,33.949054,-83.98565,EST
599708,GA,30045,4.0,Lawrenceville,33.949054,-83.98565,EST
434400,GA,30045,0.0,Lawrenceville,33.949054,-83.98565,EST
459563,GA,30045,5.0,Lawrenceville,33.949054,-83.98565,EST
45513,GA,30467,1.0,Sylvania,32.754635,-81.63543,EST
746371,GA,30467,1.0,Sylvania,32.754635,-81.63543,EST
479652,GA,30467,2.0,Sylvania,32.754635,-81.63543,EST
55481,GA,30467,4.0,Sylvania,32.754635,-81.63543,EST
650946,GA,31535,4.0,Douglas,31.464972999999997,-82.86325,EST
342058,GA,31535,0.0,Douglas,31.464972999999997,-82.86325,EST
584650,GA,31535,1.0,Douglas,31.464972999999997,-82.86325,EST
703520,GA,30142,3.0,Holly Springs,34.242944,-84.458326,EST
562305,GA,31750,2.0,Fitzgerald,31.720028999999997,-83.25093000000001,EST
648972,GA,31750,4.0,Fitzgerald,31.720028999999997,-83.25093000000001,EST
147081,GA,31750,0.0,Fitzgerald,31.720028999999997,-83.25093000000001,EST
339515,GA,31322,2.0,Pooler,32.110421,-81.24568000000001,EST
98147,GA,31322,2.0,Pooler,32.110421,-81.24568000000001,EST
255202,GA,31322,0.0,Pooler,32.110421,-81.24568000000001,EST
34395,GA,31322,2.0,Pooler,32.110421,-81.24568000000001,EST
127892,GA,31322,0.0,Pooler,32.110421,-81.24568000000001,EST
191646,GA,31322,3.0,Pooler,32.110421,-81.24568000000001,EST
515119,GA,31322,3.0,Pooler,32.110421,-81.24568000000001,EST
469142,GA,31820,2.0,Midland,32.566196999999995,-84.84121999999999,EST
264463,GA,31820,1.0,Midland,32.566196999999995,-84.84121999999999,EST
613068,GA,31820,0.0,Midland,32.566196999999995,-84.84121999999999,EST
149856,GA,31820,0.0,Midland,32.566196999999995,-84.84121999999999,EST
142695,GA,31820,0.0,Midland,32.566196999999995,-84.84121999999999,EST
640002,GA,30642,3.0,Greensboro,33.547041,-83.19797,EST
293299,GA,30642,0.0,Greensboro,33.547041,-83.19797,EST
407366,GA,30642,2.0,Greensboro,33.547041,-83.19797,EST
701300,GA,30286,1.0,Thomaston,32.895794,-84.33084000000001,EST
565269,GA,30286,2.0,Thomaston,32.895794,-84.33084000000001,EST
584538,GA,30286,1.0,Thomaston,32.895794,-84.33084000000001,EST
482353,GA,30286,1.0,Thomaston,32.895794,-84.33084000000001,EST
635633,GA,30268,2.0,Palmetto,33.527793,-84.69453,EST
672714,GA,30021,0.0,Clarkston,33.809604,-84.2387,EST
368734,GA,30127,0.0,Powder Springs,33.874553000000006,-84.68784000000001,EST
447119,GA,30127,1.0,Powder Springs,33.874553000000006,-84.68784000000001,EST
159949,GA,30127,0.0,Powder Springs,33.874553000000006,-84.68784000000001,EST
368349,GA,30127,2.0,Powder Springs,33.874553000000006,-84.68784000000001,EST
234470,GA,30127,0.0,Powder Springs,33.874553000000006,-84.68784000000001,EST
251335,GA,30127,4.0,Powder Springs,33.874553000000006,-84.68784000000001,EST
736257,GA,30127,0.0,Powder Springs,33.874553000000006,-84.68784000000001,EST
555418,GA,30127,5.0,Powder Springs,33.874553000000006,-84.68784000000001,EST
332880,GA,30127,3.0,Powder Springs,33.874553000000006,-84.68784000000001,EST
79590,GA,30127,3.0,Powder Springs,33.874553000000006,-84.68784000000001,EST
37935,GA,30127,4.0,Powder Springs,33.874553000000006,-84.68784000000001,EST
608555,GA,30127,0.0,Powder Springs,33.874553000000006,-84.68784000000001,EST
637273,GA,31008,4.0,Byron,32.652313,-83.75918,EST
689319,GA,31008,1.0,Byron,32.652313,-83.75918,EST
34953,GA,31008,0.0,Byron,32.652313,-83.75918,EST
652076,GA,31008,3.0,Byron,32.652313,-83.75918,EST
39558,GA,30005,4.0,Alpharetta,34.080034999999995,-84.21929,EST
25247,GA,30005,4.0,Alpharetta,34.080034999999995,-84.21929,EST
463626,GA,30005,3.0,Alpharetta,34.080034999999995,-84.21929,EST
239732,GA,30076,5.0,Roswell,34.032532,-84.31774,EST
112128,GA,30076,1.0,Roswell,34.032532,-84.31774,EST
397649,GA,30076,0.0,Roswell,34.032532,-84.31774,EST
370206,GA,30076,2.0,Roswell,34.032532,-84.31774,EST
560800,GA,30076,0.0,Roswell,34.032532,-84.31774,EST
54454,GA,30076,4.0,Roswell,34.032532,-84.31774,EST
253934,GA,30076,5.0,Roswell,34.032532,-84.31774,EST
219488,GA,30076,1.0,Roswell,34.032532,-84.31774,EST
672825,GA,30076,5.0,Roswell,34.032532,-84.31774,EST
74697,GA,30076,3.0,Roswell,34.032532,-84.31774,EST
179350,GA,30076,3.0,Roswell,34.032532,-84.31774,EST
198967,GA,30315,4.0,Atlanta,33.709595,-84.38365,EST
733298,GA,30315,0.0,Atlanta,33.709595,-84.38365,EST
362221,GA,30315,0.0,Atlanta,33.709595,-84.38365,EST
538849,GA,30607,0.0,Athens,34.013154,-83.43565,EST
142843,GA,30607,0.0,Athens,34.013154,-83.43565,EST
737746,GA,30292,0.0,Williamson,33.169646,-84.37168,EST
213629,GA,30292,0.0,Williamson,33.169646,-84.37168,EST
700027,GA,30292,0.0,Williamson,33.169646,-84.37168,EST
719314,GA,30329,3.0,Atlanta,33.827554,-84.32355,EST
710509,GA,31763,0.0,Leesburg,31.714526,-84.16931,EST
39079,GA,31763,4.0,Leesburg,31.714526,-84.16931,EST
652568,GA,31763,1.0,Leesburg,31.714526,-84.16931,EST
335551,GA,31763,3.0,Leesburg,31.714526,-84.16931,EST
245288,GA,31763,1.0,Leesburg,31.714526,-84.16931,EST
367742,GA,31763,3.0,Leesburg,31.714526,-84.16931,EST
661385,GA,30605,4.0,Athens,33.925084999999996,-83.34529,EST
587062,GA,30605,0.0,Athens,33.925084999999996,-83.34529,EST
466480,GA,30605,1.0,Athens,33.925084999999996,-83.34529,EST
704361,GA,30605,0.0,Athens,33.925084999999996,-83.34529,EST
666347,GA,30605,2.0,Athens,33.925084999999996,-83.34529,EST
316038,GA,30605,3.0,Athens,33.925084999999996,-83.34529,EST
471836,GA,30605,3.0,Athens,33.925084999999996,-83.34529,EST
353810,GA,30605,3.0,Athens,33.925084999999996,-83.34529,EST
717117,GA,31405,3.0,Savannah,32.043058,-81.12183,EST
240920,GA,31405,2.0,Savannah,32.043058,-81.12183,EST
600065,GA,31405,0.0,Savannah,32.043058,-81.12183,EST
747194,GA,31522,1.0,Saint Simons Island,31.176515999999996,-81.3802,EST
232264,GA,31522,5.0,Saint Simons Island,31.176515999999996,-81.3802,EST
682424,GA,31522,0.0,Saint Simons Island,31.176515999999996,-81.3802,EST
140896,GA,31522,2.0,Saint Simons Island,31.176515999999996,-81.3802,EST
461592,GA,30445,4.0,Mount Vernon,32.186824,-82.59170999999999,EST
394892,GA,30180,1.0,Villa Rica,33.718078999999996,-84.92356,EST
100105,GA,30180,5.0,Villa Rica,33.718078999999996,-84.92356,EST
302520,GA,30180,0.0,Villa Rica,33.718078999999996,-84.92356,EST
721345,GA,30180,1.0,Villa Rica,33.718078999999996,-84.92356,EST
279160,GA,30114,1.0,Canton,34.228478,-84.50402,EST
680139,GA,30114,0.0,Canton,34.228478,-84.50402,EST
59042,GA,30114,1.0,Canton,34.228478,-84.50402,EST
200804,GA,30114,0.0,Canton,34.228478,-84.50402,EST
589109,GA,30114,0.0,Canton,34.228478,-84.50402,EST
52262,GA,30114,3.0,Canton,34.228478,-84.50402,EST
453794,GA,30114,4.0,Canton,34.228478,-84.50402,EST
654006,GA,30114,2.0,Canton,34.228478,-84.50402,EST
416553,GA,30114,4.0,Canton,34.228478,-84.50402,EST
228893,GA,30114,1.0,Canton,34.228478,-84.50402,EST
540432,GA,30114,3.0,Canton,34.228478,-84.50402,EST
746273,GA,30114,5.0,Canton,34.228478,-84.50402,EST
274842,GA,30043,1.0,Lawrenceville,34.001159,-84.01487,EST
389027,GA,30043,2.0,Lawrenceville,34.001159,-84.01487,EST
161933,GA,30043,3.0,Lawrenceville,34.001159,-84.01487,EST
500063,GA,30043,0.0,Lawrenceville,34.001159,-84.01487,EST
248070,GA,30043,1.0,Lawrenceville,34.001159,-84.01487,EST
349425,GA,30043,2.0,Lawrenceville,34.001159,-84.01487,EST
611566,GA,30043,2.0,Lawrenceville,34.001159,-84.01487,EST
495306,GA,30043,5.0,Lawrenceville,34.001159,-84.01487,EST
674741,GA,30043,5.0,Lawrenceville,34.001159,-84.01487,EST
630056,GA,30043,0.0,Lawrenceville,34.001159,-84.01487,EST
105247,GA,30043,5.0,Lawrenceville,34.001159,-84.01487,EST
121835,GA,30339,4.0,Atlanta,33.87507,-84.46615,EST
475042,GA,30339,1.0,Atlanta,33.87507,-84.46615,EST
501148,GA,30339,1.0,Atlanta,33.87507,-84.46615,EST
402185,GA,30339,3.0,Atlanta,33.87507,-84.46615,EST
411345,GA,30739,3.0,Rock Spring,34.801988,-85.21956,EST
441718,GA,30739,2.0,Rock Spring,34.801988,-85.21956,EST
248365,GA,30147,4.0,Lindale,34.175095,-85.18084,EST
262732,GA,30557,0.0,Martin,34.491828999999996,-83.17539000000001,EST
68962,GA,30557,0.0,Martin,34.491828999999996,-83.17539000000001,EST
260461,GA,31546,1.0,Jesup,31.575165999999996,-81.86480999999999,EST
68759,GA,31546,3.0,Jesup,31.575165999999996,-81.86480999999999,EST
475424,GA,31546,2.0,Jesup,31.575165999999996,-81.86480999999999,EST
184533,GA,31308,4.0,Ellabell,32.172661,-81.48447,EST
102464,GA,30024,0.0,Suwanee,34.052698,-84.07485,EST
141928,GA,30024,0.0,Suwanee,34.052698,-84.07485,EST
375035,GA,30024,3.0,Suwanee,34.052698,-84.07485,EST
135964,GA,30024,1.0,Suwanee,34.052698,-84.07485,EST
228720,GA,30024,3.0,Suwanee,34.052698,-84.07485,EST
374227,GA,30024,5.0,Suwanee,34.052698,-84.07485,EST
33208,GA,30024,3.0,Suwanee,34.052698,-84.07485,EST
299438,GA,30024,0.0,Suwanee,34.052698,-84.07485,EST
736234,GA,31601,0.0,Valdosta,30.807278999999998,-83.28661,EST
5144,GA,31601,0.0,Valdosta,30.807278999999998,-83.28661,EST
149528,GA,31601,1.0,Valdosta,30.807278999999998,-83.28661,EST
200750,GA,31601,1.0,Valdosta,30.807278999999998,-83.28661,EST
545716,GA,31601,1.0,Valdosta,30.807278999999998,-83.28661,EST
294053,GA,31601,0.0,Valdosta,30.807278999999998,-83.28661,EST
12735,GA,31601,4.0,Valdosta,30.807278999999998,-83.28661,EST
672196,GA,31601,2.0,Valdosta,30.807278999999998,-83.28661,EST
22943,GA,31601,3.0,Valdosta,30.807278999999998,-83.28661,EST
2007,GA,31601,3.0,Valdosta,30.807278999999998,-83.28661,EST
339539,GA,30349,2.0,Atlanta,33.61541,-84.49033,EST
593210,GA,30349,0.0,Atlanta,33.61541,-84.49033,EST
579584,GA,30349,0.0,Atlanta,33.61541,-84.49033,EST
423204,GA,30349,2.0,Atlanta,33.61541,-84.49033,EST
116749,GA,30349,0.0,Atlanta,33.61541,-84.49033,EST
267593,GA,30349,1.0,Atlanta,33.61541,-84.49033,EST
81160,GA,30349,1.0,Atlanta,33.61541,-84.49033,EST
449075,GA,30349,1.0,Atlanta,33.61541,-84.49033,EST
287147,GA,30349,1.0,Atlanta,33.61541,-84.49033,EST
662148,GA,30349,1.0,Atlanta,33.61541,-84.49033,EST
566092,GA,30349,1.0,Atlanta,33.61541,-84.49033,EST
124182,GA,30349,1.0,Atlanta,33.61541,-84.49033,EST
646420,GA,30349,1.0,Atlanta,33.61541,-84.49033,EST
243033,GA,30349,5.0,Atlanta,33.61541,-84.49033,EST
342687,GA,30349,3.0,Atlanta,33.61541,-84.49033,EST
659484,GA,30152,1.0,Kennesaw,34.002146999999994,-84.63391999999999,EST
184860,GA,30152,3.0,Kennesaw,34.002146999999994,-84.63391999999999,EST
492808,GA,30152,5.0,Kennesaw,34.002146999999994,-84.63391999999999,EST
664009,GA,30152,1.0,Kennesaw,34.002146999999994,-84.63391999999999,EST
215479,GA,30152,0.0,Kennesaw,34.002146999999994,-84.63391999999999,EST
331358,GA,30152,2.0,Kennesaw,34.002146999999994,-84.63391999999999,EST
387247,GA,30152,3.0,Kennesaw,34.002146999999994,-84.63391999999999,EST
555794,GA,30152,4.0,Kennesaw,34.002146999999994,-84.63391999999999,EST
301305,GA,30152,0.0,Kennesaw,34.002146999999994,-84.63391999999999,EST
501459,GA,30152,4.0,Kennesaw,34.002146999999994,-84.63391999999999,EST
704845,GA,31216,5.0,Macon,32.730641,-83.6793,EST
108141,GA,31216,2.0,Macon,32.730641,-83.6793,EST
741755,GA,31216,1.0,Macon,32.730641,-83.6793,EST
442270,GA,31216,1.0,Macon,32.730641,-83.6793,EST
620270,GA,31216,3.0,Macon,32.730641,-83.6793,EST
443134,GA,31216,2.0,Macon,32.730641,-83.6793,EST
104179,GA,30117,3.0,Carrollton,33.588485999999996,-85.1062,EST
261097,GA,30117,0.0,Carrollton,33.588485999999996,-85.1062,EST
370668,GA,30117,1.0,Carrollton,33.588485999999996,-85.1062,EST
718165,GA,30117,1.0,Carrollton,33.588485999999996,-85.1062,EST
235281,GA,30117,5.0,Carrollton,33.588485999999996,-85.1062,EST
321916,GA,30082,4.0,Smyrna,33.859137,-84.53744,EST
314653,GA,30082,3.0,Smyrna,33.859137,-84.53744,EST
559473,GA,30082,5.0,Smyrna,33.859137,-84.53744,EST
115218,GA,30082,1.0,Smyrna,33.859137,-84.53744,EST
246255,GA,30082,4.0,Smyrna,33.859137,-84.53744,EST
234479,GA,30318,3.0,Atlanta,33.786805,-84.43700000000001,EST
346900,GA,30318,0.0,Atlanta,33.786805,-84.43700000000001,EST
58680,GA,30318,3.0,Atlanta,33.786805,-84.43700000000001,EST
502387,GA,30318,0.0,Atlanta,33.786805,-84.43700000000001,EST
486904,GA,31605,0.0,Valdosta,30.92205,-83.25332,EST
357646,GA,31605,4.0,Valdosta,30.92205,-83.25332,EST
623785,GA,30223,4.0,Griffin,33.268184999999995,-84.27306,EST
520730,GA,30223,4.0,Griffin,33.268184999999995,-84.27306,EST
485349,GA,30223,4.0,Griffin,33.268184999999995,-84.27306,EST
52311,GA,31707,1.0,Albany,31.568073,-84.22644,EST
486732,GA,31707,3.0,Albany,31.568073,-84.22644,EST
382702,GA,31707,0.0,Albany,31.568073,-84.22644,EST
683540,GA,31707,0.0,Albany,31.568073,-84.22644,EST
477363,GA,30548,4.0,Hoschton,34.097915,-83.77864,EST
195747,GA,30548,0.0,Hoschton,34.097915,-83.77864,EST
299775,GA,30543,1.0,Gillsville,34.299459000000006,-83.65226,EST
455830,GA,30543,1.0,Gillsville,34.299459000000006,-83.65226,EST
141984,GA,30543,0.0,Gillsville,34.299459000000006,-83.65226,EST
272185,GA,30080,0.0,Smyrna,33.87578,-84.50381999999999,EST
399044,GA,30080,1.0,Smyrna,33.87578,-84.50381999999999,EST
191187,GA,30080,3.0,Smyrna,33.87578,-84.50381999999999,EST
339656,GA,30080,1.0,Smyrna,33.87578,-84.50381999999999,EST
189762,GA,30080,5.0,Smyrna,33.87578,-84.50381999999999,EST
282520,GA,30080,5.0,Smyrna,33.87578,-84.50381999999999,EST
588840,GA,30080,5.0,Smyrna,33.87578,-84.50381999999999,EST
170867,GA,30080,0.0,Smyrna,33.87578,-84.50381999999999,EST
250174,GA,30080,3.0,Smyrna,33.87578,-84.50381999999999,EST
578666,GA,30080,0.0,Smyrna,33.87578,-84.50381999999999,EST
155809,GA,30080,0.0,Smyrna,33.87578,-84.50381999999999,EST
439136,GA,30080,5.0,Smyrna,33.87578,-84.50381999999999,EST
729425,GA,31302,3.0,Bloomingdale,32.129474,-81.33121,EST
224040,GA,31302,3.0,Bloomingdale,32.129474,-81.33121,EST
180696,GA,31302,3.0,Bloomingdale,32.129474,-81.33121,EST
727297,GA,30296,2.0,Riverdale,33.564710999999996,-84.43987,EST
220964,GA,30296,2.0,Riverdale,33.564710999999996,-84.43987,EST
87900,GA,30296,3.0,Riverdale,33.564710999999996,-84.43987,EST
566802,GA,30296,0.0,Riverdale,33.564710999999996,-84.43987,EST
312164,GA,30234,4.0,Jenkinsburg,33.325951,-84.03345999999999,EST
384546,GA,30234,1.0,Jenkinsburg,33.325951,-84.03345999999999,EST
211831,GA,31005,1.0,Bonaire,32.556668,-83.62435,EST
637048,GA,31005,2.0,Bonaire,32.556668,-83.62435,EST
26376,GA,31023,3.0,Eastman,32.193953,-83.1848,EST
558287,GA,31023,2.0,Eastman,32.193953,-83.1848,EST
3305,GA,30103,3.0,Adairsville,34.368646999999996,-84.92452,EST
201194,GA,30103,4.0,Adairsville,34.368646999999996,-84.92452,EST
348609,GA,30360,5.0,Atlanta,33.934536,-84.27215,EST
511034,GA,31055,3.0,McRae,32.045313,-82.8916,EST
262832,GA,31055,2.0,McRae,32.045313,-82.8916,EST
59688,GA,31055,4.0,McRae,32.045313,-82.8916,EST
201199,GA,31055,1.0,McRae,32.045313,-82.8916,EST
164104,GA,30453,2.0,Reidsville,32.057356,-82.1214,EST
496343,GA,30453,2.0,Reidsville,32.057356,-82.1214,EST
746841,GA,30453,1.0,Reidsville,32.057356,-82.1214,EST
83541,GA,30453,2.0,Reidsville,32.057356,-82.1214,EST
570191,GA,30241,1.0,Lagrange,33.036715,-84.98895,EST
447989,GA,30241,0.0,Lagrange,33.036715,-84.98895,EST
665765,GA,30830,1.0,Waynesboro,33.080965,-81.9944,EST
659057,GA,30830,3.0,Waynesboro,33.080965,-81.9944,EST
312653,GA,30830,3.0,Waynesboro,33.080965,-81.9944,EST
50651,GA,30830,0.0,Waynesboro,33.080965,-81.9944,EST
701638,GA,30830,1.0,Waynesboro,33.080965,-81.9944,EST
362249,GA,31778,2.0,Pavo,30.966781,-83.72075,EST
193735,GA,31537,4.0,Folkston,30.860915000000002,-82.02194,EST
82915,GA,31537,2.0,Folkston,30.860915000000002,-82.02194,EST
566278,GA,31537,1.0,Folkston,30.860915000000002,-82.02194,EST
555466,GA,31537,1.0,Folkston,30.860915000000002,-82.02194,EST
389295,GA,31757,0.0,Thomasville,30.883208000000003,-83.91237,EST
288695,GA,31757,4.0,Thomasville,30.883208000000003,-83.91237,EST
337978,GA,31917,1.0,Columbus,32.491005,-84.874123,EST
569731,GA,30817,1.0,Lincolnton,33.765566,-82.43899,EST
125266,GA,30274,1.0,Riverdale,33.555145,-84.40108000000001,EST
686722,GA,30274,0.0,Riverdale,33.555145,-84.40108000000001,EST
65779,GA,30274,3.0,Riverdale,33.555145,-84.40108000000001,EST
587844,GA,31131,0.0,Atlanta,33.844371,-84.47405,EST
669565,GA,30720,0.0,Dalton,34.766095,-84.9865,EST
125346,GA,30720,1.0,Dalton,34.766095,-84.9865,EST
441660,GA,30720,1.0,Dalton,34.766095,-84.9865,EST
709441,GA,30720,2.0,Dalton,34.766095,-84.9865,EST
742235,GA,30720,0.0,Dalton,34.766095,-84.9865,EST
467616,GA,30720,0.0,Dalton,34.766095,-84.9865,EST
35184,GA,30720,3.0,Dalton,34.766095,-84.9865,EST
266687,GA,30534,1.0,Dawsonville,34.416521,-84.10849,EST
113000,GA,30534,0.0,Dawsonville,34.416521,-84.10849,EST
419447,GA,30534,0.0,Dawsonville,34.416521,-84.10849,EST
212879,GA,30534,0.0,Dawsonville,34.416521,-84.10849,EST
158586,GA,31804,0.0,Cataula,32.651617,-84.88805,EST
359113,GA,31804,0.0,Cataula,32.651617,-84.88805,EST
625395,GA,31804,3.0,Cataula,32.651617,-84.88805,EST
597508,GA,30173,1.0,Silver Creek,34.145931,-85.14341999999999,EST
508621,GA,30173,4.0,Silver Creek,34.145931,-85.14341999999999,EST
193917,GA,30222,4.0,Greenville,33.034760999999996,-84.73593000000001,EST
357924,GA,30222,1.0,Greenville,33.034760999999996,-84.73593000000001,EST
103901,GA,30012,1.0,Conyers,33.696714,-84.01732,EST
27043,GA,30012,3.0,Conyers,33.696714,-84.01732,EST
482272,GA,31201,1.0,Macon,32.830839000000005,-83.63529,EST
106228,GA,30808,1.0,Dearing,33.397137,-82.40335,EST
552356,GA,30808,0.0,Dearing,33.397137,-82.40335,EST
250521,GA,31018,3.0,Davisboro,32.976548,-82.61607,EST
718458,GA,30601,1.0,Athens,33.979015999999994,-83.36423,EST
152817,GA,30601,1.0,Athens,33.979015999999994,-83.36423,EST
480190,GA,30102,0.0,Acworth,34.097998,-84.6183,EST
273149,GA,30102,4.0,Acworth,34.097998,-84.6183,EST
193457,GA,30102,0.0,Acworth,34.097998,-84.6183,EST
212195,GA,30102,2.0,Acworth,34.097998,-84.6183,EST
391308,GA,30102,0.0,Acworth,34.097998,-84.6183,EST
453538,GA,30102,4.0,Acworth,34.097998,-84.6183,EST
467583,GA,30458,1.0,Statesboro,32.423083,-81.80677,EST
165670,GA,30458,2.0,Statesboro,32.423083,-81.80677,EST
157806,GA,30458,0.0,Statesboro,32.423083,-81.80677,EST
460605,GA,30458,3.0,Statesboro,32.423083,-81.80677,EST
354109,GA,30458,0.0,Statesboro,32.423083,-81.80677,EST
455165,GA,30458,3.0,Statesboro,32.423083,-81.80677,EST
495744,GA,30322,5.0,Atlanta,33.793754,-84.3238,EST
445734,GA,30105,1.0,Armuchee,34.448075,-85.15313,EST
457357,GA,30820,1.0,Mitchell,33.224199,-82.713,EST
179325,GA,30310,3.0,Atlanta,33.727807,-84.41983,EST
589285,GA,30310,2.0,Atlanta,33.727807,-84.41983,EST
282457,GA,30310,3.0,Atlanta,33.727807,-84.41983,EST
