date,addr,val
2008-09-10,용산구,95.09384615
2008-09-10,은평구,117.6137234
2008-09-10,종로구,109.421
2008-09-10,중구,111.8988235
2008-09-10,중랑구,77.584
2008-10-10,강남구,129.7054545
2008-10-10,강동구,114.5116854
2008-10-10,강북구,88.39846154
2008-10-10,강서구,93.70166667
2008-10-10,관악구,108.985641
2008-10-10,광진구,131.83
2008-10-10,구로구,95.36984127
2008-10-10,금천구,80.55090909
2008-10-10,노원구,77.63168539
2008-10-10,도봉구,84.32347826
2008-10-10,동대문구,100.984
2008-10-10,동작구,139.5286207
2008-10-10,마포구,107.2656522
2008-10-10,서대문구,98.86666667
2008-10-10,서초구,111.0764516
2008-10-10,성동구,144.705625
2008-10-10,성북구,112.8478261
2008-10-10,송파구,134.6198214
2008-10-10,양천구,106.8670968
2008-10-10,영등포구,104.2608
2008-10-10,용산구,139.6921212
2008-10-10,은평구,122.0122179
2008-10-10,종로구,111.8371429
2008-10-10,중구,123.8055556
2008-10-10,중랑구,69.1152381
2008-11-10,강남구,144.3249558
2008-11-10,강동구,126.7454545
2008-11-10,강북구,105.04
2008-11-10,강서구,91.13964912
2008-11-10,관악구,89.6272
2008-11-10,광진구,116.4707692
2008-11-10,구로구,105.679
2008-11-10,금천구,59.03
2008-11-10,노원구,71.63235294
2008-11-10,도봉구,95.45677419
2008-11-10,동대문구,106.8063158
2008-11-10,동작구,136.7951515
2008-11-10,마포구,101.4283721
2008-11-10,서대문구,86.33916667
2008-11-10,서초구,123.0418182
2008-11-10,성동구,129.9622222
2008-11-10,성북구,100.4484
2008-11-10,송파구,144.6332283
2008-11-10,양천구,124.0523232
2008-11-10,영등포구,107.1395918
2008-11-10,용산구,119.8705263
2008-11-10,은평구,109.8227273
2008-11-10,종로구,101.698
2008-11-10,중구,144.284
2008-11-10,중랑구,78.44666667
2008-12-10,강남구,135.7748718
2008-12-10,강동구,131.4728205
2008-12-10,강북구,90.2725
2008-12-10,강서구,97.41288136
2008-12-10,관악구,99.39777778
2008-12-10,광진구,127.391
2008-12-10,구로구,103.3537931
2008-12-10,금천구,92.13636364
2008-12-10,노원구,74.9887619
2008-12-10,도봉구,68.61627907
2008-12-10,동대문구,104.25625
2008-12-10,동작구,131.331875
2008-12-10,마포구,105.8608333
2008-12-10,서대문구,87.52230769
2008-12-10,서초구,134.4130693
2008-12-10,성동구,136.837037
2008-12-10,성북구,110.8965385
2008-12-10,송파구,151.5968465
2008-12-10,양천구,132.3891339
2008-12-10,영등포구,111.36
2008-12-10,용산구,124.006087
2008-12-10,은평구,106.4932258
2008-12-10,종로구,117.6709091
2008-12-10,중구,106.1328571
2008-12-10,중랑구,77.54842105
2009-01-10,강남구,124.7488391
2009-01-10,강동구,129.0301613
2009-01-10,강북구,96.55125
2009-01-10,강서구,98.54384
2009-01-10,관악구,114.7243137
2009-01-10,광진구,139.4563855
2009-01-10,구로구,107.1215
2009-01-10,금천구,63.71
2009-01-10,노원구,72.53732143
2009-01-10,도봉구,80.07263158
2009-01-10,동대문구,110.5191667
2009-01-10,동작구,127.8345455
2009-01-10,마포구,112.5004918
2009-01-10,서대문구,100.7380769
2009-01-10,서초구,133.2899333
2009-01-10,성동구,133.3797959
2009-01-10,성북구,100.3944898
2009-01-10,송파구,135.4991594
2009-01-10,양천구,131.6032558
2009-01-10,영등포구,114.2416949
2009-01-10,용산구,126.555
2009-01-10,은평구,109.9177489
2009-01-10,종로구,121.3303704
2009-01-10,중구,134.2917241
2009-01-10,중랑구,89.14418605
2009-02-10,강남구,123.3209091
2009-02-10,강동구,127.1802247
2009-02-10,강북구,86.63795918
2009-02-10,강서구,105.0991561
2009-02-10,관악구,100.3658716
2009-02-10,광진구,126.8157823
2009-02-10,구로구,99.49388889
2009-02-10,금천구,67.66714286
2009-02-10,노원구,70.92267327
2009-02-10,도봉구,85.58394904
2009-02-10,동대문구,103.1073684
2009-02-10,동작구,134.9072593
2009-02-10,마포구,114.9781579
2009-02-10,서대문구,88.35295775
2009-02-10,서초구,128.0530588
2009-02-10,성동구,134.0721951
2009-02-10,성북구,99.66580645
2009-02-10,송파구,135.1298635
2009-02-10,양천구,131.0261381
2009-02-10,영등포구,115.2093
2009-02-10,용산구,124.8679121
2009-02-10,은평구,99.23971831
2009-02-10,종로구,103.0646154
2009-02-10,중구,123.7415686
2009-02-10,중랑구,80.9376
2009-03-10,강남구,118.5089246
2009-03-10,강동구,118.4366108
2009-03-10,강북구,90.625
2009-03-10,강서구,99.31142857
2009-03-10,관악구,101.1676667
2009-03-10,광진구,125.1013333
2009-03-10,구로구,99.28552941
2009-03-10,금천구,72.18074074
2009-03-10,노원구,79.11401813
2009-03-10,도봉구,73.14415459
2009-03-10,동대문구,105.1856604
2009-03-10,동작구,119.9147059
2009-03-10,마포구,122.7719126
2009-03-10,서대문구,96.31824176
2009-03-10,서초구,122.8766449
2009-03-10,성동구,131.6550704
2009-03-10,성북구,98.68591304
2009-03-10,송파구,137.120552
2009-03-10,양천구,123.27425
2009-03-10,영등포구,101.5571429
2009-03-10,용산구,130.8117526
2009-03-10,은평구,115.3187665
2009-03-10,종로구,83.72848485
2009-03-10,중구,121.6029091
2009-03-10,중랑구,87.83857143
2009-04-10,강남구,117.0211486
2009-04-10,강동구,114.305326
2009-04-10,강북구,89.60708333
2009-04-10,강서구,100.4944286
2009-04-10,관악구,109.8882412
2009-04-10,광진구,135.9199115
2009-04-10,구로구,101.580625
2009-04-10,금천구,76.43342857
2009-04-10,노원구,81.70959732
2009-04-10,도봉구,78.01544554
2009-04-10,동대문구,100.5130693
2009-04-10,동작구,131.5016
2009-04-10,마포구,127.3283212
2009-04-10,서대문구,99.49788618
2009-04-10,서초구,122.4860938
2009-04-10,성동구,138.6721583
2009-04-10,성북구,105.0933333
2009-04-10,송파구,133.4940252
2009-04-10,양천구,126.9449016
2009-04-10,영등포구,115.0605013
2009-04-10,용산구,134.871677
2009-04-10,은평구,103.2682105
2009-04-10,종로구,113.400339
2009-04-10,중구,133.1285106
2009-04-10,중랑구,85.12871166
2009-05-10,강남구,118.4219697
2009-05-10,강동구,117.3434012
2009-05-10,강북구,87.28725
2009-05-10,강서구,101.9675543
2009-05-10,관악구,107.6340933
2009-05-10,광진구,130.3612987
2009-05-10,구로구,96.25258182
2009-05-10,금천구,72.47769231
2009-05-10,노원구,82.00751381
2009-05-10,도봉구,76.52666667
2009-05-10,동대문구,100.234433
2009-05-10,동작구,134.2402139
2009-05-10,마포구,129.4392395
2009-05-10,서대문구,106.7958084
2009-05-10,서초구,127.4389803
2009-05-10,성동구,136.0971946
2009-05-10,성북구,100.9330986
2009-05-10,송파구,125.0533084
2009-05-10,양천구,118.2112145
2009-05-10,영등포구,114.245407
2009-05-10,용산구,123.0574815
2009-05-10,은평구,107.9137931
2009-05-10,종로구,111.3535385
2009-05-10,중구,141.0722667
2009-05-10,중랑구,79.90903704
2009-06-10,강남구,114.7993037
2009-06-10,강동구,129.0070479
2009-06-10,강북구,88.70433962
2009-06-10,강서구,99.85001942
2009-06-10,관악구,104.6962319
2009-06-10,광진구,131.5376667
2009-06-10,구로구,97.25224638
2009-06-10,금천구,83.14597403
2009-06-10,노원구,81.78027051
2009-06-10,도봉구,84.00278261
2009-06-10,동대문구,99.94306122
2009-06-10,동작구,136.97603
2009-06-10,마포구,130.490625
2009-06-10,서대문구,99.28580247
2009-06-10,서초구,125.2796135
2009-06-10,성동구,136.4988276
2009-06-10,성북구,107.6308911
2009-06-10,송파구,136.1312987
2009-06-10,양천구,117.492
2009-06-10,영등포구,118.9914754
2009-06-10,용산구,124.7130769
2009-06-10,은평구,99.67779141
2009-06-10,종로구,112.929
2009-06-10,중구,128.8080645
2009-06-10,중랑구,76.56984456
2009-07-10,강남구,113.5505095
2009-07-10,강동구,127.6241026
2009-07-10,강북구,85.1058
2009-07-10,강서구,100.3523312
2009-07-10,관악구,105.5327753
2009-07-10,광진구,128.7916867
2009-07-10,구로구,98.54827362
2009-07-10,금천구,73.39518987
2009-07-10,노원구,83.16472376
2009-07-10,도봉구,78.50288557
2009-07-10,동대문구,103.6776344
2009-07-10,동작구,131.9433449
2009-07-10,마포구,133.326338
2009-07-10,서대문구,95.26198582
2009-07-10,서초구,125.7259231
2009-07-10,성동구,136.6931599
2009-07-10,성북구,101.6359211
2009-07-10,송파구,127.7649369
2009-07-10,양천구,108.8226667
2009-07-10,영등포구,113.2952709
2009-07-10,용산구,123.3174603
2009-07-10,은평구,103.0074576
2009-07-10,종로구,98.13878788
2009-07-10,중구,123.5657971
2009-07-10,중랑구,81.72968889
2009-08-10,강남구,122.2751226
2009-08-10,강동구,128.3445687
2009-08-10,강북구,93.475
2009-08-10,강서구,99.56739677
2009-08-10,관악구,107.3312803
2009-08-10,광진구,135.9937662
2009-08-10,구로구,101.1076543
2009-08-10,금천구,80.95008
2009-08-10,노원구,85.84607539
2009-08-10,도봉구,80.82784661
2009-08-10,동대문구,111.0539496
2009-08-10,동작구,133.9135758
2009-08-10,마포구,130.7758599
2009-08-10,서대문구,107.330813
2009-08-10,서초구,130.752672
2009-08-10,성동구,134.3708257
2009-08-10,성북구,107.3685584
2009-08-10,송파구,126.817942
2009-08-10,양천구,114.5261488
2009-08-10,영등포구,110.3625532
2009-08-10,용산구,122.3824096
2009-08-10,은평구,95.30619565
2009-08-10,종로구,103.2746939
2009-08-10,중구,136.944
2009-08-10,중랑구,87.23031802
2009-09-10,강남구,108.4151793
2009-09-10,강동구,121.3431731
2009-09-10,강북구,99.57633333
2009-09-10,강서구,100.7922251
2009-09-10,관악구,107.4286992
2009-09-10,광진구,133.5160248
2009-09-10,구로구,97.69003003
2009-09-10,금천구,77.58
2009-09-10,노원구,90.46603476
2009-09-10,도봉구,88.46753799
2009-09-10,동대문구,109.4846774
2009-09-10,동작구,132.9911554
2009-09-10,마포구,129.3108108
2009-09-10,서대문구,102.9377451
2009-09-10,서초구,132.1640685
2009-09-10,성동구,138.6798502
2009-09-10,성북구,106.8994495
2009-09-10,송파구,125.3823043
2009-09-10,양천구,108.312294
2009-09-10,영등포구,110.912093
2009-09-10,용산구,128.8133333
2009-09-10,은평구,97.74697436
2009-09-10,종로구,115.6066667
2009-09-10,중구,140.1640816
2009-09-10,중랑구,91.0320339
2009-10-10,강남구,103.8865574
2009-10-10,강동구,122.0012397
2009-10-10,강북구,97.51639344
2009-10-10,강서구,92.88734884
2009-10-10,관악구,104.9175758
2009-10-10,광진구,125.5266667
2009-10-10,구로구,99.30915789
2009-10-10,금천구,87.91432099
2009-10-10,노원구,88.39398058
2009-10-10,도봉구,86.39131579
2009-10-10,동대문구,109.6555
2009-10-10,동작구,130.4316239
2009-10-10,마포구,132.0264444
2009-10-10,서대문구,107.7080374
2009-10-10,서초구,123.9096618
2009-10-10,성동구,132.896378
2009-10-10,성북구,101.90125
2009-10-10,송파구,122.8255072
2009-10-10,양천구,106.1920354
2009-10-10,영등포구,107.342234
2009-10-10,용산구,132.1241509
2009-10-10,은평구,103.1018966
2009-10-10,종로구,96.98421053
2009-10-10,중구,139.7815385
2009-10-10,중랑구,82.61832061
2009-11-10,강남구,109.9187149
2009-11-10,강동구,117.6500943
2009-11-10,강북구,91.25268293
2009-11-10,강서구,99.96774566
2009-11-10,관악구,104.9791398
2009-11-10,광진구,133.016129
2009-11-10,구로구,94.30427586
2009-11-10,금천구,75.35708333
2009-11-10,노원구,93.10780142
2009-11-10,도봉구,80.74942149
2009-11-10,동대문구,99.01413333
2009-11-10,동작구,130.1917526
2009-11-10,마포구,134.5788034
2009-11-10,서대문구,98.65744681
2009-11-10,서초구,115.3499379
2009-11-10,성동구,130.972069
2009-11-10,성북구,98.44656934
2009-11-10,송파구,126.700297
2009-11-10,양천구,110.1859091
2009-11-10,영등포구,102.1788235
2009-11-10,용산구,99.57868852
2009-11-10,은평구,106.4966292
2009-11-10,종로구,88.41037037
2009-11-10,중구,136.488
2009-11-10,중랑구,81.40069767
2009-12-10,강남구,116.1896
2009-12-10,강동구,128.6233113
2009-12-10,강북구,91.44952381
2009-12-10,강서구,99.38191617
2009-12-10,관악구,103.9217391
2009-12-10,광진구,128.2678947
2009-12-10,구로구,97.69883721
2009-12-10,금천구,77.44913043
2009-12-10,노원구,82.20411215
2009-12-10,도봉구,78.11489655
2009-12-10,동대문구,102.1990551
2009-12-10,동작구,128.5339344
2009-12-10,마포구,126.7474783
2009-12-10,서대문구,96.02519084
2009-12-10,서초구,128.5975092
2009-12-10,성동구,137.192562
2009-12-10,성북구,101.610069
2009-12-10,송파구,130.0249524
2009-12-10,양천구,115.782377
2009-12-10,영등포구,113.0296552
2009-12-10,용산구,116.5532653
2009-12-10,은평구,96.1825
2009-12-10,종로구,101.8376923
2009-12-10,중구,133.5358333
2009-12-10,중랑구,80.817
2010-01-10,강남구,115.1913136
2010-01-10,강동구,123.9526462
2010-01-10,강북구,95.7705
2010-01-10,강서구,101.0594093
2010-01-10,관악구,100.5246753
2010-01-10,광진구,135.1898333
2010-01-10,구로구,98.50821782
2010-01-10,금천구,79.97636364
2010-01-10,노원구,82.70330749
2010-01-10,도봉구,80.63211111
2010-01-10,동대문구,114.4140625
2010-01-10,동작구,127.9926667
2010-01-10,마포구,128.6821769
2010-01-10,서대문구,102.5225263
2010-01-10,서초구,108.5751276
2010-01-10,성동구,134.4018824
2010-01-10,성북구,100.6435583
2010-01-10,송파구,123.8600519
2010-01-10,양천구,124.4822857
2010-01-10,영등포구,115.0387773
2010-01-10,용산구,132.5004444
2010-01-10,은평구,102.7164615
2010-01-10,종로구,98.13931034
2010-01-10,중구,144.8962963
2010-01-10,중랑구,84.16175439
2010-02-10,강남구,112.8361204
2010-02-10,강동구,117.5452669
2010-02-10,강북구,85.21673469
2010-02-10,강서구,97.97156627
2010-02-10,관악구,104.8563889
2010-02-10,광진구,120.5781818
2010-02-10,구로구,99.95102041
2010-02-10,금천구,86.51
2010-02-10,노원구,79.36226027
2010-02-10,도봉구,85.92696296
2010-02-10,동대문구,111.7594326
2010-02-10,동작구,137.6826891
2010-02-10,마포구,122.2490698
2010-02-10,서대문구,101.97
2010-02-10,서초구,121.0444765
2010-02-10,성동구,137.9791453
2010-02-10,성북구,104.86
2010-02-10,송파구,124.7624779
2010-02-10,양천구,111.4989189
2010-02-10,영등포구,113.1069841
2010-02-10,용산구,137.6281818
2010-02-10,은평구,113.0984242
2010-02-10,종로구,108.269697
2010-02-10,중구,132.7178571
2010-02-10,중랑구,80.01531532
2010-03-10,강남구,115.2115415
2010-03-10,강동구,116.9586831
2010-03-10,강북구,94.86782609
2010-03-10,강서구,98.06390244
2010-03-10,관악구,103.4750746
2010-03-10,광진구,120.6302913
2010-03-10,구로구,85.37267327
2010-03-10,금천구,79.49345455
2010-03-10,노원구,78.51100977
2010-03-10,도봉구,76.38481928
2010-03-10,동대문구,106.1951515
2010-03-10,동작구,129.3727132
2010-03-10,마포구,125.93072
2010-03-10,서대문구,103.7801389
2010-03-10,서초구,113.4496246
2010-03-10,성동구,133.5504
2010-03-10,성북구,106.3789109
2010-03-10,송파구,127.263122
2010-03-10,양천구,110.153956
2010-03-10,영등포구,108.3426136
2010-03-10,용산구,124.1368889
2010-03-10,은평구,116.9927805
2010-03-10,종로구,110.442381
2010-03-10,중구,132.5544
2010-03-10,중랑구,86.40780822
2010-04-10,강남구,102.9072821
2010-04-10,강동구,116.9932877
2010-04-10,강북구,88.01294118
2010-04-10,강서구,94.60544218
2010-04-10,관악구,100.2482667
2010-04-10,광진구,128.352
2010-04-10,구로구,87.78948148
2010-04-10,금천구,82.46301887
2010-04-10,노원구,73.55983264
2010-04-10,도봉구,80.47803922
2010-04-10,동대문구,102.4010204
2010-04-10,동작구,127.469863
2010-04-10,마포구,118.8395506
2010-04-10,서대문구,96.43038462
2010-04-10,서초구,108.3812766
2010-04-10,성동구,129.7517021
2010-04-10,성북구,98.47242424
2010-04-10,송파구,140.4193277
2010-04-10,양천구,97.98955882
2010-04-10,영등포구,105.2782796
2010-04-10,용산구,97.31534884
2010-04-10,은평구,106.6841935
2010-04-10,종로구,109.1316667
2010-04-10,중구,132.7706667
2010-04-10,중랑구,86.95514563
2010-05-10,강남구,124.9776543
2010-05-10,강동구,120.5591803
2010-05-10,강북구,90.28842105
2010-05-10,강서구,101.7874138
2010-05-10,관악구,102.8211594
2010-05-10,광진구,128.1194737
2010-05-10,구로구,90.18305882
2010-05-10,금천구,72.08615385
2010-05-10,노원구,72.01892157
2010-05-10,도봉구,70.29211009
2010-05-10,동대문구,100.8122807
2010-05-10,동작구,130.1079365
2010-05-10,마포구,119.7607407
2010-05-10,서대문구,95.75402597
2010-05-10,서초구,112.2977193
2010-05-10,성동구,138.4358065
2010-05-10,성북구,98.28829787
2010-05-10,송파구,138.6315152
2010-05-10,양천구,109.0131579
2010-05-10,영등포구,103.6223404
2010-05-10,용산구,129.6988235
2010-05-10,은평구,111.59825
2010-05-10,종로구,89.21285714
2010-05-10,중구,99.28545455
2010-05-10,중랑구,88.11324324
2010-06-10,강남구,118.4824865
2010-06-10,강동구,121.5590977
2010-06-10,강북구,83.03478261
2010-06-10,강서구,95.34661157
2010-06-10,관악구,99.20692308
2010-06-10,광진구,128.4196
2010-06-10,구로구,90.82597701
2010-06-10,금천구,72.26769231
2010-06-10,노원구,73.59972222
2010-06-10,도봉구,72.58808511
2010-06-10,동대문구,100.4110345
2010-06-10,동작구,134.816087
2010-06-10,마포구,125.0221212
2010-06-10,서대문구,97.00146341
2010-06-10,서초구,114.4004651
2010-06-10,성동구,136.2088
2010-06-10,성북구,95.75594595
2010-06-10,송파구,133.1049718
2010-06-10,양천구,115.3006557
2010-06-10,영등포구,114.9594937
2010-06-10,용산구,106.3873333
2010-06-10,은평구,114.7247619
2010-06-10,종로구,93.51625
2010-06-10,중구,131.9741176
2010-06-10,중랑구,80.41363636
2010-07-10,강남구,117.2213333
2010-07-10,강동구,121.0639437
2010-07-10,강북구,84.2525
2010-07-10,강서구,102.3727451
2010-07-10,관악구,107.824918
2010-07-10,광진구,134.9606452
2010-07-10,구로구,96.66468085
2010-07-10,금천구,72.2916129
2010-07-10,노원구,71.67145833
2010-07-10,도봉구,69.8758
2010-07-10,동대문구,110.0559459
2010-07-10,동작구,121.3911538
2010-07-10,마포구,119.1866667
2010-07-10,서대문구,95.5373913
2010-07-10,서초구,101.654152
2010-07-10,성동구,130.1841935
2010-07-10,성북구,103.2147727
2010-07-10,송파구,135.8126374
2010-07-10,양천구,113.1793103
2010-07-10,영등포구,109.0541333
2010-07-10,용산구,103.3006667
2010-07-10,은평구,126.7438835
2010-07-10,종로구,90.69647059
2010-07-10,중구,141.8885714
2010-07-10,중랑구,80.9884058
2010-08-10,강남구,120.8634951
2010-08-10,강동구,120.9303401
2010-08-10,강북구,83.56216216
2010-08-10,강서구,89.09504274
2010-08-10,관악구,106.7417647
2010-08-10,광진구,126.6326087
2010-08-10,구로구,87.80231579
2010-08-10,금천구,67.39688889
2010-08-10,노원구,74.66762887
2010-08-10,도봉구,65.59555556
2010-08-10,동대문구,94.42184615
2010-08-10,동작구,126.0838462
2010-08-10,마포구,115.0476923
2010-08-10,서대문구,100.305
2010-08-10,서초구,119.6250323
2010-08-10,성동구,129.8893548
2010-08-10,성북구,97.5954717
2010-08-10,송파구,136.2463158
2010-08-10,양천구,124.5225197
2010-08-10,영등포구,100.4190588
2010-08-10,용산구,124.3274286
2010-08-10,은평구,131.395443
2010-08-10,종로구,103.8123077
2010-08-10,중구,109.6528571
2010-08-10,중랑구,75.71346939
2010-09-10,강남구,117.0817117
2010-09-10,강동구,126.8538308
2010-09-10,강북구,89.99090909
2010-09-10,강서구,93.7176378
2010-09-10,관악구,95.07807018
2010-09-10,광진구,141.416
2010-09-10,구로구,89.37449541
2010-09-10,금천구,71.24487805
2010-09-10,노원구,74.8517193
2010-09-10,도봉구,78.70927536
2010-09-10,동대문구,109.0641096
2010-09-10,동작구,131.1451429
2010-09-10,마포구,130.4014925
2010-09-10,서대문구,99.029
2010-09-10,서초구,113.0386667
2010-09-10,성동구,125.7281081
2010-09-10,성북구,97.89959732
2010-09-10,송파구,142.1157944
2010-09-10,양천구,113.2130496
2010-09-10,영등포구,97.07977778
2010-09-10,용산구,125.5884211
2010-09-10,은평구,122.4085542
2010-09-10,종로구,105.7476923
2010-09-10,중구,133.3373333
2010-09-10,중랑구,85.26
2010-10-10,강남구,123.4816076
2010-10-10,강동구,122.6807493
2010-10-10,강북구,83.42916667
2010-10-10,강서구,97.61881279
2010-10-10,관악구,105.2589011
2010-10-10,광진구,136.5341667
2010-10-10,구로구,88.40183673
2010-10-10,금천구,75.64461538
2010-10-10,노원구,74.04175824
2010-10-10,도봉구,72.56897778
2010-10-10,동대문구,100.496259
2010-10-10,동작구,126.3137405
2010-10-10,마포구,126.9897436
2010-10-10,서대문구,99.98962264
2010-10-10,서초구,127.9823529
2010-10-10,성동구,127.1766667
2010-10-10,성북구,99.25819742
2010-10-10,송파구,144.5718293
2010-10-10,양천구,132.3406623
2010-10-10,영등포구,99.96586957
2010-10-10,용산구,121.7512903
2010-10-10,은평구,118.5237989
2010-10-10,종로구,108.06
2010-10-10,중구,130.892
2010-10-10,중랑구,79.84845528
2010-11-10,강남구,112.4030054
2010-11-10,강동구,129.5894186
2010-11-10,강북구,94.24571429
2010-11-10,강서구,101.1023827
2010-11-10,관악구,102.0148815
2010-11-10,광진구,121.6642105
2010-11-10,구로구,95.17455446
2010-11-10,금천구,77.86965517
2010-11-10,노원구,78.55934959
2010-11-10,도봉구,67.4384556
2010-11-10,동대문구,103.9254286
2010-11-10,동작구,138.0741704
2010-11-10,마포구,128.8512766
2010-11-10,서대문구,96.79508772
2010-11-10,서초구,116.6246067
2010-11-10,성동구,130.4353216
2010-11-10,성북구,100.4222378
2010-11-10,송파구,136.8019368
2010-11-10,양천구,127.9877612
2010-11-10,영등포구,105.0747208
2010-11-10,용산구,127.3857143
2010-11-10,은평구,124.4326275
2010-11-10,종로구,128.8714286
2010-11-10,중구,132.8216667
2010-11-10,중랑구,82.63826923
2010-12-10,강남구,117.1922615
2010-12-10,강동구,131.2943935
2010-12-10,강북구,91.11617978
2010-12-10,강서구,104.1909155
2010-12-10,관악구,104.8140782
2010-12-10,광진구,125.6025714
2010-12-10,구로구,97.06859504
2010-12-10,금천구,74.05392857
2010-12-10,노원구,81.13656198
2010-12-10,도봉구,78.35287449
2010-12-10,동대문구,105.6941333
2010-12-10,동작구,133.8509333
2010-12-10,마포구,127.7332948
2010-12-10,서대문구,93.21242236
2010-12-10,서초구,110.627112
2010-12-10,성동구,130.7675269
2010-12-10,성북구,106.1720137
2010-12-10,송파구,132.5697596
2010-12-10,양천구,119.4849846
2010-12-10,영등포구,110.5215936
2010-12-10,용산구,122.610303
2010-12-10,은평구,117.8806796
2010-12-10,종로구,107.2914286
2010-12-10,중구,133.3464151
2010-12-10,중랑구,86.62604317
2011-01-10,강남구,129.4824474
2011-01-10,강동구,125.8278914
2011-01-10,강북구,91.11031746
2011-01-10,강서구,103.0140933
2011-01-10,관악구,101.7257613
2011-01-10,광진구,137.7318621
2011-01-10,구로구,97.30335294
2011-01-10,금천구,80.98835821
2011-01-10,노원구,79.70461538
2011-01-10,도봉구,74.68071217
2011-01-10,동대문구,101.3038393
2011-01-10,동작구,135.5810769
2011-01-10,마포구,129.7635652
2011-01-10,서대문구,102.0542683
2011-01-10,서초구,129.7757457
2011-01-10,성동구,130.4269314
2011-01-10,성북구,104.5674109
2011-01-10,송파구,140.9600456
2011-01-10,양천구,118.7815047
2011-01-10,영등포구,113.8704437
2011-01-10,용산구,148.6939024
2011-01-10,은평구,117.7201878
2011-01-10,종로구,125.1381395
2011-01-10,중구,135.7408333
2011-01-10,중랑구,86.20232044
2011-02-10,강남구,125.6210294
2011-02-10,강동구,123.464357
2011-02-10,강북구,88.71689655
2011-02-10,강서구,99.08035461
2011-02-10,관악구,105.8000837
2011-02-10,광진구,132.3510526
2011-02-10,구로구,93.40263473
2011-02-10,금천구,74.56886076
2011-02-10,노원구,79.5951463
2011-02-10,도봉구,74.80596364
2011-02-10,동대문구,101.4578641
2011-02-10,동작구,130.7709346
2011-02-10,마포구,130.1891566
2011-02-10,서대문구,98.58568306
2011-02-10,서초구,127.8783766
2011-02-10,성동구,132.7525714
2011-02-10,성북구,101.616477
2011-02-10,송파구,131.2806192
2011-02-10,양천구,113.8860079
2011-02-10,영등포구,108.6736965
2011-02-10,용산구,140.5105051
2011-02-10,은평구,111.6496996
2011-02-10,종로구,119.5554545
2011-02-10,중구,132.4408333
2011-02-10,중랑구,87.51118483
2011-03-10,강남구,127.3507443
2011-03-10,강동구,118.5721176
2011-03-10,강북구,85.92126126
2011-03-10,강서구,96.45903614
2011-03-10,관악구,103.3070352
2011-03-10,광진구,137.6435514
2011-03-10,구로구,93.0299639
2011-03-10,금천구,75.57917526
2011-03-10,노원구,80.63324324
2011-03-10,도봉구,74.48761566
2011-03-10,동대문구,104.1909453
2011-03-10,동작구,129.3484043
2011-03-10,마포구,131.8875281
2011-03-10,서대문구,102.5942424
2011-03-10,서초구,128.2533333
2011-03-10,성동구,134.8181818
2011-03-10,성북구,96.85924855
2011-03-10,송파구,126.8233992
2011-03-10,양천구,115.0076744
2011-03-10,영등포구,105.2341365
2011-03-10,용산구,109.6325301
2011-03-10,은평구,104.5000976
2011-03-10,종로구,107.5285294
2011-03-10,중구,127.6874419
2011-03-10,중랑구,84.55509804
2011-04-10,강남구,131.5752191
2011-04-10,강동구,114.5795614
2011-04-10,강북구,96.39315789
2011-04-10,강서구,95.65488987
2011-04-10,관악구,107.42
2011-04-10,광진구,135.8021429
2011-04-10,구로구,104.8274194
2011-04-10,금천구,69.6976
2011-04-10,노원구,78.89564356
2011-04-10,도봉구,72.25735683
2011-04-10,동대문구,106.0774684
2011-04-10,동작구,131.2413714
2011-04-10,마포구,126.2738318
2011-04-10,서대문구,103.9073504
2011-04-10,서초구,116.7935747
2011-04-10,성동구,130.9867742
2011-04-10,성북구,99.4828877
2011-04-10,송파구,127.3179736
2011-04-10,양천구,120.4505641
2011-04-10,영등포구,111.0285714
2011-04-10,용산구,138.0407692
2011-04-10,은평구,100.6470064
2011-04-10,종로구,132.1575758
2011-04-10,중구,136.7147826
2011-04-10,중랑구,87.26229008
2011-05-10,강남구,130.1309091
2011-05-10,강동구,139.1588652
2011-05-10,강북구,86.72646154
2011-05-10,강서구,101.9250962
2011-05-10,관악구,105.4704545
2011-05-10,광진구,133.7772414
2011-05-10,구로구,93.46067797
2011-05-10,금천구,76.11066667
2011-05-10,노원구,72.52577428
2011-05-10,도봉구,76.40435233
2011-05-10,동대문구,106.8326316
2011-05-10,동작구,131.4623438
2011-05-10,마포구,129.2027184
2011-05-10,서대문구,100.5514961
2011-05-10,서초구,124.5965258
2011-05-10,성동구,129.1658407
2011-05-10,성북구,105.9605208
2011-05-10,송파구,133.4828125
2011-05-10,양천구,110.0840964
2011-05-10,영등포구,115.0569231
2011-05-10,용산구,150.6782222
2011-05-10,은평구,99.80634483
2011-05-10,종로구,107.950625
2011-05-10,중구,129.5014815
2011-05-10,중랑구,81.73171875
2011-06-10,강남구,120.2978358
2011-06-10,강동구,127.2021698
2011-06-10,강북구,91.97316456
2011-06-10,강서구,109.3218333
2011-06-10,관악구,107.2361818
2011-06-10,광진구,138.556
2011-06-10,구로구,94.4704878
2011-06-10,금천구,70.09692308
2011-06-10,노원구,73.41335038
2011-06-10,도봉구,74.81015707
2011-06-10,동대문구,105.97
2011-06-10,동작구,135.140381
2011-06-10,마포구,126.7793939
2011-06-10,서대문구,96.18980392
2011-06-10,서초구,125.056
2011-06-10,성동구,131.0670588
2011-06-10,성북구,103.3457971
2011-06-10,송파구,129.4570175
2011-06-10,양천구,117.688
