"","x"
"debt",-11.7409210264206
"prestaciones",-11.724833299145
"app",-11.7125205688837
"died",-11.6964714062693
"parece",-11.6906977346112
"develop",-11.690508840442
"continually",-11.6900846063862
"havin",-11.6882387821315
"damagei",-11.6843085854237
"current",-11.655417981772
"issued",-11.6466189836065
"doubletap",-11.6397303878608
"distracting",-11.5707684834349
"eastern",-11.5583252597414
"question",-11.5548440868721
"doesnt",-11.5471380118462
"set",-11.5329878288862
"optional",-11.5314683042812
"sooner",-11.5091622265515
"prepaid",-11.5086398182438
"vital",-11.5078130785698
"occasions",-11.5040109220748
"maintained",-11.4966584682168
"hoot",-11.4931590898973
"reactivation",-11.4884366944549
"designcraftsmanship",-11.4829791322318
"black",-11.4809341749765
"levels",-11.4664298561341
"push",-11.4392429385662
"bring",-11.4081515384324
"devoluci√å√ín",-11.3968458275558
"broken",-11.3829395584611
"excellentif",-11.3726342326112
"sounding",-11.3703838880408
"exploding",-11.3549393586057
"symmetrical",-11.3409278044687
"expires",-11.335660860255
"phonesthe",-11.3311598972692
"waist",-11.3262148590266
"couldt",-11.3233985931846
"countryits",-11.3186432722316
"ear",-11.3076528682799
"possession",-11.3049264382953
"draining",-11.2920500113681
"phone",-11.2892128836271
"ins",-11.282145689526
"tofor",-11.266016308652
"badthe",-11.2589485485814
"deadline",-11.2588272075233
"device√å√∑√•√ä",-11.2535639826559
"competitor",-11.2480348016277
"roadupdate",-11.2270609998195
"jitterbug",-11.2191122880845
"untill",-11.2186994573613
"guys",-11.2144776844976
"linkedin",-11.204072926457
"latin",-11.1944016836741
"cardit",-11.1837312078504
"quiet",-11.1756273245416
"endscreenthe",-11.1723747669765
"legitimate",-11.1612828191199
"moms",-11.1216427826856
"comical",-11.1158255667866
"neededmy",-11.111638944086
"shifty",-11.1076465823698
"redline",-11.1029066196808
"computers",-11.1011247120356
"matte",-11.0980149694804
"choreit",-11.0741487111058
"underneath",-11.0692498602795
"viewable",-11.054157849569
"menus",-11.0497607818169
"ended",-11.0429564398701
"supper",-11.0422927094006
"monthyou",-11.0372039706587
"captivate",-11.0360471598232
"term",-11.032848209529
"mainethe",-10.9999770324114
"praised",-10.9579952023702
"fact",-10.9507915305216
"equation",-10.949130701245
"liar",-10.9387836743094
"gti",-10.9202631247226
"updateextras",-10.9174658475917
"blueif",-10.9023391018284
"proximity",-10.8966440338179
"bad",-10.8936094492326
"fedex",-10.8878926735192
"moments",-10.8834424519759
"extensive",-10.8816891142662
"basicly",-10.8804738489212
"awful",-10.8797048276405
"discontinuing",-10.8785867285238
"wages",-10.8776001401374
"firm",-10.8730169194602
"default",-10.8488831823429
"spreadsheet",-10.826081028031
"listings",-10.820805197425
"allrate",-10.8168671513832
"pro",-10.8055588707724
"yay",-10.7827714071879
"flop",-10.7558004132584
"suckif",-10.7547676151185
"doim",-10.7354255974339
"awesomei",-10.7175095113597
"stories",-10.710090345597
"farmy",-10.6910506580638
"gesture",-10.6865369372621
"skinwhile",-10.6786442597273
"yetpurchased",-10.6772079857918
"puts",-10.6640905240201
"benchmarks",-10.6420305987699
"vende",-10.6363080918497
"glue",-10.6229661700218
"aspects",-10.5848194295813
"gentle",-10.5573500660816
"stars",-10.5447243186766
"left",-10.5254485503307
"eventually",-10.5252024035921
"fire",-10.5167989710051
"move",-10.5081678110654
"optimization",-10.5021537887377
"greatall",-10.4968623309096
"permitted",-10.4923476688514
"driver",-10.4793111097864
"qualcomm",-10.4639533677198
"technicalities",-10.462887429261
"camerasimply",-10.4557301897843
"onebattery",-10.4541203061217
"format",-10.4508569580863
"extender",-10.430870050673
"inaccurate",-10.4032050604114
"failed",-10.3352801021401
"sons",-10.332697619812
"funtion",-10.3190123447362
"yetthis",-10.2841806498494
"wif",-10.2677278188729
"flick",-10.244306882729
"neighbor",-10.2274453522897
"prayer",-10.2183921289161
"determined",-10.2175360033275
"itsamsung",-10.204611699983
"stations",-10.1907595365059
"timesif",-10.1864409319751
"fatal",-10.1810262136569
"actions",-10.1768946408503
"morethis",-10.144497470026
"dealz",-10.1430472021901
"unavailable",-10.1357721869526
"reside",-10.1339894244746
"pauseslocks",-10.1193121390166
"profilefacts",-10.1129499589418
"loaded",-10.0950883422674
"observed",-10.0673871571825
"guaranty",-10.0634318117035
"comings",-10.060393024313
"ownership",-10.0568615228074
"thumb",-10.0545986716872
"click",-10.0463092137812
"place",-10.0384084808635
"elite",-10.034842368295
"mere",-10.0235378956955
"add",-10.0128992536906
"daysif",-10.0086922658904
"bloated",-10.0045237928605
"discovered",-10.0040604392827
"allowed",-9.99276112201619
"sample",-9.9838201258894
"knew",-9.98190733613299
"secondsi",-9.97684661733765
"entertain",-9.97530644019269
"decently",-9.97520915965087
"gig",-9.97257926838764
"conversation",-9.96877638433418
"german",-9.96568872226752
"bundled",-9.95424209869624
"dell",-9.94473388143688
"jotting",-9.94139684390438
"preprogrammed",-9.92658530987141
"reminder",-9.89902674410618
"grainy",-9.88830704824097
"exception",-9.88097338367482
"panel",-9.86833921210872
"beg",-9.8530935656846
"sprocessing",-9.84376584763266
"publicidad",-9.79113868543169
"download",-9.79038198147569
"magically",-9.78839724836856
"snap",-9.77201414653567
"initially",-9.77017830468356
"priceperformance",-9.76540136050364
"asked",-9.76526172589248
"block",-9.75646233328422
"lucky",-9.73820473190871
"document",-9.73236573210045
"higher",-9.72917625303539
"damage",-9.72597452626279
"installed",-9.71897717107979
"refrigerators",-9.71191336837652
"defective",-9.71083399011449
"insanely",-9.70929785332082
"menciona",-9.69196875212057
"freeze",-9.67917412822024
"obstaclesas",-9.67749530417974
"arc",-9.6657257158323
"act",-9.66520439202811
"reminiscent",-9.66122816151906
"priate",-9.65222200562211
"wich",-9.65095122695368
"backwards",-9.64458152705101
"tinny",-9.63703087572993
"uneed",-9.63449406967887
"superfast",-9.62379700550641
"ivr",-9.61150763061329
"severe",-9.61072769994731
"repent",-9.60620458755573
"eyes",-9.60194787563406
"owners",-9.59114074794199
"ocd",-9.57961322535481
"alertembedding",-9.56280703283848
"plusmedia",-9.55399580473813
"fixed",-9.548809873194
"bothers",-9.546578874934
"moneyoverall",-9.53407402506875
"hoped",-9.53111043573789
"lasting",-9.52823401547177
"goodbut",-9.52613997557267
"power",-9.51027909864495
"specifics",-9.50864671376634
"buildi",-9.49609694277808
"linked",-9.48197709054767
"caribbean",-9.47721710818909
"displaythis",-9.44092365083222
"projected",-9.4399544519004
"compatible",-9.438711817617
"blanksave",-9.43826037736869
"dirty",-9.43403741581614
"compact",-9.43135240585125
"seconds",-9.43003663020077
"dock",-9.41237861566221
"weekall",-9.40928720348609
"eyesight",-9.39795219139589
"dollars",-9.39664682221844
"yhe",-9.38830350268965
"confirm",-9.38145321722143
"onehand",-9.37535890524535
"macxpert",-9.34674381412496
"inserted",-9.34520786347332
"abroad",-9.33601563691567
"butch",-9.33255533498674
"frm",-9.32515479941999
"blue",-9.30918638276915
"seachange",-9.30821799481843
"excessive",-9.3079768852165
"operation",-9.30169881891758
"walkman",-9.2980526861465
"confusingits",-9.29049910454105
"sells",-9.27839889095518
"connected",-9.26169350247465
"carribbean",-9.2525236566723
"internal",-9.24412763464916
"daily",-9.23440242504189
"professionalism",-9.22612276509443
"clocks",-9.2243125295396
"simplemost",-9.2201318668288
"constantly",-9.21255911187916
"discovering",-9.20801119676248
"glitching",-9.20762273466562
"confusion",-9.20220932386729
"shows",-9.18811188960487
"position",-9.17177748820665
"phablets",-9.16270825840187
"news",-9.12953380412753
"internationally",-9.12858045024475
"includedthats",-9.12344943466965
"coming",-9.12321473818491
"submitted",-9.11292200179167
"northern",-9.0759568863458
"batteries",-9.07481769448143
"conclude",-9.07434061301978
"tmob",-9.05130458132912
"system",-9.04995398119591
"lifting",-9.01950865893278
"unbranded",-9.01716585946068
"batterysaving",-9.01236852328257
"dissapointing",-9.00560460909779
"crashes",-8.9979497014557
"orientation",-8.99620036739611
"sceptical",-8.99396693407619
"sleeping",-8.95848681435239
"departments",-8.95825878975031
"tmobilei",-8.95522662836804
"file",-8.93680442553003
"supreme",-8.93336132295948
"blownup",-8.93135157425617
"yearis",-8.92458001005629
"bringing",-8.90546523579428
"connect",-8.90290119072099
"inside",-8.89312416821107
"specsskip",-8.89308338797225
"wonderfuli",-8.8890489627898
"unique",-8.88222803742168
"shoddy",-8.87862317339005
"crag",-8.87300712083848
"calling",-8.86095055676851
"eÄ∞√bi",-8.84734322396174
"tampering",-8.84400007979742
"contrast",-8.83376423334138
"based",-8.82683240286022
"restaurant",-8.81023985341751
"tapatalk",-8.79420401276316
"faulti",-8.79060007117742
"costwho",-8.79040017062321
"charginga",-8.78836529182967
"hangs",-8.78350231214228
"browsing",-8.7766867410347
"senses",-8.77150329859569
"minimalistic",-8.7596777392639
"professionallove",-8.74649734786231
"success",-8.73454556502958
"proportioned",-8.71966551522078
"flies",-8.69826484102065
"customizable",-8.69652433422795
"font",-8.66833614323054
"expesive",-8.66501353160171
"authenticate",-8.65274019259166
"evidence",-8.63874811004995
"buttonwonderful",-8.63527142775869
"contry",-8.62072563150635
"frontal",-8.59619598002601
"laggybuggy",-8.5935567195082
"plays",-8.59010385249997
"follow",-8.58658768554502
"sanpdragon",-8.5746011096154
"extended",-8.56716875663644
"horrid",-8.55593264809129
"boy",-8.55177173689699
"record",-8.54621106967751
"claimed",-8.53054064184013
"improving",-8.52666903020784
"maxthon",-8.52450188325595
"singapore√•¬¨",-8.51992834668803
"currentlydisplay",-8.51074470984251
"cheep",-8.49526454306086
"bud",-8.49002636428644
"countless",-8.48506195124265
"greateven",-8.48455840350353
"reflect",-8.46156183192531
"fallen",-8.45272687116087
"external",-8.45155108543073
"jumped",-8.43657445784499
"resetdidnt",-8.43277148267737
"called",-8.43210137044836
"runs",-8.4208648870581
"faulty",-8.41042584897855
"reply",-8.40632747847122
"screem",-8.39760807047629
"essentialsit",-8.36756928732954
"cameral",-8.36250112126008
"volume",-8.34822107782287
"lowest",-8.34610349121647
"statuses",-8.34578314364178
"despiste",-8.34102950370844
"audio",-8.33603078542381
"exp",-8.33365472391026
"consumption",-8.32870989422967
"stable",-8.3280958060063
"corner",-8.32760772476568
"toto",-8.31537787067762
"messaging",-8.29425835968032
"happening",-8.29311231087603
"support",-8.27648036906693
"hate",-8.27553334909649
"somone",-8.27379192144904
"programing",-8.27266565723369
"dollar",-8.26457468744122
"parked",-8.25983441823351
"notified",-8.24848209995357
"thiseven",-8.23733450466709
"activated",-8.23014808665524
"gen",-8.21102503627457
"wikipedias",-8.20648705663091
"kickstand",-8.20602234326292
"rooting",-8.20273082896124
"returned",-8.18652044905707
"messed",-8.18508262925072
"wealthiest",-8.17266900080384
"con",-8.17044041187706
"crash",-8.15916001255208
"luckily",-8.15605814014029
"indication",-8.1348744558709
"tex",-8.13305409048163
"photos",-8.12960941821677
"dialer",-8.09657812418603
"appearance",-8.09387573571627
"prolly",-8.0914092509151
"management",-8.08153448809834
"published",-8.07223351526712
"effects",-8.0623325990445
"knock",-8.06082961916731
"fee",-8.06076215485476
"satisfies",-8.04758049570051
"invasive",-8.04220654568625
"benchmark",-8.04028569374495
"cleaner",-8.03808729496649
"chargingi",-8.03001192848756
"cdma",-8.02689959846666
"thinks",-8.01583614288128
"older",-8.01196908910808
"cheap",-7.99331130766296
"kindathe",-7.99039273274284
"filtration",-7.9862875820021
"subsequently",-7.97027735906205
"capacitive",-7.96771572983233
"chip",-7.96522787698753
"talktextdata",-7.95879062313658
"types",-7.94788535594523
"overlook",-7.93969528556611
"lgg",-7.92808114526501
"version",-7.92397048539634
"enjoys",-7.90967757557086
"jad",-7.90908791574354
"living",-7.90453099514353
"nowit",-7.90177850139177
"sun",-7.88859420330644
"suckedbad",-7.8862127741762
"find",-7.88070369045442
"neva",-7.86934638266059
"truthi",-7.86782536706722
"solve",-7.850541183717
"motherboard",-7.84641071172815
"phonepeople",-7.82411266698606
"laymen",-7.81836020492712
"exploted",-7.81510636330932
"waterproofpersonally",-7.8023718582196
"camer",-7.79971473183941
"completely",-7.79169018894917
"row",-7.79105661334432
"soundhound",-7.78625888201856
"processing",-7.77728629271158
"mobility",-7.76247426667703
"ditched",-7.75519323925552
"fills",-7.74200942164745
"chrips",-7.74069026351141
"flaws",-7.7265223693071
"geeksquad",-7.71967192630171
"emaili",-7.71174885496749
"mgo",-7.70765270696999
"recognized",-7.70062461915416
"looked",-7.67616975079989
"att",-7.67149904441325
"leaving",-7.66832119824006
"configurable",-7.62857549455108
"vcr",-7.62121892505199
"sat",-7.61183184954258
"contrto",-7.60559897783527
"secure",-7.59582574281508
"notch",-7.59145391419326
"webpage",-7.58414148260757
"phonewhich",-7.57891622497353
"versionthe",-7.57756870586781
"parks",-7.56108883022331
"charger",-7.55280645082132
"professionalbattery",-7.523032028398
"gpsnegative",-7.51807554833389
"earbuds",-7.51712326564733
"duped",-7.51184571204799
"greatish",-7.50436396128397
"robust",-7.49386484495402
"perfectthe",-7.48696192313889
"displayed",-7.45246771498331
"studio",-7.43712070351073
"anyoneunfortunately",-7.43465720133586
"dissappoint",-7.43378911445415
"greatcertainly",-7.42509600992652
"primarily",-7.42494413213764
"nonoperational",-7.42303359980792
"itand",-7.41551087357577
"productoa",-7.41202801594995
"delightsmy",-7.41036545650263
"securely",-7.40991075168805
"hrs",-7.40847410752654
"gta",-7.40251177897468
"ages",-7.40224898359205
"replaces",-7.3841345747934
"tradein",-7.38244106171202
"cartoon",-7.37489044321824
"ramit",-7.37370231606537
"thirty",-7.37007115900459
"tag",-7.36649421329672
"receipt",-7.36063923722176
"window",-7.34345473433845
"surerecommend",-7.33986265897302
"thatsamsung",-7.33268383800803
"progressively",-7.32579148621005
"canceled",-7.32287486110975
"unprecise",-7.31000792539327
"microusb",-7.30155461653765
"netowrk",-7.2920003540092
"lock",-7.28207783187607
"phantom",-7.28077819338718
"tmoblie",-7.28022602782692
"glitches",-7.27860316062153
"mcujjvfiij",-7.27829068367358
"battery",-7.27140807036505
"headset",-7.26401904272539
"disappointed",-7.25737587623122
"india",-7.25453434089919
"pickpocketed",-7.2415775982061
"saturday",-7.23982303208152
"safely",-7.23351065578445
"genuine",-7.23088826089637
"broad",-7.22826784531752
"blood",-7.22166861554495
"thingsthe",-7.21430161211847
"brightness",-7.21088223326924
"designno",-7.20921004584584
"contracy",-7.20543608727961
"verizonyour",-7.19603520318437
"miami",-7.19158732667463
"sideways",-7.19140578517859
"garbage",-7.17847078610742
"honoredsoooounless",-7.17422692509581
"gained",-7.17065531057349
"instruction",-7.15641350271648
"storm",-7.15636057359851
"zillion",-7.1530047777744
"costo",-7.14710426933575
"consistently",-7.14009633326696
"functionalafter",-7.13398406788622
"inserti",-7.13266971140103
"freezes",-7.12463962999134
"userthankshopefully",-7.12104372409714
"rip",-7.11321497169998
"lithium",-7.1098973466133
"roundsout",-7.10469752031012
"reservationsthe",-7.10170692735701
"share",-7.09321068702259
"topside",-7.09315959358997
"lagging",-7.09259872797875
"public",-7.09002560249814
"hood",-7.08903273685622
"desktop",-7.08631197653813
"checked",-7.07245478074045
"freaking",-7.06908071004647
"shattered",-7.06694218097277
"cuts",-7.06643380972577
"disappointment",-7.05998914508977
"minebut",-7.05995536501087
"chooses",-7.05986193250412
"count",-7.05738001971073
"gpcustomermediaduloghtmlieutfpcustomerimagescustomervideoplay",-7.05259202404096
"repaired",-7.0509610305734
"boring",-7.04642295366604
"quad",-7.03271756742626
"charged",-7.03040896872867
"solutioni",-7.0298405317535
"esn",-7.01396705375008
"save",-7.00701853471725
"photographerface",-6.99710792904625
"everywhete",-6.98900238316832
"navigatorappversionindexofmac",-6.98746734240506
"bla",-6.97991275762019
"horrible",-6.96578572650112
"earphones",-6.96401993862273
"systematically",-6.96308985452745
"droppable",-6.95920719061736
"pricing",-6.94288316760704
"reviewfirst",-6.9426711639554
"companies",-6.93946908034834
"notthe",-6.93106555750224
"buggy",-6.92847890924313
"kind",-6.92112053094749
"method",-6.91605227913581
"cellphones",-6.91562569554639
"kidgot",-6.90686210488334
"ram",-6.90223813233984
"drawer",-6.90091691398257
"espencive",-6.90048190011131
"celluar",-6.89741429177965
"tallest",-6.88962919691076
"purchased",-6.88186961861699
"purpoose",-6.8758422685726
"glass",-6.87140980273778
"crap",-6.86099507586618
"dryers",-6.85233709007674
"converts",-6.84467531720954
"exchange",-6.83716882679554
"habla",-6.83677446074182
"franc√å¬©s",-6.82595138534431
"sensitivity",-6.82408021588601
"fathers",-6.81936474485728
"alittle",-6.81865409120625
"calendars",-6.78844267801856
"magnetic",-6.78176645209462
"heart",-6.78171768134913
"wishes",-6.77747150679218
"vetting",-6.75632393508946
"bag",-6.74966780004479
"firstly",-6.74442913666479
"scam",-6.73185605430275
"stalled",-6.68492696601144
"revolutionary",-6.67909818318004
"downs",-6.67898764149506
"reviewerthe",-6.67375458190929
"snapdragon",-6.67031379572462
"dissapointed",-6.66077079282002
"lateras",-6.65622593707507
"hip",-6.65225512683868
"city",-6.65085780501047
"object",-6.64282750560668
"bou",-6.63000475569394
"hot",-6.61488960548587
"expecting",-6.61315310972833
"playpause",-6.59838077335194
"stripping",-6.58399757140312
"important",-6.56451069858918
"description",-6.56431695632222
"playeruses",-6.55164441891674
"problemsthank",-6.54531325643985
"boot",-6.53860102359027
"monday",-6.53537599956023
"priceunless",-6.53210202583311
"customizing",-6.53172662465279
"unplugged",-6.53062357152322
"cortexa",-6.52721892412101
"weekends",-6.52701940185877
"unaccepable",-6.52642338748989
"cord",-6.52532467340161
"mps",-6.52266976340175
"apple",-6.5212171651227
"gregg",-6.51684081783707
"sad",-6.51263699406335
"buying",-6.51243372709609
"generic",-6.50880452808819
"resize",-6.49933339850758
"language",-6.49732224559537
"engage",-6.49476938535033
"materials",-6.49394894069005
"handthis",-6.48757944292629
"smart",-6.48502283520442
"beeps",-6.4745042425506
"rico",-6.46232486369011
"belong",-6.46134995600251
"phonevery",-6.46040269607951
"prove",-6.4602255386247
"amazon",-6.45756440375107
"fall",-6.45195604179848
"considers",-6.43913168562646
"custome",-6.43769537293471
"halfduplex",-6.43392315486397
"hitch",-6.43080661873229
"flexible",-6.42944561154265
"cloudy",-6.42736408958492
"fault",-6.42569318444026
"steroeo",-6.42433574991914
"happythis",-6.42328126164478
"electronic",-6.41400575533359
"pulls",-6.40825501777889
"toolbar",-6.40406069657607
"younger",-6.40346234248857
"planpros",-6.40195198412856
"ridiculous",-6.4017163204764
"programmers",-6.40134881143757
"capable",-6.39053213057365
"hesitant",-6.38040226519335
"largewhich",-6.36843847216371
"lagged",-6.3647330068034
"day",-6.35531756192561
"unknown",-6.35088146673606
"headappendchildlogtag",-6.34920840563227
"expandability",-6.33936717541822
"whatsoever",-6.33605370962118
"crappy",-6.33430490824108
"executes",-6.30999609683015
"gplacing",-6.30006234067354
"mins",-6.29907927490909
"damages",-6.28646762319938
"shades",-6.28192466697982
"touchscreen",-6.2809144428402
"face",-6.27700429002876
"directly",-6.26533674411123
"logo",-6.25477770233029
"uncover",-6.2453139660866
"removable",-6.23966819991649
"easeir",-6.23825204409543
"unregion",-6.23542416794891
"automail",-6.23252379703677
"themes",-6.23056118035499
"trained",-6.20279170472647
"deletes",-6.19741998122658
"pakistan",-6.17525555570397
"pure",-6.17424686544878
"typos",-6.17223305769469
"stall",-6.16463296514682
"hace",-6.16298689242344
"friendtechgiant",-6.16046562874149
"metal",-6.16027280094568
"global",-6.14158984175158
"screws",-6.1396417858628
"weird",-6.1315873784516
"path",-6.12963543625911
"slam",-6.1225314796373
"knowledgable",-6.12069297744071
"closeup",-6.11154956146629
"effectsfind",-6.10899924870887
"turn",-6.10239900752597
"sharpness",-6.09306342908151
"studied",-6.09256708451371
"dealership",-6.09247375509955
"till",-6.09244143047673
"wiz",-6.0872518715594
"ties",-6.08455571526616
"soda",-6.07782396882793
"qualityexcellent",-6.07508366208904
"people",-6.07445456015027
"borrow",-6.07134456021702
"dslr",-6.06325546090898
"lol",-6.05231291587479
"fiendsfamilycoworkers",-6.04452084317159
"prevents",-6.0439717332963
"pandora",-6.04387776307022
"favor",-6.03982048022178
"company",-6.03690610737938
"enemysony",-6.03217866333849
"tracked",-6.02811051483151
"part",-6.02724315333658
"winphone",-6.02058332041745
"sender",-6.01298642328842
"cheaply",-6.00713906595053
"refuse",-5.99903311960867
"theses",-5.99524741166675
"saturation",-5.99500601842771
"frustrated",-5.99170907356485
"mhl",-5.98483076260691
"doodling",-5.98270389030512
"speakers",-5.9826742407219
"wwwamazoncom",-5.98138892829792
"bands",-5.98094281866728
"usershas",-5.96882534331976
"tab",-5.96149155189188
"courier",-5.95753830853851
"wen",-5.95628622293942
"preset",-5.95628428188399
"cracked",-5.95315823259897
"winner",-5.95235955302948
"person",-5.95050380985243
"gallery",-5.94180991706862
"biggest",-5.94132329015213
"directions",-5.9383236167246
"steady",-5.92077236329842
"dynamic",-5.90986196258537
"goodtoo",-5.90203976279389
"lenghty",-5.89191425442657
"believeme",-5.873637430343
"grief",-5.8701620758019
"greatno",-5.86940848319336
"microsd",-5.86044642899068
"virgin",-5.85697302807433
"hinge",-5.85525065592184
"hmm",-5.849400081278
"solved",-5.83207733210344
"deals",-5.82926393120595
"offices",-5.82840310513111
"damaged",-5.82105391377564
"sucks",-5.81746835373822
"shortcomings",-5.8166240085822
"appears",-5.8158771451052
"descriccion",-5.81276498426718
"experienced",-5.80866475006629
"accessing",-5.79818390759567
"yetnow",-5.79617444255691
"sell",-5.78265225637672
"spspend",-5.77608443111236
"translucid",-5.77246801057121
"liberated",-5.75969133783551
"publication",-5.7574025419992
"longrunning",-5.75656376174837
"california",-5.75391087329279
"concern",-5.75237771740309
"insteadi",-5.74972167387641
"awe",-5.74797342811632
"crazy",-5.73922608828801
"lenovo",-5.72150684859335
"hub",-5.70587569618212
"performant",-5.69534116526684
"pay",-5.69424662567962
"update",-5.69196229180495
"products",-5.6775265257476
"supporti",-5.67289370349037
"moves",-5.66737788350771
"overone",-5.66306373767134
"perfection",-5.66256210901184
"hangsi",-5.66152843913714
"patricia",-5.65414997435879
"handsfree",-5.6405702582716
"speed",-5.63551280856585
"standing",-5.63486193967525
"images",-5.61837626185598
"storage",-5.61519710372335
"slideshow",-5.60643880686159
"behavior",-5.60122036361065
"wireless",-5.59503006488976
"priceunlocked",-5.58358271199343
"sms",-5.57874937787829
"marketed",-5.57519541768396
"pinch",-5.56319661862321
"quoted",-5.55814617309583
"textingcalling",-5.55290169698182
"bootloader",-5.54922611566152
"wizzbang",-5.54238379928705
"surprised",-5.53544850751211
"loading",-5.53372262704705
"worst",-5.52655797645444
"mistakes",-5.51818381514813
"english",-5.51736342499542
"editor",-5.51735781504583
"sculpted",-5.51588647438115
"meet",-5.51429021806367
"incredibly",-5.51285149640497
"finishing",-5.5077823893586
"ocean",-5.50266468632193
"call",-5.49912359105905
"galaxies",-5.49438697572057
"viable",-5.49028279455062
"rumor",-5.48501853520656
"capabilities",-5.47877824194666
"bezel",-5.47524850329358
"recently",-5.46871434252328
"definetely",-5.46574776395923
"generations",-5.46464932235851
"disappointedhad",-5.46192101183957
"wipe",-5.45811715648163
"jokei",-5.45404338755207
"underrated",-5.4489623834966
"launcher",-5.44307224277505
"longer",-5.43865705424916
"catch",-5.43741073604126
"satellite",-5.43638452048898
"hurry",-5.42240195351595
"innermost",-5.41809741586482
"throu",-5.41742361018539
"page",-5.41307881525014
"carrier",-5.40829162882109
"handle",-5.39178133352699
"fade",-5.3908461933924
"wiggly",-5.38863436359795
"fees",-5.37712557267651
"area",-5.37672830424639
"pricethere",-5.37075758319295
"inclined",-5.36461238971246
"promising",-5.36161443213067
"unsure",-5.35306569152922
"omgi",-5.34788041425291
"simply",-5.34456535785215
"quintupled",-5.3437662563265
"indicator",-5.34231677807529
"uptodate",-5.34047032871111
"warehouse",-5.33863170344081
"targetblank",-5.33284670561915
"scratch",-5.32622350070994
"highclass",-5.32318436169181
"nonexistent",-5.3221124871882
"referred",-5.32014565043077
"onehanded",-5.31803806163998
"otterbox",-5.31094660000821
"apply",-5.30953244961237
"solidupdate",-5.29602760104588
"snug",-5.29536353274926
"callers",-5.29490636489543
"held",-5.29448116360896
"found",-5.29076256348044
"exellent",-5.28646200386072
"gold",-5.28488298019715
"videosthe",-5.27877734035711
"money",-5.27554336896498
"porn",-5.27255730946257
"optimumthe",-5.26068436491566
"upand",-5.25731409589641
"imprisonment",-5.25553304935448
"separately",-5.25449152904612
"death",-5.25441758867661
"mistake",-5.24633243397755
"fix",-5.24256992764052
"functionality",-5.22467502630229
"homepage",-5.20339019586097
"comprar",-5.2019061785533
"compelled",-5.19934948187029
"locks",-5.18853281895064
"headphones",-5.18589403148947
"helpfulthanks",-5.18255545870832
"giltching",-5.17957605822166
"slips",-5.17014911319111
"hoststhis",-5.1687018595384
"unpleasant",-5.1682275507116
"stopped",-5.16451543892959
"utilizes",-5.16418734707816
"phoneextramoto",-5.16296914033891
"fraudulent",-5.1584677490679
"deceived",-5.15161383816005
"routerssensors",-5.14692799818058
"kindergarten",-5.13580814343164
"amoled",-5.13035232686952
"goodextremely",-5.12795836462989
"gifs",-5.11668758558727
"cap",-5.11362546328933
"outdoors",-5.1092777148464
"buyagain",-5.10117275098984
"grand",-5.10093064217079
"limited",-5.09923401469518
"messenger",-5.09677153247574
"eats",-5.09389191219561
"speaks",-5.09336770797949
"accessed",-5.0904505166444
"viber",-5.08628293018315
"screentheres",-5.08592398794849
"pathetic",-5.05702303617905
"enoughthe",-5.05153252059855
"message",-5.04740455437131
"exits",-5.04470574180615
"malaysia",-5.043498490948
"textcall",-5.03883952749912
"compass",-5.02768060778315
"spects",-5.00956472796246
"calificaci√å√ín",-5.00749922184986
"lightweightfeels",-5.0067689882646
"saves",-5.00584692473022
"fien",-5.0036312913576
"deleted",-5.00052246473587
"gasket",-4.99543649180037
"effective",-4.9900371694213
"solutions",-4.98704513843342
"didnt",-4.98518418027755
"deluxe",-4.98441369371012
"china",-4.98209533061937
"omission",-4.97474706558146
"tile",-4.97367679392284
"dosent",-4.9712406409087
"dies",-4.95521041326854
"bills",-4.95143210076216
"yearwhy",-4.95003140298039
"visited",-4.94493239853494
"hve",-4.94270765173151
"mgr",-4.93932732766112
"multimedia",-4.93510924821667
"likescamerathis",-4.93491867616154
"restrictive",-4.93202838491007
"technology",-4.92525393933054
"recommend",-4.92285870611394
"newststations",-4.91869749588836
"latest",-4.91692793944875
"supposably",-4.9148751447607
"resold",-4.91452140662211
"hours",-4.91202194565621
"uncertain",-4.90831580693483
"opened",-4.90740420534605
"log",-4.90583331444995
"pulled",-4.90297559604085
"negotiable",-4.90169766064515
"primary",-4.90085326005691
"hybrid",-4.89929893972543
"moved",-4.89839931027924
"nas",-4.89560131102407
"telefona",-4.89494977190988
"todate",-4.89317349914707
"slammed",-4.89124391204024
"live",-4.88559701252977
"suggesting",-4.88559520158617
"phones",-4.88487043407055
"vitria",-4.88428105627851
"ill",-4.87716726169852
"hubagain",-4.8747421389103
"half",-4.86998199760289
"form",-4.86164273487792
"butter",-4.85574425022422
"flat",-4.83871427855549
"tosoftware",-4.8338355605429
"dustproof",-4.83325218443791
"inmediatamente",-4.82180996045646
"patterns",-4.81999528586032
"room",-4.81888820801097
"laugha",-4.81740199048103
"interent",-4.81124543983309
"edit",-4.81104154802382
"performancepure",-4.80907906622437
"outdone",-4.79955555514784
"signal",-4.79832904044931
"excessively",-4.7971147795224
"strippeddown",-4.78963209763625
"lose",-4.78684067795417
"copypaste",-4.78460028206873
"included",-4.78398957345486
"class",-4.78363648630691
"timeonly",-4.77756947987827
"sharp",-4.7769037984819
"phn",-4.77612620029634
"raise",-4.77402555023136
"elected",-4.76720938343671
"ugliest",-4.75242822201797
"prototypes",-4.75153632894801
"finished",-4.74676969437823
"makes",-4.74333321482871
