"","x"
"overlook",-0.594711817489993
"talktextdata",-0.594705508591284
"responsibility",-0.593441367065353
"funny",-0.59142289937271
"began",-0.58898232905167
"shock",-0.588875464465442
"banks",-0.588210526149756
"daywent",-0.585704713183535
"experts",-0.584837068993808
"itry",-0.58481833344864
"counter",-0.584804274238188
"workable",-0.584795966513197
"caja",-0.582828329358464
"heartbeat",-0.579910498731394
"resubmit",-0.579342534104643
"evidently",-0.57933534862698
"remained",-0.579126624138605
"reasons",-0.578824820052325
"create",-0.578555634291652
"instantly",-0.578465156731062
"speaking",-0.578096481737387
"wealthiest",-0.577316901950176
"aarp",-0.577229770924973
"subsidiary",-0.577159126638591
"buyer",-0.576899979245999
"operates",-0.576848364969032
"mexicos",-0.576683692228194
"mexican",-0.576649347508325
"largest",-0.576588364963915
"underneath",-0.57486501538377
"steps",-0.574563544490733
"lateras",-0.573477217523281
"recorderthe",-0.57347031746937
"technologies",-0.573469341368711
"pulling",-0.572787466171018
"giving",-0.572464204729398
"contacted",-0.571451824256598
"honor",-0.571059692636931
"november",-0.570374190583656
"compartment",-0.5644421148147
"neatly",-0.564436097267757
"annoying",-0.564140156940712
"gears",-0.563711891905102
"randomlly",-0.563693728300893
"rectify",-0.563173571648677
"slowly",-0.561600277908763
"maps",-0.561531676669712
"assuming",-0.561424544439911
"ambulance",-0.560251703474959
"accessoriesi",-0.560209792873085
"assisting",-0.560190146624111
"attnokia",-0.560138413498153
"bypass",-0.560131250506149
"brown",-0.560067945732338
"deviceit",-0.559988228654378
"secondsi",-0.559980677502673
"laid",-0.55996528638345
"pharmacists",-0.559962356192625
"neighbor",-0.559955526810297
"doorsteps",-0.559937895985278
"tagged",-0.559911413682322
"resold",-0.559893172982942
"excitedtook",-0.559886500542627
"reordering",-0.55987745316232
"raised",-0.559855789173913
"gentleman",-0.559848078135426
"problembut",-0.559842768787338
"newany",-0.559835633891257
"lie",-0.559629386723474
"record",-0.559334282582173
"maximum",-0.557995341462573
"swap",-0.557308175607108
"bankanother",-0.557007339330649
"distance",-0.556910754691957
"sideways",-0.556900745999674
"portrait",-0.556899342929231
"lockups",-0.55689849373355
"modei",-0.556893139764024
"branch",-0.556702741526779
"calderon",-0.556657716425396
"executive",-0.556602789532858
"recall",-0.556590547950259
"proclaim",-0.556583780500912
"karen",-0.556579719999859
"prl",-0.556575198162861
"craps",-0.556019100557414
"incase",-0.555939402534916
"screwing",-0.555918100301079
"satisfaction",-0.555911176369793
"lowes",-0.555908141485993
"pier",-0.555906483538728
"michigan",-0.555905207974648
"carries",-0.554974987243636
"fiasco",-0.554933620326312
"lglc",-0.554581009613627
"batch",-0.551755179824751
"flickeri",-0.55172686813475
"practice",-0.550456008285894
"surveillance",-0.549884505414964
"nearby",-0.549645255845669
"covering",-0.548003750126877
"manager",-0.547781040245358
"mvno",-0.547134464235119
"sorts",-0.543511753745047
"sol",-0.542960551259756
"false",-0.542767040027039
"cares",-0.542437001654076
"dislocates",-0.542055628285201
"dislocating",-0.54203681029997
"exceptions",-0.542023856324125
"wishes",-0.542002474020687
"secure",-0.541154995815474
"firstly",-0.540716269060263
"drains",-0.540232578899982
"medical",-0.539935537817857
"pressed",-0.539528484348247
"located",-0.539180262103938
"bankrupted",-0.537798217845598
"ericson",-0.537744146147768
"inspired",-0.537734200593875
"readers",-0.537731622576127
"walkman",-0.537729370874
"pull",-0.535910363313134
"marketing",-0.535776646677531
"duplex",-0.533984270594027
"fire",-0.533762076272114
"row",-0.533741520421797
"entire",-0.533551551808316
"apparently",-0.531998535902078
"adaptor",-0.530643720956119
"audfonos",-0.530584388585739
"wirelessthis",-0.530470187673842
"thougt",-0.530454762258082
"reconstruido",-0.530428912417232
"demuestren",-0.530427834093126
"reconstructed",-0.530411877718632
"dontespaÌÔol",-0.530403098944868
"papeles",-0.530395561571113
"obtienes",-0.530385856886214
"letter",-0.530382727248399
"oakland",-0.530380996707116
"emitting",-0.52967049536843
"mercate",-0.529664746613276
"error",-0.52833629881704
"asi",-0.526985798259519
"flimsy",-0.526978097435068
"asit",-0.526910633578526
"vienen",-0.526841932020457
"venia",-0.526834514275375
"zone",-0.52682635891921
"vendido",-0.526824928519064
"totalmente",-0.526806914787231
"caractersticas",-0.526794839283723
"sus",-0.526790660996303
"selecciono",-0.526764921306393
"salient",-0.526742944430328
"condicin",-0.526720324786635
"resaltantes",-0.526695659431618
"deca",-0.526677440975883
"recibo",-0.526671550250999
"dealership",-0.526661337308132
"donde",-0.526615802020188
"ojo",-0.526612196368293
"puk",-0.526607972883971
"nombre",-0.526582284909367
"negra",-0.526564542941393
"menciona",-0.526550001067958
"estos",-0.526540239083944
"etiqueta",-0.526527424549636
"europea",-0.526522146458638
"esns",-0.523982646523352
"okthe",-0.523322314406403
"emailed",-0.5219727277334
"standby",-0.521240971371006
"consume",-0.520596215537784
"meager",-0.520543747579907
"mehits",-0.520536449775577
"memorygoogle",-0.520534055138789
"memoryyou",-0.520533570202104
"stare",-0.520531376256022
"idle",-0.519866028599424
"payment",-0.519514668037685
"merchandise",-0.517914084328919
"hair",-0.517287329864618
"bull",-0.516783580737477
"turnaround",-0.516731193312892
"rmawarranty",-0.516600353646799
"arrive",-0.516480123407058
"depths",-0.515893443275279
"ducts",-0.515809179818009
"respond",-0.51574864728846
"guidance",-0.515721523506088
"williams",-0.515691703527287
"immersed",-0.515682716438688
"wendy",-0.515678662741304
"tightly",-0.515658073048151
"immersing",-0.515654347923528
"sandy",-0.515633224998229
"patricia",-0.515629349602851
"rice",-0.515627406388694
"pakistan",-0.514741902778764
"suddenly",-0.513867768945868
"claim",-0.512662617330676
"server",-0.512557116588386
"texas",-0.512274490323483
"indicators",-0.512171957636041
"precautions",-0.512164941906339
"properties",-0.512161851981903
"camerai",-0.511463149626673
"enemysony",-0.511440893376531
"modetouch",-0.51141464033344
"noteworthy",-0.511401401626684
"wellill",-0.511392849363398
"express",-0.510803730253535
"kona",-0.510479725627638
"greater",-0.510230757554308
"lied",-0.509991438377762
"minimum",-0.509539788100119
"annoyed",-0.509313579448882
"bits",-0.508083852460067
"bolts",-0.508018134893665
"disclosed",-0.507884454544027
"drawn",-0.50783291944082
"uneven",-0.507803836928944
"toothis",-0.507789895393473
"includedthats",-0.507767948866097
"strategy",-0.50776108386399
"separately",-0.507741166410292
"phonean",-0.50771442591965
"mix",-0.507702409441945
"justice",-0.504657992546681
"pattern",-0.504229364051192
"january",-0.503426847783906
"stops",-0.503318466442702
"advertising",-0.502471169887542
"kludge",-0.502460491182275
"predates",-0.50244603052742
"seachange",-0.502439289571009
"againthird",-0.5020324713467
"bound",-0.501974442596537
"dustbin",-0.501930609709024
"slipping",-0.501913796390559
"exclusively",-0.501882419249771
"galore",-0.501838419355656
"inactivity",-0.501816419305228
"soonsecond",-0.501812320769953
"itwith",-0.501804862828644
"removei",-0.501803546407004
"recourse",-0.501796773738783
"rage",-0.50179237529261
"manage",-0.500805281863002
"bothers",-0.500649425019036
"protected",-0.500632890885845
"odel",-0.500630631280414
"developmentally",-0.500347480802006
"therapeutic",-0.500303317862032
"prayer",-0.500300750107911
"techy",-0.500299723492233
"sons",-0.500295663100285
"prays",-0.500294550217863
"concerned",-0.500073637416115
"itthis",-0.498676001092673
"patients",-0.498362155217118
"treasured",-0.498358341113608
"turtle",-0.498356364772599
"passed",-0.498070873511754
"deplorable",-0.49751457287646
"gratitudei",-0.497507937875013
"insulting",-0.497503635889663
"considers",-0.497445349319724
"stateside",-0.497205656040903
"verisonsold",-0.496289470475198
"ocntrario",-0.496285211420172
"spelling",-0.495388343150564
"managing",-0.495271584558608
"minuets",-0.495257904231804
"wallpapers",-0.495241933835608
"cantotally",-0.494772219115367
"garbled",-0.494743819871535
"tin",-0.494737944861485
"moreandroid",-0.494246039629159
"tether",-0.494242966565924
"back",-0.493948311560058
"exchanging",-0.493530141493933
"failures",-0.493424556090039
"lesson",-0.493368731927303
"warned",-0.4928191093959
"imposible",-0.492733035541709
"entries",-0.49130694979644
"relative",-0.491165911780535
"realized",-0.490969249563955
"culprit",-0.490568994880511
"sluggishness",-0.490558386761506
"flies",-0.490253853275068
"fluke",-0.489947702499789
"means",-0.489696481449253
"accent",-0.488835162991819
"accessed",-0.488778532673085
"bbmcontacts",-0.488720399735749
"dismissive",-0.488621393173272
"droppedi",-0.488541506492285
"whispered",-0.488524358229131
"sitethat",-0.488510705704705
"retrieved",-0.488497648618911
"fluent",-0.488492161638592
"parcel",-0.488479389780998
"noon",-0.488457364723241
"himno",-0.488447548928874
"msgs",-0.488441507884168
"incur",-0.488430229388464
"mgr",-0.488426077525812
"jaws",-0.488419667575806
"makehe",-0.488409767399335
"alerts",-0.488231900136069
"alpha",-0.488169153951257
"batterywhen",-0.488102438987161
"blinding",-0.488043967284383
"volumeoften",-0.488035245560495
"thissometimes",-0.488029257707447
"slew",-0.488020377672393
"signalrestarts",-0.488009174101237
"rundown",-0.487996006708227
"rooms",-0.487980495714949
"donethis",-0.487980484368033
"riskpros",-0.487964070582808
"ringers",-0.487947358222229
"downsummaryif",-0.487946316935631
"restarting",-0.487931125639195
"randomlysometimes",-0.48790545277545
"staff",-0.487901765874957
"goodconsslow",-0.487897966282202
"overshadowed",-0.487894427482809
"nitpicky",-0.487888369435751
"mepoor",-0.487887734641247
"touching",-0.486965119815904
"chews",-0.486875166463298
"hog",-0.486862522807489
"alternatives",-0.486635845144655
"amazonafter",-0.486618589150326
"possibleits",-0.486564474018121
"reliably",-0.4865615444894
"bend",-0.486548546826303
"temporary",-0.485992792885759
"allplease",-0.485968523882257
"appsthe",-0.485938940639913
"byeno",-0.485905185326804
"equipped",-0.485871349929361
"erase",-0.485850605809556
"hide",-0.485822872348358
"pornwhen",-0.48581999907936
"invaded",-0.485818875675471
"opportunity",-0.483929182578689
"background",-0.483812576900143
"searches",-0.48311193820637
"crashes",-0.482853994906659
"shippment",-0.481001358849558
"accident",-0.480118048597958
"exposure",-0.478905358562899
"labeled",-0.478713469371845
"seconds",-0.478228462166736
"hour",-0.478188262206367
"imessage",-0.477551984220065
"base",-0.476043218729434
"approve",-0.475522200188442
"drags",-0.475327397870344
"uncertain",-0.475286270103456
"unlockedalso",-0.47528583383184
"process",-0.47430210744014
"equally",-0.474246282667223
"behavior",-0.474218028956815
"clunkiest",-0.474192815553503
"themsamsung",-0.474178892359965
"exhibit",-0.474177246053957
"solutioni",-0.474175732909998
"problemsthank",-0.474169337084688
"presentouna",-0.474166721899562
"possibleyou",-0.474166646922501
"exhibited",-0.474164635439234
"usetldr",-0.474144222629082
"ugliest",-0.474143596611171
"return",-0.473811628800764
"repairs",-0.473102907405393
"frustrations",-0.472884157675966
"iit",-0.472869039022309
"learnt",-0.472859734308167
"miracle",-0.472854267217537
"craziest",-0.472288684238204
"song",-0.471699708608781
"favor",-0.471368522417764
"darkens",-0.469045855890063
"flickers",-0.469026887217405
"lame",-0.468043932964152
"notified",-0.467900436543264
"borrowing",-0.467620237125457
"mass",-0.467585530509332
"deploying",-0.466002884654089
"firmly",-0.4660023764826
"muffled",-0.465990180893061
"lockedtou",-0.465958706290019
"problen",-0.465951635115002
"blah",-0.465465160497945
"randomness",-0.465435161414329
"satellite",-0.463537136034233
"dim",-0.462698371100074
"inconvenienced",-0.462548036317436
"expired",-0.462424958487208
"tricks",-0.461879294046
"situation",-0.461697576241669
"eventually",-0.461356566735342
"eof",-0.461258191550291
"ite��ÛªLl",-0.461214295032042
"meomory",-0.461198966560646
"anuncio",-0.460318905414015
"againthey",-0.460202807030601
"andif",-0.460187630513407
"trabaja",-0.460177071376082
"usarlo",-0.460176483264433
"backlo",-0.46016759635651
"choicebut",-0.460163991544898
"companyif",-0.460149041028418
"samsungno",-0.460140611412127
"quisiera",-0.460123445075826
"qualification",-0.460101804479035
"calificaciÌÒn",-0.460101324016696
"puedo",-0.460077210532282
"compaÌÔa",-0.460027195810924
"poder",-0.460025733963555
"perd",-0.45999083372721
"devoluciÌÒn",-0.459968316229018
"odio",-0.459962795112652
"ninguna",-0.459935003717296
"devolverlo",-0.459930788790321
"ningn",-0.459909603711418
"elijo",-0.459890014829471
"motivated",-0.459887649347439
"esa",-0.45987245801428
"motivado",-0.459869367067882
"eso",-0.459862708427353
"lado",-0.459859240827356
"garantiza",-0.459858632955346
"facetime",-0.459117165825432
"policy",-0.457671980772599
"freeze",-0.456709110005169
"extreme",-0.456175338721277
"achieve",-0.455729123187185
"headache",-0.455620746339261
"sparq",-0.454559346179847
"airplane",-0.45417904738327
"disappeared",-0.453493060651231
"unsure",-0.452821205034522
"final",-0.451358888224232
"disclaimer",-0.451335914839812
"heat",-0.450541146955482
"ground",-0.448876836941197
"thrown",-0.448590701767052
"designconseverything",-0.447765331465199
"elsei",-0.447754190280043
"prosnice",-0.447743345683859
"point",-0.447490304907342
"bloat",-0.447394599072219
"department",-0.447008700008767
"excitement",-0.446671523069345
"hell",-0.446645499275891
"repaired",-0.446603240401022
"concluded",-0.446436198670271
"representatives",-0.446422018037247
"payasyougo",-0.446420733907656
"supervisors",-0.446420577484127
"shifty",-0.446395541021086
"slammed",-0.446386180893972
"aggravation",-0.445387008385547
"lengths",-0.445332390723947
"variable",-0.445330085393634
"backward",-0.445062004572674
"exchanged",-0.445040408872911
"possibly",-0.444384917007056
"unused",-0.444365007204518
"hidden",-0.444233510451676
"sells",-0.443915077032664
"pricing",-0.442854783583859
"supposedly",-0.442094928498019
"menu",-0.442064538375583
"disappointedi",-0.441844411372315
"aggravated",-0.44068530563855
"tips",-0.440384920934856
"setting",-0.439766412000745
"overnight",-0.438928769235007
"bounced",-0.43634586145096
"hooking",-0.436299411073365
"inactive",-0.436288346521694
"wierdly",-0.436282445999903
"reaaly",-0.435843629426449
"told",-0.4351151400593
"enhanced",-0.434960137591498
"smarttags",-0.434915088708273
"snugly",-0.434914329516142
"manufacturers",-0.434649314617906
"pinch",-0.434501710536893
"unacceptable",-0.432410598579095
"flaw",-0.432296755499031
"assume",-0.43167810931028
"letting",-0.431445793516705
"dinosaur",-0.431381254350882
"hubbys",-0.431364290281433
"longevity",-0.431352307931156
"wages",-0.431345570467449
"ware",-0.431344353781551
"icons",-0.43106742404708
"disappointingi",-0.430679689575445
"disaster",-0.430668662376176
"indication",-0.430659222189884
"nothinga",-0.430649360509516
"restocking",-0.430059260795808
"reps",-0.430046274532032
"installation",-0.429706247363132
"versin",-0.429395480375232
"irritating",-0.42935582915829
"los",-0.429241440217032
"authorized",-0.428181485827508
"loosing",-0.428008387500814
"viper",-0.427751296282866
"programmers",-0.427749788970455
"forplease",-0.427309671736851
"terribly",-0.427198842295743
"bestbuy",-0.426543482602307
"badplease",-0.42606543296099
"butts",-0.426022045243374
"camperthis",-0.425985158429465
"traded",-0.425933831374883
"thisi",-0.425927787232572
"thingyou",-0.425919415696406
"sucksthis",-0.425909998334559
"fing",-0.425907473422438
"sucksbought",-0.425900954066164
"pleasedpleaseread",-0.425894901453721
"phonemanthis",-0.425893822271982
"phoneyou",-0.42589177841592
"risk",-0.425769346122742
"describing",-0.425711310784184
"planand",-0.425706708764912
"answered",-0.42547019159952
"occasionally",-0.425277457805564
"disapointed",-0.424936743738409
"brokeni",-0.424772847625466
"dishonesty",-0.424749072007597
"idiot",-0.424726821706207
"individual",-0.424723373328529
"transit",-0.424723280870045
"ashamed",-0.424070267222455
"contact",-0.423777999544127
"extended",-0.422971842700354
"attempted",-0.422486960954557
"slapped",-0.422189428144412
"random",-0.42149159947052
"cold",-0.421313238480286
"follow",-0.42090292821428
"experiencing",-0.420828792008308
"snap",-0.420674300895775
"imessages",-0.419456677431384
"hours",-0.419175409120868
"daysif",-0.41890692667771
"mood",-0.418885395852155
"rubbish",-0.41888431736124
"toto",-0.418884240910125
"started",-0.418800573637545
"burner",-0.418140228179387
"disconnectedplus",-0.418111096199154
"emaili",-0.418070378210906
"riding",-0.418062866569881
"quicklytheyre",-0.418060119496933
"imei",-0.417918392992639
"trigger",-0.417270686160979
"refund",-0.416504729835555
"caused",-0.416369485017468
"eastconsin",-0.4162856855497
"goodvery",-0.4162648197338
"weightbuilt",-0.416256492315868
"walls",-0.41625338623204
"smashing",-0.416250144306642
"ratingsthe",-0.416245995847843
"randomlyproslooks",-0.416243010174984
"nicelite",-0.416242678017538
"nope",-0.415700613321239
"horribly",-0.415489798640281
"terrorist",-0.415382258756544
"gpsfacebookgames",-0.413841823758617
"htm",-0.413818004485469
"isi",-0.413815889033154
"sucksits",-0.413814396545393
"label",-0.412254404680407
"tap",-0.41113853318533
"continued",-0.411130779389733
"passedi",-0.410432394766377
"squares",-0.41043009819589
"called",-0.410086103864247
"mess",-0.410050926729933
"oem",-0.409730004109436
"lead",-0.409682352008666
"avoid",-0.40951040667301
"utter",-0.409250856126848
"bogus",-0.409013335558985
"colorado",-0.408978423840695
"deceit",-0.408935577939243
"kansas",-0.408899096835637
"sarcasm",-0.408898834741666
"missed",-0.408766800919454
"delays",-0.40845622520291
"reduced",-0.406485099800923
"blames",-0.405425764870918
"status",-0.405333163965486
"gallery",-0.405328240707515
"baited",-0.405239416887192
"fuss",-0.405190059269549
"marring",-0.405154123200359
"odds",-0.405132582882443
"shrinkwrapped",-0.405127701955192
"recipients",-0.405126681844276
"shrinkwrap",-0.405126432939674
"david",-0.404565395536074
"spoke",-0.404548636396191
"disposable",-0.404537032185427
"sweaty",-0.404494580647457
"scratchhad",-0.404488645504073
"referred",-0.404484968702158
"dialed",-0.404315990816407
"skybox",-0.404117050324752
"surely",-0.404007182038458
"trans",-0.403403952843621
"ane",-0.40332011484157
"piss",-0.403295689857932
"possessed",-0.403287721288237
"statuses",-0.403278523282729
"separate",-0.402812629924815
"rep",-0.402669649009848
"sink",-0.402108423341425
"list",-0.401595258265839
"motherboard",-0.401296279730088
"forced",-0.401243674567964
"happen",-0.401064568618753
"fourth",-0.401063620219917
"screws",-0.400922241274486
"effect",-0.400487866037649
"anger",-0.399310681658344
"monopoly",-0.399282694627954
"warranties",-0.399142895573892
"advised",-0.399139387803371
"needless",-0.399093502653079
"cardphone",-0.398475368197324
"methey",-0.398444378039514
"nothave",-0.398431252784074
"whatnot",-0.39842379601315
"righti",-0.398423261489468
"additions",-0.397924514252023
"thanking",-0.397910182526799
"frontthe",-0.397766550796842
"packagingthe",-0.397762594078615
"pic",-0.397305802623246
"beforesamsung",-0.39688250106758
"burning",-0.396870394262072
"chargerstarted",-0.39685016951004
"til",-0.396837257801208
"acting",-0.396726415074777
"dumbest",-0.396503568443817
"minimal",-0.396480358528951
"speakersound",-0.396476873060573
"mistake",-0.396384975480604
"subway",-0.395916170284993
"turns",-0.395670710506011
"lines",-0.395657934118051
"glitching",-0.395342594327549
"solo",-0.394532098100932
"deplete",-0.394348923326684
"learned",-0.394009845296282
"refurbish",-0.392848882947841
"march",-0.392822167468706
"maintain",-0.391943172365871
"minder",-0.391800365065767
"therefor",-0.390894305059294
"heated",-0.390475215699704
"gti",-0.390342864734157
"brickif",-0.38978660564304
"downby",-0.389762100584622
"honoredsoooounless",-0.389749001737918
"honors",-0.389740518418308
"systematically",-0.389728846987859
"itunes",-0.38956468573946
"offering",-0.388953852674469
"bay",-0.388916053054688
"birds",-0.386723498368247
"incompetent",-0.386340952320683
"lawbut",-0.386321162418477
"nowtracfone",-0.386303219035797
"numberi",-0.386290199471554
"obligated",-0.386282687533315
"verizonguess",-0.386279580692949
"smartphonewhat",-0.386278736658815
"planbut",-0.386278185285373
"amfm",-0.385895441172367
"holidays",-0.385880621306758
"examined",-0.385657734396549
"preowned",-0.385643818557025
"money",-0.385009803890561
"bloody",-0.384894447349575
"chrips",-0.384869946064283
"guysi",-0.384846340547922
"nither",-0.384826171646604
"opinionboris",-0.384816600939621
"puprpose",-0.384812936757255
"peple",-0.384812774519819
"deliverydate",-0.38465546089416
"generates",-0.384624725331036
"themhouse",-0.384623905208709
"reaslise",-0.384613060953007
"goods",-0.384611228789998
"goodsyou",-0.384603994601349
"labelwhich",-0.384598051206565
"belongs",-0.384458988440357
"antique",-0.384355797129602
"sensitivity",-0.383983321365639
"track",-0.383818274081352
"claims",-0.383642192574089
"allreally",-0.382659411760802
"overheated",-0.382630037456671
"recharged",-0.382621959344756
"messing",-0.382525254035743
"abuse",-0.382231904193091
"butch",-0.381645126646132
"lagged",-0.381535544366827
"useless",-0.381128399633684
"revealed",-0.380780172607458
"rated",-0.380778590307419
"squad",-0.380744033378557
"choreit",-0.380660895956686
"robbing",-0.380659836899027
"caution",-0.380649082419243
"giant",-0.379517331872256
"fedex",-0.378591763491295
"beginning",-0.377722422092348
"sending",-0.377008657173174
"april",-0.376742571868999
"hiccups",-0.376553364644322
"unclear",-0.376311009888207
"blur",-0.37601240890097
"ups",-0.375898799020297
"forum",-0.375693156942617
"fear",-0.375581616328892
"film",-0.374535091841923
"hit",-0.37327463891927
"partscompletely",-0.372951593811268
"pinki",-0.372949613302966
"cheaply",-0.37294239313536
"firmware",-0.372646304410443
"supported",-0.372404363734115
"john",-0.371744223609242
"microsofts",-0.371690085977244
"formatted",-0.371467139445094
"aaps",-0.371089996454156
"gigsdo",-0.371049500696749
"disappointing",-0.370803599086156
"damagei",-0.370653856158946
"guindado",-0.370611122943957
"independent",-0.370608069674218
"wantsorry",-0.370602387261411
"wind",-0.370252651964819
"selection",-0.370039872605278
"frustrating",-0.370023842849228
"ran",-0.369986269067557
"stuttered",-0.369802566407422
"shortly",-0.36896953523029
"yellow",-0.368959594893623
"warranty",-0.368900595388543
"howsoever",-0.368801272332864
"calls",-0.368591638090634
"alreadyi",-0.368547159487292
"dissappointed",-0.368489171260577
"intentiontions",-0.368463513775278
"upser",-0.368462470443533
"speak",-0.368134707869915
"highest",-0.367991093511861
"applied",-0.367679459528666
"interior",-0.367310849066849
"reset",-0.367049531871336
"trust",-0.366497430461218
"sucks",-0.366431730693818
"places",-0.36571210500589
"phoning",-0.365678839436155
"scratched",-0.365202883029827
"surf",-0.364783173851943
"wher",-0.364775155264353
"wthis",-0.364772197226195
"userthankshopefully",-0.364756353429491
"specifically",-0.364668982376209
"tiene",-0.364115231238487
"inglÌ©s",-0.364001018306619
"fari",-0.363005978205736
"neva",-0.362969137390114
"ova",-0.362962936746585
"textin",-0.362960662174149
"sucksvery",-0.3629599736392
"asap",-0.362790940607611
"duped",-0.362144325647033
"indicating",-0.362131325593534
"redwhite",-0.362126584343363
"stripes",-0.362125490482334
"monthseditwent",-0.361185386252118
"flipphone",-0.361183363854546
"crashing",-0.361160018623726
"beaten",-0.360969982536014
"floating",-0.360941395884307
"padding",-0.360927179411326
"schools",-0.36092154778932
"thiscan",-0.360920899457829
"paltry",-0.360188899078624
"damn",-0.359701337766434
"consuming",-0.359533207486886
"everytime",-0.359455934475909
"periods",-0.359451222718463
"receives",-0.359448227350936
"crash",-0.359199903449629
"deserves",-0.358357923789727
"fraud",-0.357737213964666
"departments",-0.35769648701078
"unfair",-0.357667943481457
"blocky",-0.357481476153557
"iosthe",-0.357425064138843
"jack",-0.357415942903542
"knockoffs",-0.357398919178393
"yelp",-0.357360300614242
"missmicrosoft",-0.357359337989993
"whatsappthey",-0.357356269601391
"plain",-0.357351850651899
"saddled",-0.357346226437792
"stupidfeels",-0.357345640090343
"technically",-0.357248503701763
"thier",-0.35693085025062
"blink",-0.356309146547439
"matter",-0.356067812297532
"united",-0.35578037888428
"marked",-0.35562599337907
"badly",-0.355238148653365
"picked",-0.354837275702788
"defined",-0.354112215778667
"contrast",-0.354023112160972
"appstore",-0.353874861357941
"flappy",-0.353847135972729
"madden",-0.353845478880568
"ears",-0.353757109982645
"significant",-0.352985867685513
"hinge",-0.352345024608446
"simultaneously",-0.352333082944523
"serial",-0.35127582824129
"widespread",-0.350952991061272
"bars",-0.350773861541322
"fromgrrr",-0.349984767958562
"freezes",-0.349670400172213
"ayer",-0.34949931582904
"bajo",-0.349455162783518
"concepto",-0.349411000550384
"verdadero",-0.349374962627796
"verdad",-0.34936835252542
"detalla",-0.349352479224117
"thispara",-0.349347403373112
"siquiera",-0.34933371691274
"econmica",-0.349323477103656
"publicidad",-0.349320427803558
"engaÌ±osa",-0.349302797827748
"ningÌ¼n",-0.349302093243684
"entienden",-0.349288617873673
"esto",-0.349280857880036
"informacin",-0.349267411059024
"tmob",-0.349240292638624
"pissed",-0.34884535216347
"authenticate",-0.34873129302199
"bellevue",-0.348720371068387
"dealz",-0.348713144998773
"suspicious",-0.348712276805761
"thousand",-0.348711643131252
"chrome",-0.348470690986136
"link",-0.348429583048426
"lies",-0.34825257298807
"depot",-0.347262663515094
"enviroments",-0.347251165893407
"suit",-0.347248880761257
"stood",-0.34724354151551
"pocketyesterday",-0.347236824136556
"nov",-0.347228408786638
"repairable",-0.346941163515554
"earbuds",-0.346323571749603
"drain",-0.345940277146935
"alarmed",-0.34567085846174
"signing",-0.345587166646753
"modified",-0.345583118479149
"modifications",-0.345578454815736
"target",-0.345160494478824
"moral",-0.345043125857193
"ugandalet",-0.345031469990991
"afternoon",-0.345008676126232
"rma",-0.344386099015466
"print",-0.344324297600202
"resolve",-0.344080377417422
"lacks",-0.343920693699043
"series",-0.342742621088058
"talent",-0.342620626795472
"waste",-0.342349970633302
"automail",-0.342326340282925
"wiggle",-0.342291850364617
"wouldnt",-0.342267186465075
"retailer",-0.342191749587671
"errormobile",-0.341933939995869
"prompted",-0.341926809458825
"repair",-0.341883264090428
"electronicsnow",-0.341781663727837
"moneybought",-0.341747719422047
"renewed",-0.341739631068157
"usei",-0.341734432790558
"workingwhat",-0.341733249641234
"nonintuitive",-0.341374414521392
"skip",-0.341359813405114
"concrete",-0.341355507887959
"disappointedbecause",-0.341202370954477
"nicaragua",-0.341189097554816
"purchasenow",-0.341187599665313
"doesnt",-0.340863250727825
"peoples",-0.340820858086712
"encountered",-0.340609091176556
"tracked",-0.340541096308058
"government",-0.340537008330565
"blemishes",-0.340192599730413
"munipulate",-0.34015328820686
"excuse",-0.33812796042524
"theyll",-0.337853800118723
"registered",-0.337826851550057
"advertises",-0.337161111127977
"wallpaper",-0.337128977534457
"expects",-0.33691591992849
"terrible",-0.336427066999239
"amÌ©rica",-0.336082269951598
"page",-0.335970048025104
"printed",-0.334517091221257
"touched",-0.334498935192349
"goodbut",-0.333839597535693
"futile",-0.333572343043759
"reordered",-0.333557757108891
"hacked",-0.332939460056363
"intoso",-0.332923998423514
"moneymy",-0.332915100285737
"nephew",-0.332911746299208
"purchasethe",-0.332908097374933
"presently",-0.332602727817637
"stopped",-0.332474744874725
"grainy",-0.332124556413981
"faulty",-0.332041352617815
"developing",-0.332015638566599
"failing",-0.331988220869895
"fivestar",-0.331961529958998
"frauddo",-0.33192529361337
"transact",-0.331915924404347
"fraudulentthis",-0.331911926064392
"thankfully",-0.33191169601752
"retract",-0.331907504520974
"improperly",-0.331906196473025
"refurbishedafter",-0.331904612103342
"inside",-0.331583767589006
"plugged",-0.331577240391071
"cache",-0.331110838321265
"clearing",-0.331099070415948
"additionally",-0.330659716645165
"work",-0.330344015451657
"turned",-0.330065439612705
"closed",-0.329931214011102
"drivers",-0.329844747458301
"cure",-0.329514535571597
"herpes",-0.329489278248824
"patheticive",-0.329454722164103
"youits",-0.329454714926086
"senior",-0.329451478882702
"mad",-0.329320840477051
"phonewhich",-0.329295199292588
"adefect",-0.329212643479785
"againso",-0.329196844170235
"clearlyalso",-0.329181899395447
"coz",-0.329169956304025
"restore",-0.329155006719907
"load",-0.32906375916423
"detailsfeatures",-0.328908011260458
"ito",-0.32888447149163
"edges",-0.328710195689006
"happening",-0.328275106124245
"lgc",-0.327787134497266
"poor",-0.327758434835615
"shows",-0.327442701430308
"answers",-0.327048951701731
"helloum",-0.326977655539217
"yetits",-0.326969288802568
"unexpectable",-0.326967445243372
"negotiable",-0.326966292179288
